Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
42,CREDIT,Bank Transfer,1298737106,Krishna Gupta,3373077218,Vivaan Singh,137591.9,2024-06-21,07:25:09,966799.81,41828.86,Education Loan,1803013.9
43,DEBIT,IMPS,3373077218,Vivaan Singh,9292791081,Krishna Gupta,144141.36,2024-06-22,19:24:21,3648820.08,41828.86,Education Loan,1803013.9
44,DEBIT,NEFT,3373077218,Vivaan Singh,3746317213,Krishna Iyer,93441.03,2024-06-24,02:23:50,2603965.94,41828.86,Education Loan,1803013.9
45,CREDIT,RTGS,5284391408,Ishaan Iyer,3373077218,Vivaan Singh,82711.81,2024-06-26,00:59:16,2300416.32,41828.86,Education Loan,1803013.9
46,DEBIT,UPI,3373077218,Vivaan Singh,8110054933,Ishaan Reddy,53624.55,2024-06-28,17:14:31,5490249.64,41828.86,Education Loan,1803013.9
47,CREDIT,UPI,6971815972,Ritika Iyer,3373077218,Vivaan Singh,66755.5,2024-06-29,08:07:54,5753253.01,41828.86,Education Loan,1803013.9
48,DEBIT,UPI,3373077218,Vivaan Singh,1298737106,Krishna Gupta,128352.23,2024-07-10,02:24:14,6209632.32,41828.86,Education Loan,1803013.9
49,DEBIT,UPI,3373077218,Vivaan Singh,9703905715,Aisha Reddy,146299.4,2024-07-12,07:26:57,4551527.95,41828.86,Education Loan,1803013.9
50,CREDIT,IMPS,6687206971,Kabir Mehta,3373077218,Vivaan Singh,23408.14,2024-07-15,07:21:14,3488004.16,41828.86,Education Loan,1803013.9
51,CREDIT,NEFT,2119980130,Rahul Kumar,3373077218,Vivaan Singh,126842.14,2024-07-20,03:38:40,6562240.91,41828.86,Education Loan,1803013.9
52,DEBIT,RTGS,3373077218,Vivaan Singh,1298737106,Krishna Gupta,33774.93,2024-07-21,19:15:22,4718.79,41828.86,Education Loan,1803013.9
53,DEBIT,UPI,3373077218,Vivaan Singh,8316648259,Aarav Iyer,126970.98,2024-07-21,22:13:14,-1284189.86,41828.86,Education Loan,1803013.9
54,CREDIT,NEFT,5047709743,Vihaan Das,3373077218,Vivaan Singh,98578.02,2024-07-22,17:56:44,2437006.94,41828.86,Education Loan,1803013.9
55,CREDIT,UPI,7393195616,Vihaan Sharma,3373077218,Vivaan Singh,137693.18,2024-07-23,18:13:57,7858738.01,41828.86,Education Loan,1803013.9
56,DEBIT,NEFT,3373077218,Vivaan Singh,1854316681,Aarav Mehta,49228.27,2024-07-29,16:36:57,6160404.05,41828.86,Education Loan,1803013.9
57,CREDIT,Bank Transfer,6488854841,Vihaan Kapoor,3373077218,Vivaan Singh,76068.61,2024-07-29,17:23:30,1143405.1,41828.86,Education Loan,1803013.9
58,CREDIT,NEFT,5284391408,Ishaan Iyer,3373077218,Vivaan Singh,116058.97,2024-08-03,00:08:32,2217704.51,41828.86,Education Loan,1803013.9
59,CREDIT,NEFT,5141907136,Diya Iyer,3373077218,Vivaan Singh,128813.72,2024-08-05,13:02:36,4195204.51,41828.86,Education Loan,1803013.9
60,DEBIT,IMPS,3373077218,Vivaan Singh,6464693977,Vihaan Joshi,58538.15,2024-08-09,10:05:30,734459.99,41828.86,Education Loan,1803013.9
61,DEBIT,NEFT,3373077218,Vivaan Singh,6464693977,Vihaan Joshi,59656.98,2024-08-11,19:20:46,343676.53,41828.86,Education Loan,1803013.9
62,DEBIT,UPI,3373077218,Vivaan Singh,3783290795,Diya Nair,27631.7,2024-08-12,01:05:10,403333.51,41828.86,Education Loan,1803013.9
63,DEBIT,IMPS,3373077218,Vivaan Singh,6687206971,Kabir Mehta,14908.72,2024-08-12,09:13:12,2183178.35,41828.86,Education Loan,1803013.9
64,CREDIT,RTGS,8380507338,Ritika Sharma,3373077218,Vivaan Singh,66675.55,2024-08-21,14:46:44,5898752.33,41828.86,Education Loan,1803013.9
65,CREDIT,RTGS,5310195918,Meera Joshi,3373077218,Vivaan Singh,55936.17,2024-08-26,16:37:30,7914674.18,41828.86,Education Loan,1803013.9
66,CREDIT,NEFT,5067116918,Ritika Das,3373077218,Vivaan Singh,34174.5,2024-08-31,13:57:05,3909568.69,41828.86,Education Loan,1803013.9
67,CREDIT,NEFT,5141907136,Diya Iyer,3373077218,Vivaan Singh,53749.99,2024-09-02,05:33:35,4248954.5,41828.86,Education Loan,1803013.9
68,DEBIT,UPI,3373077218,Vivaan Singh,6464693977,Vihaan Joshi,67775.5,2024-09-05,22:28:03,935219.14,41828.86,Education Loan,1803013.9
69,DEBIT,UPI,3373077218,Vivaan Singh,5141907136,Diya Iyer,39749.66,2024-09-16,04:56:41,2405481.71,41828.86,Education Loan,1803013.9
70,DEBIT,UPI,3373077218,Vivaan Singh,7393195616,Vihaan Sharma,137546.29,2024-09-16,07:22:34,7645156.09,41828.86,Education Loan,1803013.9
71,DEBIT,Bank Transfer,3373077218,Vivaan Singh,6971815972,Ritika Iyer,16732.81,2024-09-16,17:03:59,671915.69,41828.86,Education Loan,1803013.9
72,DEBIT,UPI,3373077218,Vivaan Singh,3181106786,Kabir Gupta,59963.51,2024-09-20,19:54:57,1533092.64,41828.86,Education Loan,1803013.9
73,DEBIT,IMPS,3373077218,Vivaan Singh,8047877267,Vihaan Joshi,10266.23,2024-09-21,16:26:19,2395215.48,41828.86,Education Loan,1803013.9
74,CREDIT,NEFT,4272602734,Kavya Mehta,3373077218,Vivaan Singh,80473.61,2024-09-23,08:27:32,2935828.86,41828.86,Education Loan,1803013.9
75,DEBIT,NEFT,3373077218,Vivaan Singh,3030106617,Aisha Singh,30782.45,2024-10-02,16:02:30,1942683.77,41828.86,Education Loan,1803013.9
76,CREDIT,Bank Transfer,3783290795,Diya Nair,3373077218,Vivaan Singh,97547.95,2024-10-03,05:20:16,1482808.55,41828.86,Education Loan,1803013.9
77,CREDIT,RTGS,2119980130,Rahul Kumar,3373077218,Vivaan Singh,108781.96,2024-10-07,08:03:13,6780295.56,41828.86,Education Loan,1803013.9
78,CREDIT,RTGS,2986972437,Krishna Sharma,3373077218,Vivaan Singh,148190.64,2024-10-16,01:00:05,5664949.31,41828.86,Education Loan,1803013.9
79,CREDIT,UPI,2119980130,Rahul Kumar,3373077218,Vivaan Singh,109272.69,2024-10-16,04:07:00,6671513.6,41828.86,Education Loan,1803013.9
80,DEBIT,UPI,3373077218,Vivaan Singh,8316648259,Aarav Iyer,69275.72,2024-10-21,09:18:59,1002994.64,41828.86,Education Loan,1803013.9
81,DEBIT,NEFT,3373077218,Vivaan Singh,8316648259,Aarav Iyer,7837.49,2024-10-25,21:53:48,1679613.69,41828.86,Education Loan,1803013.9
82,CREDIT,Bank Transfer,2986972437,Krishna Sharma,3373077218,Vivaan Singh,28725.66,2024-10-29,07:17:09,5495865.3,41828.86,Education Loan,1803013.9
83,CREDIT,RTGS,5141907136,Diya Iyer,3373077218,Vivaan Singh,40673.27,2024-11-01,14:31:46,4066390.79,41828.86,Education Loan,1803013.9
84,CREDIT,RTGS,4700855390,Rohan Nair,3373077218,Vivaan Singh,48114.55,2024-11-12,07:03:54,5337564.51,41828.86,Education Loan,1803013.9
85,CREDIT,RTGS,8380507338,Ritika Sharma,3373077218,Vivaan Singh,69834.19,2024-11-13,23:29:11,6134192.28,41828.86,Education Loan,1803013.9
86,DEBIT,Bank Transfer,3373077218,Vivaan Singh,2445662585,Vivaan Kapoor,76137.84,2024-11-15,07:19:34,3002217.82,41828.86,Education Loan,1803013.9
87,DEBIT,RTGS,3373077218,Vivaan Singh,5284391408,Ishaan Iyer,107223.58,2024-11-16,22:00:45,6053180.47,41828.86,Education Loan,1803013.9
88,CREDIT,Bank Transfer,4733616459,Ishaan Reddy,3373077218,Vivaan Singh,20798.56,2024-11-18,02:15:32,566941.26,41828.86,Education Loan,1803013.9
89,DEBIT,RTGS,3373077218,Vivaan Singh,5310195918,Meera Joshi,63253.02,2024-11-28,06:32:34,-720673.16,41828.86,Education Loan,1803013.9
90,DEBIT,UPI,3373077218,Vivaan Singh,3783290795,Diya Nair,73613.2,2024-11-28,10:14:43,4377489.85,41828.86,Education Loan,1803013.9
91,DEBIT,RTGS,3373077218,Vivaan Singh,8217611860,Meera Joshi,109871.48,2024-11-29,03:14:25,2825812.54,41828.86,Education Loan,1803013.9
92,CREDIT,RTGS,8086172302,Aditya Singh,3373077218,Vivaan Singh,51673.51,2024-11-29,18:53:11,4456229.97,41828.86,Education Loan,1803013.9
93,DEBIT,IMPS,3373077218,Vivaan Singh,4272602734,Kavya Mehta,15045.75,2024-11-30,03:11:29,2265219.64,41828.86,Education Loan,1803013.9
94,CREDIT,RTGS,1854316681,Aarav Mehta,3373077218,Vivaan Singh,86138.4,2024-12-01,02:04:03,3183277.12,41828.86,Education Loan,1803013.9
95,CREDIT,Bank Transfer,2445662585,Vivaan Kapoor,3373077218,Vivaan Singh,22739.34,2024-12-05,18:27:37,642589.87,41828.86,Education Loan,1803013.9
96,CREDIT,IMPS,3849232839,Ritika Patel,3373077218,Vivaan Singh,104412.19,2024-12-06,05:33:53,7524717.89,41828.86,Education Loan,1803013.9
97,CREDIT,IMPS,3783290795,Diya Nair,3373077218,Vivaan Singh,47747.06,2024-12-07,16:46:41,1530555.61,41828.86,Education Loan,1803013.9
98,CREDIT,RTGS,4700855390,Rohan Nair,3373077218,Vivaan Singh,105351.46,2024-12-13,21:58:32,5112870.63,41828.86,Education Loan,1803013.9
99,CREDIT,NEFT,8316648259,Aarav Iyer,3373077218,Vivaan Singh,126124.45,2024-12-15,04:58:54,7197551.65,41828.86,Education Loan,1803013.9
100,CREDIT,NEFT,6687206971,Kabir Mehta,3373077218,Vivaan Singh,132220.02,2024-12-21,08:56:38,3620224.18,41828.86,Education Loan,1803013.9
101,DEBIT,Bank Transfer,3373077218,Vivaan Singh,6488854841,Vihaan Kapoor,79377.4,2024-12-23,03:55:01,4161284.9,41828.86,Education Loan,1803013.9
102,DEBIT,RTGS,3373077218,Vivaan Singh,3342331444,Kavya Mehta,76724.66,2024-12-24,09:54:45,-987725.22,41828.86,Education Loan,1803013.9
103,CREDIT,RTGS,3849232839,Ritika Patel,3373077218,Vivaan Singh,118977.77,2024-12-24,13:11:15,7643695.66,41828.86,Education Loan,1803013.9
104,CREDIT,IMPS,2139027119,Rohan Kumar,3373077218,Vivaan Singh,61166.19,2024-12-27,09:46:47,6923716.85,41828.86,Education Loan,1803013.9
105,CREDIT,NEFT,8086172302,Aditya Singh,3373077218,Vivaan Singh,6805.49,2024-12-30,14:07:59,4404556.46,41828.86,Education Loan,1803013.9
106,DEBIT,RTGS,3373077218,Vivaan Singh,1540137296,Simran Gupta,116936.98,2025-01-02,07:20:04,1299278.16,41828.86,Education Loan,1803013.9
107,DEBIT,Bank Transfer,3373077218,Vivaan Singh,4272602734,Kavya Mehta,55747.59,2025-01-08,03:13:52,2209472.05,41828.86,Education Loan,1803013.9
108,CREDIT,UPI,3746317213,Krishna Iyer,3373077218,Vivaan Singh,29829.63,2025-01-12,06:04:52,282596.66,41828.86,Education Loan,1803013.9
109,CREDIT,NEFT,3030106617,Aisha Singh,3373077218,Vivaan Singh,73787.38,2025-01-15,04:08:15,4749751.01,41828.86,Education Loan,1803013.9
110,DEBIT,IMPS,3373077218,Vivaan Singh,5736462531,Ishaan Reddy,89977.62,2025-01-16,03:09:46,5758475.61,41828.86,Education Loan,1803013.9
111,CREDIT,Bank Transfer,8110054933,Ishaan Reddy,3373077218,Vivaan Singh,3321.12,2025-01-19,07:26:50,1658221.28,41828.86,Education Loan,1803013.9
112,CREDIT,IMPS,8380507338,Ritika Sharma,3373077218,Vivaan Singh,16570.44,2025-01-20,14:07:06,6064358.09,41828.86,Education Loan,1803013.9
113,DEBIT,NEFT,3373077218,Vivaan Singh,3030106617,Aisha Singh,802.43,2025-01-22,09:20:12,5192085.83,41828.86,Education Loan,1803013.9
114,CREDIT,UPI,8507497883,Kavya Patel,3373077218,Vivaan Singh,6126.91,2025-01-23,08:31:31,6352104.67,41828.86,Education Loan,1803013.9
115,CREDIT,RTGS,4700855390,Rohan Nair,3373077218,Vivaan Singh,64611.1,2025-01-26,11:46:04,5289449.96,41828.86,Education Loan,1803013.9
116,CREDIT,RTGS,1311570307,Aryan Joshi,3373077218,Vivaan Singh,64479.79,2025-01-29,04:52:58,6844775.35,41828.86,Education Loan,1803013.9
117,DEBIT,NEFT,3373077218,Vivaan Singh,6488854841,Vihaan Kapoor,3840.26,2025-01-29,09:32:58,730619.73,41828.86,Education Loan,1803013.9
118,DEBIT,Bank Transfer,3373077218,Vivaan Singh,4713453204,Saanvi Das,58527.21,2025-02-01,07:23:54,1973466.22,41828.86,Education Loan,1803013.9
119,CREDIT,UPI,8086172302,Aditya Singh,3373077218,Vivaan Singh,148796.47,2025-02-03,22:14:53,4397750.97,41828.86,Education Loan,1803013.9
120,DEBIT,IMPS,3373077218,Vivaan Singh,8110054933,Ishaan Reddy,43512.93,2025-02-15,16:27:54,1750391.66,41828.86,Education Loan,1803013.9
121,CREDIT,Bank Transfer,6649827836,Saanvi Reddy,3373077218,Vivaan Singh,8839.17,2025-02-16,22:19:30,1654900.16,41828.86,Education Loan,1803013.9
122,DEBIT,IMPS,3373077218,Vivaan Singh,6971815972,Ritika Iyer,18580.55,2025-02-17,00:48:04,3580874.7,41828.86,Education Loan,1803013.9
123,CREDIT,Bank Transfer,9256195745,Ananya Mehta,3373077218,Vivaan Singh,43965.94,2025-02-19,07:16:18,718082.1,41828.86,Education Loan,1803013.9
124,DEBIT,NEFT,3373077218,Vivaan Singh,2986972437,Krishna Sharma,20179.18,2025-02-21,03:33:33,2283315.46,41828.86,Education Loan,1803013.9
125,DEBIT,NEFT,3373077218,Vivaan Singh,8316648259,Aarav Iyer,76421.21,2025-02-22,20:15:08,3792961.44,41828.86,Education Loan,1803013.9
126,DEBIT,UPI,3373077218,Vivaan Singh,8110054933,Ishaan Reddy,32279.61,2025-02-23,05:47:05,311396.92,41828.86,Education Loan,1803013.9
127,DEBIT,RTGS,3373077218,Vivaan Singh,8047877267,Vihaan Joshi,95100.63,2025-02-24,08:15:32,4240662.3,41828.86,Education Loan,1803013.9
128,CREDIT,RTGS,3342331444,Kavya Mehta,3373077218,Vivaan Singh,43850.05,2025-02-28,18:01:08,406613.56,41828.86,Education Loan,1803013.9
129,CREDIT,UPI,3746317213,Krishna Iyer,3373077218,Vivaan Singh,80166.85,2025-03-02,03:04:03,362763.51,41828.86,Education Loan,1803013.9
130,CREDIT,IMPS,5284391408,Ishaan Iyer,3373077218,Vivaan Singh,28812.97,2025-03-13,20:22:58,2329229.29,41828.86,Education Loan,1803013.9
131,CREDIT,Bank Transfer,2139027119,Rohan Kumar,3373077218,Vivaan Singh,147710.35,2025-03-19,10:56:32,7071427.2,41828.86,Education Loan,1803013.9
132,CREDIT,UPI,2445662585,Vivaan Kapoor,3373077218,Vivaan Singh,31526.29,2025-03-28,13:36:52,674116.16,41828.86,Education Loan,1803013.9
133,DEBIT,RTGS,3373077218,Vivaan Singh,9256195745,Ananya Mehta,55071.04,2025-03-29,10:46:30,5616883.48,41828.86,Education Loan,1803013.9
134,CREDIT,Bank Transfer,6649827836,Saanvi Reddy,3373077218,Vivaan Singh,65681.25,2025-04-02,19:45:23,1646060.99,41828.86,Education Loan,1803013.9
135,CREDIT,IMPS,7393195616,Vihaan Sharma,3373077218,Vivaan Singh,54138.38,2025-04-08,11:05:39,7721044.83,41828.86,Education Loan,1803013.9
136,DEBIT,IMPS,3373077218,Vivaan Singh,9256195745,Ananya Mehta,148779.18,2025-04-08,18:39:01,1793904.59,41828.86,Education Loan,1803013.9
137,DEBIT,NEFT,3373077218,Vivaan Singh,3392080953,Vivaan Das,123775.38,2025-04-13,10:00:59,430965.21,41828.86,Education Loan,1803013.9
138,DEBIT,IMPS,3373077218,Vivaan Singh,2119980130,Rahul Kumar,147715.35,2025-04-22,11:43:29,6680016.22,41828.86,Education Loan,1803013.9
139,CREDIT,IMPS,4700855390,Rohan Nair,3373077218,Vivaan Singh,129575.13,2025-04-26,03:54:58,5467139.64,41828.86,Education Loan,1803013.9
140,CREDIT,Bank Transfer,5736462531,Ishaan Reddy,3373077218,Vivaan Singh,60277.14,2025-04-28,01:15:21,-1379671.83,41828.86,Education Loan,1803013.9
141,DEBIT,Bank Transfer,3373077218,Vivaan Singh,3849232839,Ritika Patel,124375.93,2025-05-01,08:30:16,7397031.05,41828.86,Education Loan,1803013.9
142,DEBIT,IMPS,3373077218,Vivaan Singh,4745927824,Kabir Reddy,125436.56,2025-05-09,15:26:34,7158940.88,41828.86,Education Loan,1803013.9
143,DEBIT,RTGS,3373077218,Vivaan Singh,3849232839,Ritika Patel,50146.12,2025-05-14,19:58:29,5671954.52,41828.86,Education Loan,1803013.9
144,DEBIT,Bank Transfer,3373077218,Vivaan Singh,4733616459,Ishaan Reddy,103543.66,2025-05-24,16:05:07,6337984.55,41828.86,Education Loan,1803013.9
145,DEBIT,Bank Transfer,3373077218,Vivaan Singh,6971815972,Ritika Iyer,36584.91,2025-06-02,03:12:39,1076267.29,41828.86,Education Loan,1803013.9
146,DEBIT,RTGS,3373077218,Vivaan Singh,7393195616,Vihaan Sharma,37021.91,2025-06-03,08:03:50,5579861.57,41828.86,Education Loan,1803013.9
147,DEBIT,Bank Transfer,3373077218,Vivaan Singh,3849232839,Ritika Patel,133757.39,2025-06-04,00:50:09,4835692.36,41828.86,Education Loan,1803013.9
148,CREDIT,RTGS,1298737106,Krishna Gupta,3373077218,Vivaan Singh,100536.68,2025-06-05,13:38:50,1067336.49,41828.86,Education Loan,1803013.9
149,DEBIT,Bank Transfer,3373077218,Vivaan Singh,3181106786,Kabir Gupta,12059.98,2025-06-06,19:50:33,7915839.82,41828.86,Education Loan,1803013.9
150,CREDIT,UPI,8110054933,Ishaan Reddy,3373077218,Vivaan Singh,147388.79,2025-06-18,19:06:55,1899909.73,41828.86,Education Loan,1803013.9
151,CREDIT,IMPS,3783290795,Diya Nair,3373077218,Vivaan Singh,43657.87,2025-06-20,09:28:39,1385260.6,41828.86,Education Loan,1803013.9
152,CREDIT,RTGS,4700855390,Rohan Nair,3373077218,Vivaan Singh,111672.04,2025-06-23,12:26:54,5007519.17,41828.86,Education Loan,1803013.9
153,DEBIT,Bank Transfer,3373077218,Vivaan Singh,4700855390,Rohan Nair,11922.0,2025-06-25,15:41:37,5848453.23,41828.86,Education Loan,1803013.9
154,DEBIT,UPI,3373077218,Vivaan Singh,6464693977,Vihaan Joshi,129934.32,2025-06-27,00:36:22,6550081.9,41828.86,Education Loan,1803013.9
155,DEBIT,NEFT,3373077218,Vivaan Singh,5310195918,Meera Joshi,27476.47,2025-07-02,13:21:05,38493.72,41828.86,Education Loan,1803013.9
156,CREDIT,UPI,4700855390,Rohan Nair,3373077218,Vivaan Singh,22267.23,2025-07-04,13:26:50,5135137.86,41828.86,Education Loan,1803013.9
157,CREDIT,Bank Transfer,5310195918,Meera Joshi,3373077218,Vivaan Singh,386.46,2025-07-05,21:43:33,7915060.64,41828.86,Education Loan,1803013.9
158,DEBIT,RTGS,3373077218,Vivaan Singh,9256195745,Ananya Mehta,91720.84,2025-07-07,04:21:03,2303494.64,41828.86,Education Loan,1803013.9
159,DEBIT,Bank Transfer,3373077218,Vivaan Singh,4272602734,Kavya Mehta,142207.99,2025-07-11,19:51:23,-257474.72,41828.86,Education Loan,1803013.9
160,DEBIT,Bank Transfer,3373077218,Vivaan Singh,2015242176,Rohan Gupta,66533.8,2025-07-11,21:52:02,2935684.02,41828.86,Education Loan,1803013.9
161,CREDIT,RTGS,8316648259,Aarav Iyer,3373077218,Vivaan Singh,7613.13,2025-07-13,09:43:40,7205164.78,41828.86,Education Loan,1803013.9
162,CREDIT,UPI,8316648259,Aarav Iyer,3373077218,Vivaan Singh,111500.21,2025-07-22,19:20:24,7316664.99,41828.86,Education Loan,1803013.9
163,CREDIT,UPI,1854316681,Aarav Mehta,3373077218,Vivaan Singh,73344.41,2025-07-25,22:45:55,3009173.27,41828.86,Education Loan,1803013.9
164,CREDIT,Bank Transfer,6971815972,Ritika Iyer,3373077218,Vivaan Singh,78823.77,2025-07-26,02:46:58,5832076.78,41828.86,Education Loan,1803013.9
165,DEBIT,UPI,3373077218,Vivaan Singh,1311570307,Aryan Joshi,31238.1,2025-08-03,11:23:00,7521406.98,41828.86,Education Loan,1803013.9
166,DEBIT,NEFT,3373077218,Vivaan Singh,8110054933,Ishaan Reddy,78233.88,2025-08-09,18:05:10,5113851.95,41828.86,Education Loan,1803013.9
167,DEBIT,Bank Transfer,3373077218,Vivaan Singh,1298737106,Krishna Gupta,30708.66,2025-08-14,08:34:59,904510.48,41828.86,Education Loan,1803013.9
168,CREDIT,RTGS,7609857128,Diya Singh,3373077218,Vivaan Singh,57480.16,2025-08-15,17:46:33,1957389.89,41828.86,Education Loan,1803013.9
