Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
24,DEBIT,UPI,9256195745,Ananya Mehta,5310195918,Meera Joshi,114361.88,2024-03-12,08:52:35,-2333881.73,293178.28,None,0
25,CREDIT,UPI,8110054933,Ishaan Reddy,9256195745,Ananya Mehta,50060.13,2024-03-12,16:12:55,-5740898.63,293178.28,None,0
26,DEBIT,NEFT,9256195745,Ananya Mehta,2986972437,Krishna Sharma,91883.29,2024-03-26,11:36:56,-4898131.75,293178.28,None,0
27,CREDIT,RTGS,3030106617,Aisha Singh,9256195745,Ananya Mehta,145568.54,2024-03-27,22:53:30,-2932291.17,293178.28,None,0
28,CREDIT,RTGS,9292791081,Krishna Gupta,9256195745,Ananya Mehta,24337.68,2024-03-30,08:57:22,958525.92,293178.28,None,0
29,DEBIT,RTGS,9256195745,Ananya Mehta,5284391408,Ishaan Iyer,6070.05,2024-04-03,22:26:32,-4425729.42,293178.28,None,0
30,DEBIT,Bank Transfer,9256195745,Ananya Mehta,5284391408,Ishaan Iyer,41823.89,2024-04-07,04:32:44,1216686.69,293178.28,None,0
31,CREDIT,Bank Transfer,1311570307,Aryan Joshi,9256195745,Ananya Mehta,53049.74,2024-04-09,12:52:20,-329890.32,293178.28,None,0
32,DEBIT,NEFT,9256195745,Ananya Mehta,3181106786,Kabir Gupta,49079.87,2024-04-12,16:56:56,-4727546.0,293178.28,None,0
33,CREDIT,RTGS,8325785916,Ananya Mehta,9256195745,Ananya Mehta,139584.69,2024-04-15,14:49:50,322402.15,293178.28,None,0
34,CREDIT,IMPS,2986972437,Krishna Sharma,9256195745,Ananya Mehta,132984.96,2024-04-17,00:24:18,-2237731.65,293178.28,None,0
35,CREDIT,RTGS,2015242176,Rohan Gupta,9256195745,Ananya Mehta,61955.0,2024-04-18,02:00:03,-2068010.32,293178.28,None,0
36,DEBIT,IMPS,9256195745,Ananya Mehta,8325785916,Ananya Mehta,19913.06,2024-04-20,00:40:14,-3222801.72,293178.28,None,0
37,CREDIT,UPI,3181106786,Kabir Gupta,9256195745,Ananya Mehta,48442.24,2024-05-05,22:15:18,-1234551.21,293178.28,None,0
38,DEBIT,Bank Transfer,9256195745,Ananya Mehta,7114223633,Saanvi Das,105301.41,2024-05-08,01:07:53,-4574075.35,293178.28,None,0
39,DEBIT,IMPS,9256195745,Ananya Mehta,3783290795,Diya Nair,37243.18,2024-05-10,21:01:11,-3806532.31,293178.28,None,0
40,DEBIT,RTGS,9256195745,Ananya Mehta,8047877267,Vihaan Joshi,52351.69,2024-05-15,02:57:41,-627735.46,293178.28,None,0
41,CREDIT,UPI,2986972437,Krishna Sharma,9256195745,Ananya Mehta,107766.33,2024-05-22,06:34:15,-2129965.32,293178.28,None,0
42,CREDIT,Bank Transfer,2445662585,Vivaan Kapoor,9256195745,Ananya Mehta,53151.75,2024-05-24,13:41:13,1421977.54,293178.28,None,0
43,DEBIT,RTGS,9256195745,Ananya Mehta,9680276057,Vivaan Reddy,67853.56,2024-05-24,14:49:30,-1725234.95,293178.28,None,0
44,CREDIT,IMPS,5067116918,Ritika Das,9256195745,Ananya Mehta,132792.06,2024-05-24,22:08:07,-3948091.3,293178.28,None,0
45,DEBIT,UPI,9256195745,Ananya Mehta,6464693977,Vihaan Joshi,13770.76,2024-05-27,20:42:17,-2948980.63,293178.28,None,0
46,CREDIT,Bank Transfer,8507497883,Kavya Patel,9256195745,Ananya Mehta,20198.53,2024-05-29,02:17:42,-1572003.18,293178.28,None,0
47,CREDIT,NEFT,3342331444,Kavya Mehta,9256195745,Ananya Mehta,14075.19,2024-05-30,00:10:58,415071.48,293178.28,None,0
48,DEBIT,IMPS,9256195745,Ananya Mehta,5284391408,Ishaan Iyer,148467.38,2024-06-08,02:21:41,-444149.77,293178.28,None,0
49,DEBIT,UPI,9256195745,Ananya Mehta,9680276057,Vivaan Reddy,13490.73,2024-06-08,02:45:42,-3236292.45,293178.28,None,0
50,DEBIT,Bank Transfer,9256195745,Ananya Mehta,6649827836,Saanvi Reddy,38341.9,2024-06-08,20:34:23,-5686760.03,293178.28,None,0
51,CREDIT,IMPS,9703905715,Aisha Reddy,9256195745,Ananya Mehta,65563.1,2024-06-13,10:51:49,592576.73,293178.28,None,0
52,DEBIT,NEFT,9256195745,Ananya Mehta,8380507338,Ritika Sharma,17070.33,2024-06-26,09:55:57,-207833.35,293178.28,None,0
53,CREDIT,RTGS,4713453204,Saanvi Das,9256195745,Ananya Mehta,48345.92,2024-06-28,07:55:04,874118.93,293178.28,None,0
54,DEBIT,IMPS,9256195745,Ananya Mehta,6488854841,Vihaan Kapoor,35862.05,2024-06-30,16:10:16,670657.68,293178.28,None,0
55,DEBIT,Bank Transfer,9256195745,Ananya Mehta,2445662585,Vivaan Kapoor,85773.24,2024-07-04,11:35:21,-6246617.9,293178.28,None,0
56,DEBIT,RTGS,9256195745,Ananya Mehta,3746317213,Krishna Iyer,104370.01,2024-07-06,08:03:43,-3202888.66,293178.28,None,0
57,DEBIT,Bank Transfer,9256195745,Ananya Mehta,1298737106,Krishna Gupta,21087.97,2024-07-10,07:38:02,-3711622.75,293178.28,None,0
58,CREDIT,IMPS,5067116918,Ritika Das,9256195745,Ananya Mehta,78273.01,2024-07-13,09:18:34,-4080883.36,293178.28,None,0
59,DEBIT,IMPS,9256195745,Ananya Mehta,4733616459,Ishaan Reddy,148873.69,2024-07-16,02:44:01,-1422154.42,293178.28,None,0
60,CREDIT,IMPS,5067116918,Ritika Das,9256195745,Ananya Mehta,48525.71,2024-07-17,02:52:38,-4246342.86,293178.28,None,0
61,DEBIT,Bank Transfer,9256195745,Ananya Mehta,5284391408,Ishaan Iyer,71573.33,2024-07-25,03:24:24,-3020553.96,293178.28,None,0
62,DEBIT,IMPS,9256195745,Ananya Mehta,9680276057,Vivaan Reddy,116041.73,2024-07-25,20:03:04,-3407531.68,293178.28,None,0
63,DEBIT,NEFT,9256195745,Ananya Mehta,1311570307,Aryan Joshi,12804.32,2024-07-27,01:56:05,706519.73,293178.28,None,0
64,DEBIT,RTGS,9256195745,Ananya Mehta,5310195918,Meera Joshi,122295.62,2024-07-29,15:07:14,-1273280.73,293178.28,None,0
65,CREDIT,RTGS,1298737106,Krishna Gupta,9256195745,Ananya Mehta,42038.42,2024-08-01,04:31:46,-6725758.22,293178.28,None,0
66,CREDIT,NEFT,2015242176,Rohan Gupta,9256195745,Ananya Mehta,90362.57,2024-08-01,19:38:48,-1855474.56,293178.28,None,0
67,DEBIT,IMPS,9256195745,Ananya Mehta,3849232839,Ritika Patel,64282.24,2024-08-04,07:03:20,-896614.67,293178.28,None,0
68,CREDIT,NEFT,9703905715,Aisha Reddy,9256195745,Ananya Mehta,87452.65,2024-08-07,16:49:55,680029.38,293178.28,None,0
69,CREDIT,UPI,6649827836,Saanvi Reddy,9256195745,Ananya Mehta,126547.59,2024-08-14,22:32:56,-6058290.37,293178.28,None,0
70,CREDIT,NEFT,3849232839,Ritika Patel,9256195745,Ananya Mehta,44398.11,2024-08-16,03:15:54,-106476.44,293178.28,None,0
71,CREDIT,UPI,3342331444,Kavya Mehta,9256195745,Ananya Mehta,48384.56,2024-08-18,10:17:09,400996.29,293178.28,None,0
72,CREDIT,IMPS,5067116918,Ritika Das,9256195745,Ananya Mehta,134348.41,2024-08-22,17:31:37,-4294868.57,293178.28,None,0
73,CREDIT,RTGS,7609857128,Diya Singh,9256195745,Ananya Mehta,145105.11,2024-08-27,11:08:22,-5429069.28,293178.28,None,0
74,DEBIT,RTGS,9256195745,Ananya Mehta,6488854841,Vihaan Kapoor,139421.99,2024-09-02,10:03:08,-2590908.8,293178.28,None,0
75,CREDIT,UPI,8110054933,Ishaan Reddy,9256195745,Ananya Mehta,37587.34,2024-09-11,18:08:25,-5960863.83,293178.28,None,0
76,DEBIT,UPI,9256195745,Ananya Mehta,8086172302,Aditya Singh,99709.87,2024-09-14,03:13:20,-2841331.79,293178.28,None,0
77,DEBIT,NEFT,9256195745,Ananya Mehta,8086172302,Aditya Singh,8410.32,2024-09-16,05:47:21,-5648418.13,293178.28,None,0
78,DEBIT,NEFT,9256195745,Ananya Mehta,4272602734,Kavya Mehta,89568.97,2024-09-18,13:33:47,-1107019.17,293178.28,None,0
79,CREDIT,IMPS,9292791081,Krishna Gupta,9256195745,Ananya Mehta,127677.14,2024-09-20,08:25:36,1204084.83,293178.28,None,0
80,CREDIT,Bank Transfer,8217611860,Meera Joshi,9256195745,Ananya Mehta,143709.13,2024-09-21,06:38:26,-5222381.86,293178.28,None,0
81,DEBIT,UPI,9256195745,Ananya Mehta,7393195616,Vihaan Sharma,111279.86,2024-09-29,20:33:14,-5009411.61,293178.28,None,0
82,CREDIT,IMPS,3553440342,Neha Joshi,9256195745,Ananya Mehta,53604.99,2024-10-05,03:10:50,-485642.0,293178.28,None,0
83,DEBIT,IMPS,9256195745,Ananya Mehta,5310195918,Meera Joshi,135300.96,2024-10-05,14:26:31,-6381918.86,293178.28,None,0
84,CREDIT,Bank Transfer,9703905715,Aisha Reddy,9256195745,Ananya Mehta,64648.01,2024-10-07,07:54:19,942944.15,293178.28,None,0
85,CREDIT,RTGS,6464693977,Vihaan Joshi,9256195745,Ananya Mehta,122233.42,2024-10-14,22:53:58,42401.75,293178.28,None,0
86,DEBIT,RTGS,9256195745,Ananya Mehta,2419179580,Ishaan Kapoor,94501.07,2024-10-16,13:00:29,1327476.47,293178.28,None,0
87,CREDIT,RTGS,4713453204,Saanvi Das,9256195745,Ananya Mehta,60069.31,2024-10-28,09:31:14,934188.24,293178.28,None,0
88,DEBIT,RTGS,9256195745,Ananya Mehta,2419179580,Ishaan Kapoor,4475.92,2024-11-02,12:47:17,1323000.55,293178.28,None,0
89,DEBIT,IMPS,9256195745,Ananya Mehta,6687206971,Kabir Mehta,11945.33,2024-11-11,15:45:05,-4678466.13,293178.28,None,0
90,DEBIT,Bank Transfer,9256195745,Ananya Mehta,7393195616,Vihaan Sharma,131386.5,2024-11-15,03:34:17,-4028108.57,293178.28,None,0
91,CREDIT,UPI,3181106786,Kabir Gupta,9256195745,Ananya Mehta,114686.19,2024-11-24,23:55:25,-1282993.45,293178.28,None,0
92,CREDIT,IMPS,1540137296,Simran Gupta,9256195745,Ananya Mehta,53228.58,2024-11-25,10:23:40,-3523635.07,293178.28,None,0
93,CREDIT,RTGS,3342331444,Kavya Mehta,9256195745,Ananya Mehta,111942.15,2024-11-30,04:44:06,527013.63,293178.28,None,0
94,CREDIT,Bank Transfer,7609857128,Diya Singh,9256195745,Ananya Mehta,8626.6,2024-12-02,19:48:40,-5420442.68,293178.28,None,0
95,DEBIT,UPI,9256195745,Ananya Mehta,5310195918,Meera Joshi,66413.34,2024-12-03,11:28:07,-3690534.78,293178.28,None,0
96,CREDIT,UPI,1298737106,Krishna Gupta,9256195745,Ananya Mehta,8519.58,2024-12-05,21:47:19,-6717238.64,293178.28,None,0
97,CREDIT,RTGS,9703905715,Aisha Reddy,9256195745,Ananya Mehta,141967.35,2024-12-10,22:10:36,821996.73,293178.28,None,0
98,CREDIT,RTGS,9292791081,Krishna Gupta,9256195745,Ananya Mehta,13117.84,2024-12-11,03:56:50,1217202.67,293178.28,None,0
99,DEBIT,Bank Transfer,9256195745,Ananya Mehta,1854316681,Aarav Mehta,5000.99,2024-12-15,06:46:12,-49543.6,293178.28,None,0
100,CREDIT,NEFT,3392080953,Vivaan Das,9256195745,Ananya Mehta,24383.72,2024-12-20,12:34:53,-6207525.45,293178.28,None,0
101,DEBIT,Bank Transfer,9256195745,Ananya Mehta,5310195918,Meera Joshi,108444.48,2024-12-20,19:32:02,-5795204.51,293178.28,None,0
102,CREDIT,Bank Transfer,8507497883,Kavya Patel,9256195745,Ananya Mehta,75604.7,2024-12-22,06:00:47,-1397679.64,293178.28,None,0
103,CREDIT,Bank Transfer,1298737106,Krishna Gupta,9256195745,Ananya Mehta,6680.65,2024-12-25,13:55:22,-7010270.32,293178.28,None,0
104,DEBIT,RTGS,9256195745,Ananya Mehta,2419179580,Ishaan Kapoor,93878.08,2024-12-29,17:30:54,-2935209.87,293178.28,None,0
105,DEBIT,IMPS,9256195745,Ananya Mehta,6488854841,Vihaan Kapoor,116367.18,2025-01-03,01:59:21,-744102.64,293178.28,None,0
106,CREDIT,NEFT,4745927824,Kabir Reddy,9256195745,Ananya Mehta,101218.31,2025-01-03,19:06:42,1502504.55,293178.28,None,0
107,DEBIT,UPI,9256195745,Ananya Mehta,8325785916,Ananya Mehta,65679.16,2025-01-05,17:02:48,-4793225.16,293178.28,None,0
108,DEBIT,RTGS,9256195745,Ananya Mehta,6464693977,Vihaan Joshi,8279.91,2025-01-06,19:16:55,-4112865.91,293178.28,None,0
109,DEBIT,IMPS,9256195745,Ananya Mehta,5736462531,Ishaan Reddy,135076.45,2025-01-15,18:59:32,-7016950.97,293178.28,None,0
110,CREDIT,RTGS,8507497883,Kavya Patel,9256195745,Ananya Mehta,49383.35,2025-01-16,12:29:38,-1592201.71,293178.28,None,0
111,DEBIT,Bank Transfer,9256195745,Ananya Mehta,4272602734,Kavya Mehta,78625.75,2025-02-12,11:28:24,-5628355.01,293178.28,None,0
112,CREDIT,IMPS,6687206971,Kabir Mehta,9256195745,Ananya Mehta,141969.53,2025-02-14,04:03:24,-4429216.98,293178.28,None,0
113,DEBIT,Bank Transfer,9256195745,Ananya Mehta,3373077218,Vivaan Singh,43965.94,2025-02-19,07:16:18,-1150985.11,293178.28,None,0
114,CREDIT,UPI,6464693977,Vihaan Joshi,9256195745,Ananya Mehta,64275.05,2025-02-19,19:23:28,182817.46,293178.28,None,0
115,DEBIT,RTGS,9256195745,Ananya Mehta,3392080953,Vivaan Das,86656.09,2025-02-21,10:30:05,-1657381.39,293178.28,None,0
116,DEBIT,UPI,9256195745,Ananya Mehta,4713453204,Saanvi Das,117190.48,2025-02-21,12:15:58,-5414734.64,293178.28,None,0
117,CREDIT,UPI,8507497883,Kavya Patel,9256195745,Ananya Mehta,98718.84,2025-02-21,22:50:36,-1473284.34,293178.28,None,0
118,CREDIT,Bank Transfer,5284391408,Ishaan Iyer,9256195745,Ananya Mehta,21918.99,2025-03-06,21:18:50,-5366090.99,293178.28,None,0
119,DEBIT,UPI,9256195745,Ananya Mehta,3181106786,Kabir Gupta,92445.45,2025-03-07,00:44:49,-4666520.8,293178.28,None,0
120,CREDIT,UPI,8086172302,Aditya Singh,9256195745,Ananya Mehta,129688.96,2025-03-08,13:29:15,-3077859.71,293178.28,None,0
121,CREDIT,IMPS,9292791081,Krishna Gupta,9256195745,Ananya Mehta,58683.14,2025-03-08,16:14:38,1401286.24,293178.28,None,0
122,DEBIT,NEFT,9256195745,Ananya Mehta,6971815972,Ritika Iyer,40353.67,2025-03-16,13:06:58,-2132787.6,293178.28,None,0
123,DEBIT,UPI,9256195745,Ananya Mehta,3553440342,Neha Joshi,90189.76,2025-03-18,14:37:03,-3896722.07,293178.28,None,0
124,CREDIT,NEFT,6464693977,Vihaan Joshi,9256195745,Ananya Mehta,26644.77,2025-03-19,14:06:07,-79831.67,293178.28,None,0
125,DEBIT,IMPS,9256195745,Ananya Mehta,3553440342,Neha Joshi,25113.14,2025-03-24,16:32:27,378942.3,293178.28,None,0
126,CREDIT,RTGS,3373077218,Vivaan Singh,9256195745,Ananya Mehta,55071.04,2025-03-29,10:46:30,416296.31,293178.28,None,0
127,CREDIT,UPI,1540137296,Simran Gupta,9256195745,Ananya Mehta,39645.42,2025-04-05,04:24:39,-3576863.65,293178.28,None,0
128,DEBIT,Bank Transfer,9256195745,Ananya Mehta,2986972437,Krishna Sharma,92642.67,2025-04-07,01:32:49,719324.05,293178.28,None,0
129,CREDIT,IMPS,3373077218,Vivaan Singh,9256195745,Ananya Mehta,148779.18,2025-04-08,18:39:01,656796.33,293178.28,None,0
130,DEBIT,IMPS,9256195745,Ananya Mehta,5067116918,Ritika Das,55197.5,2025-04-09,21:02:50,-3291489.95,293178.28,None,0
131,CREDIT,Bank Transfer,1854316681,Aarav Mehta,9256195745,Ananya Mehta,113852.86,2025-04-11,09:26:36,-4734577.56,293178.28,None,0
132,DEBIT,IMPS,9256195745,Ananya Mehta,8325785916,Ananya Mehta,136420.14,2025-04-13,22:21:42,-2727530.26,293178.28,None,0
133,CREDIT,IMPS,5141907136,Diya Iyer,9256195745,Ananya Mehta,113402.88,2025-04-14,17:54:56,-3410232.19,293178.28,None,0
134,CREDIT,IMPS,8047877267,Vihaan Joshi,9256195745,Ananya Mehta,122460.5,2025-04-15,23:18:53,-4924010.39,293178.28,None,0
135,DEBIT,Bank Transfer,9256195745,Ananya Mehta,1854316681,Aarav Mehta,84614.63,2025-04-17,02:33:36,-6812231.91,293178.28,None,0
136,CREDIT,RTGS,2445662585,Vivaan Kapoor,9256195745,Ananya Mehta,878.76,2025-04-23,21:02:37,1340635.76,293178.28,None,0
137,DEBIT,NEFT,9256195745,Ananya Mehta,2986972437,Krishna Sharma,129918.23,2025-04-27,15:39:09,-6659051.03,293178.28,None,0
138,CREDIT,Bank Transfer,8047877267,Vihaan Joshi,9256195745,Ananya Mehta,76799.57,2025-04-30,01:36:49,-5060398.96,293178.28,None,0
139,DEBIT,NEFT,9256195745,Ananya Mehta,5067116918,Ritika Das,37314.65,2025-05-12,00:02:47,-6160844.66,293178.28,None,0
140,DEBIT,IMPS,9256195745,Ananya Mehta,5047709743,Vihaan Das,22021.89,2025-05-15,08:38:08,-1444176.31,293178.28,None,0
141,CREDIT,Bank Transfer,7114223633,Saanvi Das,9256195745,Ananya Mehta,65795.35,2025-05-24,06:50:23,-2866495.82,293178.28,None,0
142,CREDIT,IMPS,2119980130,Rahul Kumar,9256195745,Ananya Mehta,102701.94,2025-05-24,08:16:38,-382940.06,293178.28,None,0
143,CREDIT,UPI,1298737106,Krishna Gupta,9256195745,Ananya Mehta,135771.19,2025-05-30,01:04:33,-6767796.64,293178.28,None,0
144,CREDIT,IMPS,1854316681,Aarav Mehta,9256195745,Ananya Mehta,119351.52,2025-05-31,23:43:29,-4571186.51,293178.28,None,0
145,DEBIT,RTGS,9256195745,Ananya Mehta,4745927824,Kabir Reddy,134994.62,2025-06-04,10:06:58,-5549729.26,293178.28,None,0
146,DEBIT,NEFT,9256195745,Ananya Mehta,2419179580,Ishaan Kapoor,88092.01,2025-06-24,11:34:14,811966.72,293178.28,None,0
147,CREDIT,IMPS,8380507338,Ritika Sharma,9256195745,Ananya Mehta,65660.62,2025-06-24,22:57:26,-1789813.94,293178.28,None,0
148,DEBIT,Bank Transfer,9256195745,Ananya Mehta,4713453204,Saanvi Das,88229.79,2025-06-28,16:27:54,-832332.43,293178.28,None,0
149,DEBIT,Bank Transfer,9256195745,Ananya Mehta,5284391408,Ishaan Iyer,120835.53,2025-06-28,23:20:56,-1017450.2,293178.28,None,0
150,DEBIT,IMPS,9256195745,Ananya Mehta,6464693977,Vihaan Joshi,24701.07,2025-06-29,13:13:37,-3511855.94,293178.28,None,0
151,CREDIT,RTGS,1298737106,Krishna Gupta,9256195745,Ananya Mehta,106702.49,2025-07-06,15:03:04,-6903567.83,293178.28,None,0
152,CREDIT,RTGS,3373077218,Vivaan Singh,9256195745,Ananya Mehta,91720.84,2025-07-07,04:21:03,508017.15,293178.28,None,0
153,DEBIT,UPI,9256195745,Ananya Mehta,5736462531,Ishaan Reddy,145825.33,2025-07-10,11:30:40,-2032716.32,293178.28,None,0
154,CREDIT,RTGS,2139027119,Rohan Kumar,9256195745,Ananya Mehta,26016.08,2025-07-10,16:48:45,-303874.24,293178.28,None,0
155,CREDIT,RTGS,8316648259,Aarav Iyer,9256195745,Ananya Mehta,19991.89,2025-07-10,22:05:53,-283882.35,293178.28,None,0
156,DEBIT,NEFT,9256195745,Ananya Mehta,4272602734,Kavya Mehta,14091.66,2025-07-13,22:00:18,-2741621.92,293178.28,None,0
157,CREDIT,IMPS,4700855390,Rohan Nair,9256195745,Ananya Mehta,149641.04,2025-07-17,04:49:14,-2485776.14,293178.28,None,0
158,CREDIT,UPI,3553440342,Neha Joshi,9256195745,Ananya Mehta,148823.41,2025-07-22,14:58:44,-539246.99,293178.28,None,0
159,DEBIT,Bank Transfer,9256195745,Ananya Mehta,4745927824,Kabir Reddy,81511.62,2025-07-23,21:35:53,-289344.97,293178.28,None,0
160,DEBIT,IMPS,9256195745,Ananya Mehta,3553440342,Neha Joshi,68566.25,2025-07-27,02:18:38,-6727617.28,293178.28,None,0
161,DEBIT,RTGS,9256195745,Ananya Mehta,8380507338,Ritika Sharma,112495.38,2025-07-27,07:58:14,-1837730.33,293178.28,None,0
162,CREDIT,NEFT,5736462531,Ishaan Reddy,9256195745,Ananya Mehta,47819.28,2025-07-27,19:29:07,704615.61,293178.28,None,0
163,DEBIT,IMPS,9256195745,Ananya Mehta,5736462531,Ishaan Reddy,38961.12,2025-07-31,16:17:50,-5297544.16,293178.28,None,0
164,CREDIT,RTGS,4272602734,Kavya Mehta,9256195745,Ananya Mehta,9082.46,2025-08-04,19:15:10,-4912423.77,293178.28,None,0
165,CREDIT,Bank Transfer,2445662585,Vivaan Kapoor,9256195745,Ananya Mehta,60851.22,2025-08-08,21:54:02,1224459.22,293178.28,None,0
166,CREDIT,UPI,1854316681,Aarav Mehta,9256195745,Ananya Mehta,44039.53,2025-08-09,18:44:26,-4690538.03,293178.28,None,0
167,CREDIT,IMPS,2445662585,Vivaan Kapoor,9256195745,Ananya Mehta,40269.01,2025-08-13,07:25:35,1339757.0,293178.28,None,0
168,DEBIT,IMPS,9256195745,Ananya Mehta,9703905715,Aisha Reddy,70817.51,2025-08-17,22:30:34,-5872723.3,293178.28,None,0
169,DEBIT,RTGS,9256195745,Ananya Mehta,3030106617,Aisha Singh,89504.23,2025-08-19,01:44:39,477107.31,293178.28,None,0
170,DEBIT,Bank Transfer,9256195745,Ananya Mehta,3783290795,Diya Nair,29349.76,2025-08-19,10:28:34,172495.22,293178.28,None,0
171,CREDIT,Bank Transfer,8110054933,Ishaan Reddy,9256195745,Ananya Mehta,78620.21,2025-08-19,15:48:54,-5865030.3,293178.28,None,0
172,DEBIT,Bank Transfer,9256195745,Ananya Mehta,3849232839,Ritika Patel,47079.28,2025-08-26,17:31:18,900058.73,293178.28,None,0
173,DEBIT,NEFT,9256195745,Ananya Mehta,2139027119,Rohan Kumar,76477.43,2025-08-31,13:32:11,-4104586.0,293178.28,None,0
174,CREDIT,IMPS,9292791081,Krishna Gupta,9256195745,Ananya Mehta,117881.77,2025-08-31,14:59:39,1076407.69,293178.28,None,0
175,DEBIT,RTGS,9256195745,Ananya Mehta,9292791081,Krishna Gupta,126548.99,2025-09-02,00:56:42,-1570725.3,293178.28,None,0
176,CREDIT,NEFT,3392080953,Vivaan Das,9256195745,Ananya Mehta,149522.89,2025-09-12,11:58:02,-6333313.41,293178.28,None,0
177,DEBIT,UPI,9256195745,Ananya Mehta,8507497883,Kavya Patel,147213.94,2025-09-14,19:33:42,-6529132.8,293178.28,None,0
178,CREDIT,IMPS,4700855390,Rohan Nair,9256195745,Ananya Mehta,27766.5,2025-09-15,14:18:41,-2444337.36,293178.28,None,0
179,CREDIT,IMPS,8316648259,Aarav Iyer,9256195745,Ananya Mehta,91321.9,2025-09-17,17:57:16,-192560.45,293178.28,None,0
180,CREDIT,IMPS,3746317213,Krishna Iyer,9256195745,Ananya Mehta,44205.91,2025-09-20,05:10:00,163417.0,293178.28,None,0
181,CREDIT,NEFT,4700855390,Rohan Nair,9256195745,Ananya Mehta,13672.28,2025-09-20,13:57:50,-2472103.86,293178.28,None,0
182,DEBIT,RTGS,9256195745,Ananya Mehta,8380507338,Ritika Sharma,97995.16,2025-09-27,13:38:02,74500.06,293178.28,None,0
183,DEBIT,Bank Transfer,9256195745,Ananya Mehta,3849232839,Ritika Patel,112265.5,2025-10-01,13:39:26,-3624121.44,293178.28,None,0
184,CREDIT,NEFT,5047709743,Vihaan Das,9256195745,Ananya Mehta,39975.74,2025-10-06,16:38:32,-5137198.53,293178.28,None,0
185,CREDIT,RTGS,7609857128,Diya Singh,9256195745,Ananya Mehta,20669.32,2025-10-08,00:12:55,-5574174.39,293178.28,None,0
