Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
19,CREDIT,NEFT,6649827836,Saanvi Reddy,4733616459,Ishaan Reddy,45787.03,2024-03-04,23:23:08,-7742236.04,159659.32,Personal Loan,713488.51
20,CREDIT,IMPS,8217611860,Meera Joshi,4733616459,Ishaan Reddy,4319.23,2024-03-11,02:08:16,-7440932.66,159659.32,Personal Loan,713488.51
21,CREDIT,UPI,6488854841,Vihaan Kapoor,4733616459,Ishaan Reddy,89129.22,2024-03-15,12:05:32,-8116725.7,159659.32,Personal Loan,713488.51
22,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,8086172302,Aditya Singh,6881.83,2024-03-20,11:17:48,-2824777.65,159659.32,Personal Loan,713488.51
23,DEBIT,UPI,4733616459,Ishaan Reddy,8380507338,Ritika Sharma,136615.77,2024-03-27,01:56:26,-291071.51,159659.32,Personal Loan,713488.51
24,DEBIT,IMPS,4733616459,Ishaan Reddy,2986972437,Krishna Sharma,11038.66,2024-04-03,01:43:11,-1484853.97,159659.32,Personal Loan,713488.51
25,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,7114223633,Saanvi Das,51744.88,2024-04-09,01:08:30,-8446852.83,159659.32,Personal Loan,713488.51
26,CREDIT,NEFT,3553440342,Neha Joshi,4733616459,Ishaan Reddy,76159.18,2024-04-10,17:24:27,-3486575.1,159659.32,Personal Loan,713488.51
27,CREDIT,RTGS,8325785916,Ananya Mehta,4733616459,Ishaan Reddy,26954.6,2024-04-21,00:06:50,-2018405.07,159659.32,Personal Loan,713488.51
28,DEBIT,UPI,4733616459,Ishaan Reddy,4713453204,Saanvi Das,32763.41,2024-04-23,10:44:17,-8395107.95,159659.32,Personal Loan,713488.51
29,DEBIT,IMPS,4733616459,Ishaan Reddy,3030106617,Aisha Singh,115397.77,2024-04-24,13:37:33,107792.2,159659.32,Personal Loan,713488.51
30,CREDIT,RTGS,5067116918,Ritika Das,4733616459,Ishaan Reddy,105240.12,2024-04-24,14:21:21,-5950232.34,159659.32,Personal Loan,713488.51
31,CREDIT,RTGS,7393195616,Vihaan Sharma,4733616459,Ishaan Reddy,100474.48,2024-04-24,20:27:21,-2267201.06,159659.32,Personal Loan,713488.51
32,CREDIT,NEFT,9703905715,Aisha Reddy,4733616459,Ishaan Reddy,52856.14,2024-04-25,06:01:41,601375.39,159659.32,Personal Loan,713488.51
33,CREDIT,RTGS,4745927824,Kabir Reddy,4733616459,Ishaan Reddy,104636.47,2024-04-27,01:03:12,-1440876.01,159659.32,Personal Loan,713488.51
34,DEBIT,NEFT,4733616459,Ishaan Reddy,8507497883,Kavya Patel,134249.39,2024-05-02,12:06:37,-588575.12,159659.32,Personal Loan,713488.51
35,DEBIT,NEFT,4733616459,Ishaan Reddy,9703905715,Aisha Reddy,43215.79,2024-05-02,18:25:51,-5220511.71,159659.32,Personal Loan,713488.51
36,CREDIT,NEFT,8086172302,Aditya Singh,4733616459,Ishaan Reddy,86977.59,2024-05-03,13:43:23,-5362698.07,159659.32,Personal Loan,713488.51
37,DEBIT,UPI,4733616459,Ishaan Reddy,3783290795,Diya Nair,91831.06,2024-05-13,22:20:46,282974.15,159659.32,Personal Loan,713488.51
38,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,1854316681,Aarav Mehta,96920.1,2024-05-18,23:20:14,-6073526.62,159659.32,Personal Loan,713488.51
39,CREDIT,RTGS,7393195616,Vihaan Sharma,4733616459,Ishaan Reddy,23033.3,2024-05-19,07:09:41,-2425684.51,159659.32,Personal Loan,713488.51
40,DEBIT,IMPS,4733616459,Ishaan Reddy,5067116918,Ritika Das,13101.99,2024-05-28,04:12:52,-7130003.37,159659.32,Personal Loan,713488.51
41,CREDIT,UPI,9292791081,Krishna Gupta,4733616459,Ishaan Reddy,28738.67,2024-06-13,12:02:29,-1584940.51,159659.32,Personal Loan,713488.51
42,DEBIT,NEFT,4733616459,Ishaan Reddy,9703905715,Aisha Reddy,1489.15,2024-06-15,16:27:34,-6405898.92,159659.32,Personal Loan,713488.51
43,DEBIT,RTGS,4733616459,Ishaan Reddy,3181106786,Kabir Gupta,1325.79,2024-06-15,23:46:54,-2685515.71,159659.32,Personal Loan,713488.51
44,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,8325785916,Ananya Mehta,40816.06,2024-06-18,16:15:43,-5483967.94,159659.32,Personal Loan,713488.51
45,DEBIT,RTGS,4733616459,Ishaan Reddy,3342331444,Kavya Mehta,55316.84,2024-06-19,06:21:18,-3866372.65,159659.32,Personal Loan,713488.51
46,DEBIT,IMPS,4733616459,Ishaan Reddy,9703905715,Aisha Reddy,85928.28,2024-06-19,17:12:07,-4236735.07,159659.32,Personal Loan,713488.51
47,CREDIT,Bank Transfer,5141907136,Diya Iyer,4733616459,Ishaan Reddy,81936.65,2024-06-21,05:41:59,-5507246.15,159659.32,Personal Loan,713488.51
48,DEBIT,UPI,4733616459,Ishaan Reddy,2445662585,Vivaan Kapoor,137594.98,2024-06-23,07:26:49,-8141085.61,159659.32,Personal Loan,713488.51
49,DEBIT,NEFT,4733616459,Ishaan Reddy,2986972437,Krishna Sharma,40998.28,2024-06-23,23:46:32,-6648504.2,159659.32,Personal Loan,713488.51
50,CREDIT,RTGS,3746317213,Krishna Iyer,4733616459,Ishaan Reddy,83655.13,2024-07-07,12:34:35,465470.74,159659.32,Personal Loan,713488.51
51,CREDIT,RTGS,3746317213,Krishna Iyer,4733616459,Ishaan Reddy,83048.51,2024-07-15,04:02:26,548519.25,159659.32,Personal Loan,713488.51
52,CREDIT,RTGS,8086172302,Aditya Singh,4733616459,Ishaan Reddy,11584.09,2024-07-15,20:18:39,-5491611.62,159659.32,Personal Loan,713488.51
53,CREDIT,IMPS,9256195745,Ananya Mehta,4733616459,Ishaan Reddy,148873.69,2024-07-16,02:44:01,-8526377.68,159659.32,Personal Loan,713488.51
54,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,5310195918,Meera Joshi,77652.27,2024-07-18,08:39:39,-66246.62,159659.32,Personal Loan,713488.51
55,DEBIT,UPI,4733616459,Ishaan Reddy,5310195918,Meera Joshi,91695.37,2024-07-18,20:55:07,-3021439.75,159659.32,Personal Loan,713488.51
56,DEBIT,RTGS,4733616459,Ishaan Reddy,3849232839,Ritika Patel,88209.12,2024-07-19,10:41:50,-154455.74,159659.32,Personal Loan,713488.51
57,CREDIT,RTGS,2119980130,Rahul Kumar,4733616459,Ishaan Reddy,90800.26,2024-07-23,11:41:09,-3273813.24,159659.32,Personal Loan,713488.51
58,CREDIT,RTGS,2015242176,Rohan Gupta,4733616459,Ishaan Reddy,108444.22,2024-07-23,20:20:56,-4177029.66,159659.32,Personal Loan,713488.51
59,DEBIT,RTGS,4733616459,Ishaan Reddy,8316648259,Aarav Iyer,33205.3,2024-07-26,11:48:18,-7650027.66,159659.32,Personal Loan,713488.51
60,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,6971815972,Ritika Iyer,133400.07,2024-07-27,11:20:11,-6607505.92,159659.32,Personal Loan,713488.51
61,DEBIT,RTGS,4733616459,Ishaan Reddy,1854316681,Aarav Mehta,61389.15,2024-07-29,09:09:14,-8656163.95,159659.32,Personal Loan,713488.51
62,DEBIT,UPI,4733616459,Ishaan Reddy,4272602734,Kavya Mehta,67494.44,2024-08-06,20:17:56,-2016052.33,159659.32,Personal Loan,713488.51
63,CREDIT,NEFT,7393195616,Vihaan Sharma,4733616459,Ishaan Reddy,123461.78,2024-08-07,17:05:03,-2448717.81,159659.32,Personal Loan,713488.51
64,CREDIT,RTGS,8110054933,Ishaan Reddy,4733616459,Ishaan Reddy,103523.95,2024-08-08,23:04:38,-7544805.81,159659.32,Personal Loan,713488.51
65,DEBIT,NEFT,4733616459,Ishaan Reddy,2419179580,Ishaan Kapoor,122774.78,2024-08-15,13:01:32,-5177295.92,159659.32,Personal Loan,713488.51
66,DEBIT,IMPS,4733616459,Ishaan Reddy,4745927824,Kabir Reddy,126190.95,2024-08-17,13:28:39,-4150806.79,159659.32,Personal Loan,713488.51
67,CREDIT,RTGS,7609857128,Diya Singh,4733616459,Ishaan Reddy,29138.48,2024-08-19,19:13:42,-7515667.33,159659.32,Personal Loan,713488.51
68,CREDIT,Bank Transfer,6649827836,Saanvi Reddy,4733616459,Ishaan Reddy,53392.1,2024-08-27,02:29:42,-7788023.07,159659.32,Personal Loan,713488.51
69,DEBIT,IMPS,4733616459,Ishaan Reddy,8380507338,Ritika Sharma,96184.02,2024-08-27,12:46:44,-825547.61,159659.32,Personal Loan,713488.51
70,DEBIT,IMPS,4733616459,Ishaan Reddy,8507497883,Kavya Patel,23037.02,2024-09-12,18:51:39,-314108.53,159659.32,Personal Loan,713488.51
71,CREDIT,NEFT,4713453204,Saanvi Das,4733616459,Ishaan Reddy,24383.45,2024-09-25,08:53:49,-1755224.24,159659.32,Personal Loan,713488.51
72,DEBIT,RTGS,4733616459,Ishaan Reddy,9680276057,Vivaan Reddy,47131.51,2024-09-26,00:42:31,-4715961.99,159659.32,Personal Loan,713488.51
73,DEBIT,NEFT,4733616459,Ishaan Reddy,6649827836,Saanvi Reddy,106800.18,2024-09-27,10:34:59,612980.33,159659.32,Personal Loan,713488.51
74,CREDIT,RTGS,3392080953,Vivaan Das,4733616459,Ishaan Reddy,141862.81,2024-09-29,06:34:52,-7845467.27,159659.32,Personal Loan,713488.51
75,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,5310195918,Meera Joshi,113616.68,2024-09-29,14:55:28,-6982334.67,159659.32,Personal Loan,713488.51
76,DEBIT,UPI,4733616459,Ishaan Reddy,3030106617,Aisha Singh,132348.52,2024-09-30,01:52:40,-6286194.47,159659.32,Personal Loan,713488.51
77,CREDIT,NEFT,8380507338,Ritika Sharma,4733616459,Ishaan Reddy,85934.1,2024-09-30,07:39:54,-3993885.83,159659.32,Personal Loan,713488.51
78,CREDIT,IMPS,8316648259,Aarav Iyer,4733616459,Ishaan Reddy,103041.97,2024-10-02,04:32:28,-2669602.18,159659.32,Personal Loan,713488.51
79,CREDIT,UPI,8380507338,Ritika Sharma,4733616459,Ishaan Reddy,412.88,2024-10-02,20:24:14,-3928073.0,159659.32,Personal Loan,713488.51
80,DEBIT,NEFT,4733616459,Ishaan Reddy,2419179580,Ishaan Kapoor,118215.3,2024-10-16,10:12:03,-6404409.77,159659.32,Personal Loan,713488.51
81,CREDIT,NEFT,1854316681,Aarav Mehta,4733616459,Ishaan Reddy,112512.37,2024-10-25,01:59:06,-6460068.38,159659.32,Personal Loan,713488.51
82,CREDIT,Bank Transfer,8086172302,Aditya Singh,4733616459,Ishaan Reddy,4050.44,2024-10-31,17:54:26,-5503195.71,159659.32,Personal Loan,713488.51
83,CREDIT,IMPS,5310195918,Meera Joshi,4733616459,Ishaan Reddy,906.86,2024-11-01,13:49:24,-2136837.42,159659.32,Personal Loan,713488.51
84,CREDIT,IMPS,3181106786,Kabir Gupta,4733616459,Ishaan Reddy,91007.83,2024-11-04,13:02:55,-3562734.28,159659.32,Personal Loan,713488.51
85,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,8086172302,Aditya Singh,113269.28,2024-11-05,05:24:56,-3190751.46,159659.32,Personal Loan,713488.51
86,CREDIT,NEFT,3783290795,Diya Nair,4733616459,Ishaan Reddy,100571.1,2024-11-06,12:54:08,-8016154.6,159659.32,Personal Loan,713488.51
87,DEBIT,IMPS,4733616459,Ishaan Reddy,8380507338,Ritika Sharma,33713.82,2024-11-08,05:05:28,579266.51,159659.32,Personal Loan,713488.51
88,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,3553440342,Neha Joshi,135442.94,2024-11-10,00:57:03,-8276528.55,159659.32,Personal Loan,713488.51
89,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,4700855390,Rohan Nair,17524.38,2024-11-15,01:55:20,-8316615.8,159659.32,Personal Loan,713488.51
90,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,3373077218,Vivaan Singh,20798.56,2024-11-18,02:15:32,-4519111.86,159659.32,Personal Loan,713488.51
91,DEBIT,NEFT,4733616459,Ishaan Reddy,5067116918,Ritika Das,140217.2,2024-12-16,06:08:29,-454325.73,159659.32,Personal Loan,713488.51
92,CREDIT,Bank Transfer,8507497883,Kavya Patel,4733616459,Ishaan Reddy,99283.02,2024-12-16,11:54:58,-3749348.92,159659.32,Personal Loan,713488.51
93,DEBIT,IMPS,4733616459,Ishaan Reddy,7393195616,Vihaan Sharma,135787.11,2024-12-16,13:38:55,-5707820.94,159659.32,Personal Loan,713488.51
94,CREDIT,NEFT,9292791081,Krishna Gupta,4733616459,Ishaan Reddy,17116.96,2024-12-17,10:54:58,-1613679.18,159659.32,Personal Loan,713488.51
95,DEBIT,UPI,4733616459,Ishaan Reddy,2015242176,Rohan Gupta,39903.01,2024-12-19,11:25:34,-3952496.57,159659.32,Personal Loan,713488.51
96,CREDIT,Bank Transfer,2015242176,Rohan Gupta,4733616459,Ishaan Reddy,97209.73,2024-12-22,23:56:22,-4079819.93,159659.32,Personal Loan,713488.51
97,CREDIT,Bank Transfer,8316648259,Aarav Iyer,4733616459,Ishaan Reddy,137598.65,2024-12-31,10:04:37,-2852962.03,159659.32,Personal Loan,713488.51
98,DEBIT,UPI,4733616459,Ishaan Reddy,6464693977,Vihaan Joshi,53996.86,2025-01-02,01:59:55,-7358630.08,159659.32,Personal Loan,713488.51
99,CREDIT,RTGS,3181106786,Kabir Gupta,4733616459,Ishaan Reddy,61069.11,2025-01-08,10:23:00,-3653742.11,159659.32,Personal Loan,713488.51
100,CREDIT,Bank Transfer,5736462531,Ishaan Reddy,4733616459,Ishaan Reddy,12879.43,2025-01-11,09:42:31,-1779607.69,159659.32,Personal Loan,713488.51
101,DEBIT,UPI,4733616459,Ishaan Reddy,4713453204,Saanvi Das,88065.89,2025-01-11,15:29:27,-5572033.83,159659.32,Personal Loan,713488.51
102,DEBIT,NEFT,4733616459,Ishaan Reddy,8316648259,Aarav Iyer,72678.6,2025-01-17,22:53:58,-4840055.41,159659.32,Personal Loan,713488.51
103,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,7393195616,Vihaan Sharma,123857.97,2025-01-19,10:10:47,-7924617.18,159659.32,Personal Loan,713488.51
104,DEBIT,UPI,4733616459,Ishaan Reddy,3783290795,Diya Nair,71670.37,2025-01-20,07:51:56,-7201673.74,159659.32,Personal Loan,713488.51
105,CREDIT,IMPS,3783290795,Diya Nair,4733616459,Ishaan Reddy,2043.49,2025-01-25,10:40:35,-8014111.11,159659.32,Personal Loan,713488.51
106,CREDIT,Bank Transfer,3783290795,Diya Nair,4733616459,Ishaan Reddy,26781.03,2025-01-26,07:48:39,-7987330.08,159659.32,Personal Loan,713488.51
107,CREDIT,UPI,5284391408,Ishaan Iyer,4733616459,Ishaan Reddy,70415.44,2025-01-28,00:59:19,-7445251.89,159659.32,Personal Loan,713488.51
108,DEBIT,UPI,4733616459,Ishaan Reddy,5736462531,Ishaan Reddy,3363.39,2025-01-30,06:51:09,-8362344.54,159659.32,Personal Loan,713488.51
109,DEBIT,IMPS,4733616459,Ishaan Reddy,6649827836,Saanvi Reddy,109694.77,2025-02-03,15:31:47,-6758198.97,159659.32,Personal Loan,713488.51
110,CREDIT,IMPS,4700855390,Rohan Nair,4733616459,Ishaan Reddy,48744.41,2025-02-12,19:49:35,-4530548.97,159659.32,Personal Loan,713488.51
111,DEBIT,IMPS,4733616459,Ishaan Reddy,9703905715,Aisha Reddy,142287.17,2025-02-15,03:05:14,-1185347.13,159659.32,Personal Loan,713488.51
112,CREDIT,UPI,5736462531,Ishaan Reddy,4733616459,Ishaan Reddy,82625.41,2025-02-18,18:21:11,-1832236.0,159659.32,Personal Loan,713488.51
113,CREDIT,NEFT,6488854841,Vihaan Kapoor,4733616459,Ishaan Reddy,111887.9,2025-02-21,05:33:01,-8243353.51,159659.32,Personal Loan,713488.51
114,CREDIT,UPI,5141907136,Diya Iyer,4733616459,Ishaan Reddy,12790.4,2025-02-23,16:50:53,-5728096.86,159659.32,Personal Loan,713488.51
115,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,7609857128,Diya Singh,124209.96,2025-02-25,04:33:37,-5443151.88,159659.32,Personal Loan,713488.51
116,DEBIT,NEFT,4733616459,Ishaan Reddy,2015242176,Rohan Gupta,52385.6,2025-02-28,19:14:09,-4968456.97,159659.32,Personal Loan,713488.51
117,DEBIT,IMPS,4733616459,Ishaan Reddy,7609857128,Diya Singh,95295.06,2025-03-02,08:16:34,-683870.18,159659.32,Personal Loan,713488.51
118,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,9680276057,Vivaan Reddy,75687.9,2025-03-10,12:44:33,-2929744.38,159659.32,Personal Loan,713488.51
119,CREDIT,IMPS,4272602734,Kavya Mehta,4733616459,Ishaan Reddy,94455.93,2025-03-11,01:53:22,-6572580.75,159659.32,Personal Loan,713488.51
120,CREDIT,NEFT,4700855390,Rohan Nair,4733616459,Ishaan Reddy,95745.18,2025-03-11,06:44:45,-4579293.38,159659.32,Personal Loan,713488.51
121,CREDIT,NEFT,5047709743,Vihaan Das,4733616459,Ishaan Reddy,120253.54,2025-03-15,13:17:24,-7247074.37,159659.32,Personal Loan,713488.51
122,CREDIT,IMPS,2419179580,Ishaan Kapoor,4733616459,Ishaan Reddy,56958.64,2025-03-21,22:59:23,-5221357.06,159659.32,Personal Loan,713488.51
123,DEBIT,NEFT,4733616459,Ishaan Reddy,6464693977,Vihaan Joshi,29998.45,2025-03-22,05:16:16,-5976606.52,159659.32,Personal Loan,713488.51
124,DEBIT,UPI,4733616459,Ishaan Reddy,3553440342,Neha Joshi,29278.83,2025-03-24,07:51:04,-2854056.48,159659.32,Personal Loan,713488.51
125,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,3746317213,Krishna Iyer,110519.02,2025-04-03,07:18:05,-6868717.99,159659.32,Personal Loan,713488.51
126,DEBIT,NEFT,4733616459,Ishaan Reddy,3849232839,Ritika Patel,137427.94,2025-04-03,07:47:56,-7616822.36,159659.32,Personal Loan,713488.51
127,DEBIT,NEFT,4733616459,Ishaan Reddy,3553440342,Neha Joshi,44845.02,2025-04-07,07:52:30,-4884900.43,159659.32,Personal Loan,713488.51
128,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,2419179580,Ishaan Kapoor,148593.3,2025-04-09,20:15:53,-3628569.19,159659.32,Personal Loan,713488.51
129,DEBIT,RTGS,4733616459,Ishaan Reddy,6971815972,Ritika Iyer,106340.1,2025-04-10,17:00:08,-3811055.81,159659.32,Personal Loan,713488.51
130,CREDIT,RTGS,5141907136,Diya Iyer,4733616459,Ishaan Reddy,138914.06,2025-04-10,21:58:05,-5589182.8,159659.32,Personal Loan,713488.51
131,DEBIT,RTGS,4733616459,Ishaan Reddy,3849232839,Ritika Patel,81882.06,2025-04-14,06:53:05,-1353092.56,159659.32,Personal Loan,713488.51
132,DEBIT,IMPS,4733616459,Ishaan Reddy,7393195616,Vihaan Sharma,17821.9,2025-04-21,14:34:10,-7376451.98,159659.32,Personal Loan,713488.51
133,CREDIT,IMPS,2419179580,Ishaan Kapoor,4733616459,Ishaan Reddy,145551.74,2025-04-25,10:33:11,-5075805.32,159659.32,Personal Loan,713488.51
134,DEBIT,UPI,4733616459,Ishaan Reddy,2419179580,Ishaan Kapoor,102942.44,2025-04-28,02:05:53,-7479394.42,159659.32,Personal Loan,713488.51
135,DEBIT,NEFT,4733616459,Ishaan Reddy,1540137296,Simran Gupta,91038.37,2025-04-30,13:55:12,-1638294.04,159659.32,Personal Loan,713488.51
136,DEBIT,IMPS,4733616459,Ishaan Reddy,6649827836,Saanvi Reddy,122040.33,2025-04-30,18:51:26,-2279905.86,159659.32,Personal Loan,713488.51
137,CREDIT,RTGS,2139027119,Rohan Kumar,4733616459,Ishaan Reddy,45980.65,2025-05-03,13:29:14,-2990560.68,159659.32,Personal Loan,713488.51
138,DEBIT,IMPS,4733616459,Ishaan Reddy,5067116918,Ritika Das,139712.17,2025-05-09,19:39:37,-3479975.89,159659.32,Personal Loan,713488.51
139,CREDIT,NEFT,9680276057,Vivaan Reddy,4733616459,Ishaan Reddy,84382.37,2025-05-17,01:28:18,-5278315.7,159659.32,Personal Loan,713488.51
140,CREDIT,Bank Transfer,3373077218,Vivaan Singh,4733616459,Ishaan Reddy,103543.66,2025-05-24,16:05:07,-1914861.41,159659.32,Personal Loan,713488.51
141,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,3181106786,Kabir Gupta,22562.87,2025-05-24,17:06:43,-8299091.42,159659.32,Personal Loan,713488.51
142,DEBIT,RTGS,4733616459,Ishaan Reddy,9703905715,Aisha Reddy,20641.75,2025-06-01,08:39:26,-3271661.13,159659.32,Personal Loan,713488.51
143,CREDIT,UPI,9703905715,Aisha Reddy,4733616459,Ishaan Reddy,118405.12,2025-06-03,20:37:55,719780.51,159659.32,Personal Loan,713488.51
144,CREDIT,IMPS,6464693977,Vihaan Joshi,4733616459,Ishaan Reddy,56616.34,2025-06-08,08:10:25,-2612985.84,159659.32,Personal Loan,713488.51
145,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,7393195616,Vihaan Sharma,93709.43,2025-06-08,11:22:13,-919257.04,159659.32,Personal Loan,713488.51
146,DEBIT,Bank Transfer,4733616459,Ishaan Reddy,2419179580,Ishaan Kapoor,56042.43,2025-06-10,18:00:58,-3077482.18,159659.32,Personal Loan,713488.51
147,CREDIT,RTGS,6687206971,Kabir Mehta,4733616459,Ishaan Reddy,101778.72,2025-06-15,11:56:27,-6286116.31,159659.32,Personal Loan,713488.51
148,DEBIT,RTGS,4733616459,Ishaan Reddy,5736462531,Ishaan Reddy,148204.7,2025-06-20,12:20:51,-1786498.74,159659.32,Personal Loan,713488.51
149,DEBIT,UPI,4733616459,Ishaan Reddy,5047709743,Vihaan Das,32350.15,2025-07-02,04:52:57,-2609905.28,159659.32,Personal Loan,713488.51
150,DEBIT,NEFT,4733616459,Ishaan Reddy,3181106786,Kabir Gupta,51414.82,2025-07-04,08:46:34,-4767376.81,159659.32,Personal Loan,713488.51
151,CREDIT,IMPS,5067116918,Ritika Das,4733616459,Ishaan Reddy,136713.15,2025-07-14,13:46:52,-6055472.46,159659.32,Personal Loan,713488.51
152,CREDIT,Bank Transfer,7114223633,Saanvi Das,4733616459,Ishaan Reddy,120058.97,2025-07-17,08:48:04,-4818901.17,159659.32,Personal Loan,713488.51
153,DEBIT,RTGS,4733616459,Ishaan Reddy,3783290795,Diya Nair,132380.11,2025-07-22,05:10:43,-2817895.82,159659.32,Personal Loan,713488.51
154,CREDIT,UPI,1540137296,Simran Gupta,4733616459,Ishaan Reddy,66256.96,2025-07-28,10:25:22,-5838215.66,159659.32,Personal Loan,713488.51
155,DEBIT,RTGS,4733616459,Ishaan Reddy,3392080953,Vivaan Das,68301.3,2025-08-03,09:44:37,-7718328.96,159659.32,Personal Loan,713488.51
156,CREDIT,UPI,8217611860,Meera Joshi,4733616459,Ishaan Reddy,73604.75,2025-08-05,02:00:51,-7367327.91,159659.32,Personal Loan,713488.51
157,CREDIT,RTGS,2139027119,Rohan Kumar,4733616459,Ishaan Reddy,44068.27,2025-08-07,14:48:17,-3042826.02,159659.32,Personal Loan,713488.51
158,CREDIT,NEFT,8047877267,Vihaan Joshi,4733616459,Ishaan Reddy,137515.49,2025-08-09,06:18:37,-6686276.02,159659.32,Personal Loan,713488.51
159,DEBIT,RTGS,4733616459,Ishaan Reddy,8086172302,Aditya Singh,148929.2,2025-08-17,03:52:25,-8805093.15,159659.32,Personal Loan,713488.51
160,CREDIT,RTGS,8086172302,Aditya Singh,4733616459,Ishaan Reddy,41935.96,2025-08-19,10:10:52,-5449675.66,159659.32,Personal Loan,713488.51
161,CREDIT,NEFT,2986972437,Krishna Sharma,4733616459,Ishaan Reddy,107575.18,2025-08-24,00:42:46,-4285473.88,159659.32,Personal Loan,713488.51
162,CREDIT,UPI,8110054933,Ishaan Reddy,4733616459,Ishaan Reddy,93906.28,2025-08-24,10:45:56,-7648329.76,159659.32,Personal Loan,713488.51
163,CREDIT,Bank Transfer,3553440342,Neha Joshi,4733616459,Ishaan Reddy,17605.91,2025-08-24,11:23:37,-3468969.19,159659.32,Personal Loan,713488.51
164,CREDIT,Bank Transfer,3392080953,Vivaan Das,4733616459,Ishaan Reddy,4052.1,2025-09-08,17:41:58,-7841415.17,159659.32,Personal Loan,713488.51
