Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
61,CREDIT,IMPS,5736462531,Ishaan Reddy,8325785916,Ananya Mehta,117497.43,2024-08-25,02:56:03,853112.01,111873.88,Car Loan,1113901.06
62,DEBIT,Bank Transfer,8325785916,Ananya Mehta,5284391408,Ishaan Iyer,63875.56,2024-09-05,08:36:28,1057693.22,111873.88,Car Loan,1113901.06
63,CREDIT,Bank Transfer,5310195918,Meera Joshi,8325785916,Ananya Mehta,79074.21,2024-09-06,22:10:37,8657756.56,111873.88,Car Loan,1113901.06
64,CREDIT,NEFT,5047709743,Vihaan Das,8325785916,Ananya Mehta,65490.88,2024-09-07,14:56:47,3178354.08,111873.88,Car Loan,1113901.06
65,DEBIT,UPI,8325785916,Ananya Mehta,5310195918,Meera Joshi,106359.65,2024-09-11,08:08:29,2422318.04,111873.88,Car Loan,1113901.06
66,CREDIT,RTGS,7609857128,Diya Singh,8325785916,Ananya Mehta,55552.11,2024-09-13,07:52:27,2648529.75,111873.88,Car Loan,1113901.06
67,CREDIT,Bank Transfer,5067116918,Ritika Das,8325785916,Ananya Mehta,81958.33,2024-09-15,00:41:42,4895386.8,111873.88,Car Loan,1113901.06
68,DEBIT,Bank Transfer,8325785916,Ananya Mehta,3746317213,Krishna Iyer,118871.05,2024-09-15,21:43:56,8177089.44,111873.88,Car Loan,1113901.06
69,CREDIT,RTGS,8380507338,Ritika Sharma,8325785916,Ananya Mehta,102523.44,2024-09-18,13:43:22,6687918.78,111873.88,Car Loan,1113901.06
70,CREDIT,NEFT,9292791081,Krishna Gupta,8325785916,Ananya Mehta,27494.54,2024-09-19,01:35:42,1195659.07,111873.88,Car Loan,1113901.06
71,CREDIT,UPI,3392080953,Vivaan Das,8325785916,Ananya Mehta,34827.48,2024-09-20,06:46:48,1801965.53,111873.88,Car Loan,1113901.06
72,DEBIT,NEFT,8325785916,Ananya Mehta,1854316681,Aarav Mehta,135699.86,2024-09-21,09:33:36,2273779.02,111873.88,Car Loan,1113901.06
73,CREDIT,NEFT,2986972437,Krishna Sharma,8325785916,Ananya Mehta,31047.35,2024-09-24,17:19:49,5833220.91,111873.88,Car Loan,1113901.06
74,DEBIT,RTGS,8325785916,Ananya Mehta,3553440342,Neha Joshi,10340.78,2024-09-27,10:28:54,3706000.17,111873.88,Car Loan,1113901.06
75,CREDIT,UPI,3030106617,Aisha Singh,8325785916,Ananya Mehta,107635.31,2024-10-02,15:05:42,5362015.22,111873.88,Car Loan,1113901.06
76,CREDIT,RTGS,1854316681,Aarav Mehta,8325785916,Ananya Mehta,110385.26,2024-10-05,02:21:28,4082673.95,111873.88,Car Loan,1113901.06
77,CREDIT,RTGS,7609857128,Diya Singh,8325785916,Ananya Mehta,5739.42,2024-10-06,14:54:13,2654269.17,111873.88,Car Loan,1113901.06
78,DEBIT,UPI,8325785916,Ananya Mehta,8110054933,Ishaan Reddy,140847.21,2024-10-07,20:42:50,5776899.76,111873.88,Car Loan,1113901.06
79,CREDIT,RTGS,1854316681,Aarav Mehta,8325785916,Ananya Mehta,111829.36,2024-10-08,07:46:13,4395373.53,111873.88,Car Loan,1113901.06
80,CREDIT,IMPS,9703905715,Aisha Reddy,8325785916,Ananya Mehta,71831.82,2024-10-10,03:48:58,607341.99,111873.88,Car Loan,1113901.06
81,CREDIT,Bank Transfer,8507497883,Kavya Patel,8325785916,Ananya Mehta,19315.84,2024-10-13,09:21:42,6941422.62,111873.88,Car Loan,1113901.06
82,CREDIT,Bank Transfer,6649827836,Saanvi Reddy,8325785916,Ananya Mehta,73564.79,2024-10-16,21:56:55,2013851.37,111873.88,Car Loan,1113901.06
83,DEBIT,Bank Transfer,8325785916,Ananya Mehta,6687206971,Kabir Mehta,79369.56,2024-10-18,07:40:42,1507826.35,111873.88,Car Loan,1113901.06
84,DEBIT,NEFT,8325785916,Ananya Mehta,7114223633,Saanvi Das,102865.31,2024-10-19,00:49:55,3279263.96,111873.88,Car Loan,1113901.06
85,CREDIT,UPI,6971815972,Ritika Iyer,8325785916,Ananya Mehta,134295.63,2024-10-19,13:29:36,6497285.34,111873.88,Car Loan,1113901.06
86,DEBIT,UPI,8325785916,Ananya Mehta,3553440342,Neha Joshi,131601.25,2024-10-22,01:59:39,7602606.26,111873.88,Car Loan,1113901.06
87,CREDIT,UPI,6464693977,Vihaan Joshi,8325785916,Ananya Mehta,103976.03,2024-11-11,08:57:32,8373033.83,111873.88,Car Loan,1113901.06
88,CREDIT,UPI,6687206971,Kabir Mehta,8325785916,Ananya Mehta,21572.27,2024-11-12,12:49:53,4416945.8,111873.88,Car Loan,1113901.06
89,DEBIT,RTGS,8325785916,Ananya Mehta,3342331444,Kavya Mehta,17038.49,2024-11-12,23:20:44,6635465.73,111873.88,Car Loan,1113901.06
90,CREDIT,IMPS,4745927824,Kabir Reddy,8325785916,Ananya Mehta,48496.44,2024-11-13,00:24:44,1336881.32,111873.88,Car Loan,1113901.06
91,CREDIT,RTGS,2445662585,Vivaan Kapoor,8325785916,Ananya Mehta,90699.79,2024-11-13,16:48:09,821288.09,111873.88,Car Loan,1113901.06
92,DEBIT,NEFT,8325785916,Ananya Mehta,3030106617,Aisha Singh,49074.54,2024-11-26,10:17:15,3493001.98,111873.88,Car Loan,1113901.06
93,DEBIT,UPI,8325785916,Ananya Mehta,3746317213,Krishna Iyer,7181.77,2024-11-26,15:46:29,7278625.42,111873.88,Car Loan,1113901.06
94,CREDIT,IMPS,3849232839,Ritika Patel,8325785916,Ananya Mehta,116886.85,2024-12-05,22:45:54,8075918.85,111873.88,Car Loan,1113901.06
95,DEBIT,UPI,8325785916,Ananya Mehta,5141907136,Diya Iyer,78060.51,2024-12-09,23:51:50,7734207.51,111873.88,Car Loan,1113901.06
96,DEBIT,IMPS,8325785916,Ananya Mehta,8380507338,Ritika Sharma,80193.91,2024-12-11,05:54:51,4117434.05,111873.88,Car Loan,1113901.06
97,CREDIT,IMPS,4713453204,Saanvi Das,8325785916,Ananya Mehta,90583.11,2024-12-15,07:37:28,993952.99,111873.88,Car Loan,1113901.06
98,CREDIT,NEFT,5284391408,Ishaan Iyer,8325785916,Ananya Mehta,31548.12,2024-12-16,04:54:32,2809028.86,111873.88,Car Loan,1113901.06
99,CREDIT,Bank Transfer,7393195616,Vihaan Sharma,8325785916,Ananya Mehta,5504.44,2024-12-16,08:33:53,8578682.35,111873.88,Car Loan,1113901.06
100,DEBIT,RTGS,8325785916,Ananya Mehta,5284391408,Ishaan Iyer,5593.39,2024-12-25,10:01:28,4197627.96,111873.88,Car Loan,1113901.06
101,CREDIT,UPI,2015242176,Rohan Gupta,8325785916,Ananya Mehta,73330.29,2024-12-25,15:43:26,6362989.71,111873.88,Car Loan,1113901.06
102,DEBIT,Bank Transfer,8325785916,Ananya Mehta,6649827836,Saanvi Reddy,14548.7,2024-12-26,00:38:55,5489795.72,111873.88,Car Loan,1113901.06
103,DEBIT,IMPS,8325785916,Ananya Mehta,2139027119,Rohan Kumar,1286.37,2025-01-01,11:25:51,5775613.39,111873.88,Car Loan,1113901.06
104,CREDIT,UPI,9256195745,Ananya Mehta,8325785916,Ananya Mehta,65679.16,2025-01-05,17:02:48,1043300.45,111873.88,Car Loan,1113901.06
105,DEBIT,Bank Transfer,8325785916,Ananya Mehta,2445662585,Vivaan Kapoor,103288.29,2025-01-07,06:38:51,3934621.07,111873.88,Car Loan,1113901.06
106,CREDIT,NEFT,8217611860,Meera Joshi,8325785916,Ananya Mehta,137626.85,2025-01-07,07:45:45,3052039.97,111873.88,Car Loan,1113901.06
107,DEBIT,Bank Transfer,8325785916,Ananya Mehta,6488854841,Vihaan Kapoor,116326.57,2025-01-16,18:39:35,609646.81,111873.88,Car Loan,1113901.06
108,DEBIT,Bank Transfer,8325785916,Ananya Mehta,6464693977,Vihaan Joshi,81882.11,2025-01-17,17:44:27,4953604.58,111873.88,Car Loan,1113901.06
109,CREDIT,NEFT,1854316681,Aarav Mehta,8325785916,Ananya Mehta,112740.82,2025-01-21,02:09:17,3972288.69,111873.88,Car Loan,1113901.06
110,CREDIT,UPI,2986972437,Krishna Sharma,8325785916,Ananya Mehta,127214.41,2025-01-22,09:55:31,5960435.32,111873.88,Car Loan,1113901.06
111,CREDIT,UPI,8380507338,Ritika Sharma,8325785916,Ananya Mehta,82968.32,2025-01-23,23:15:27,6770887.1,111873.88,Car Loan,1113901.06
112,CREDIT,NEFT,7393195616,Vihaan Sharma,8325785916,Ananya Mehta,148592.09,2025-02-03,03:06:10,8521625.92,111873.88,Car Loan,1113901.06
113,DEBIT,RTGS,8325785916,Ananya Mehta,1311570307,Aryan Joshi,90729.72,2025-02-03,03:53:04,2833243.05,111873.88,Car Loan,1113901.06
114,DEBIT,Bank Transfer,8325785916,Ananya Mehta,1854316681,Aarav Mehta,14654.0,2025-02-09,12:59:37,6986619.09,111873.88,Car Loan,1113901.06
115,DEBIT,NEFT,8325785916,Ananya Mehta,3849232839,Ritika Patel,119100.63,2025-02-10,23:48:41,2714142.42,111873.88,Car Loan,1113901.06
116,CREDIT,Bank Transfer,3181106786,Kabir Gupta,8325785916,Ananya Mehta,121908.67,2025-02-17,10:25:19,7078246.6,111873.88,Car Loan,1113901.06
117,DEBIT,Bank Transfer,8325785916,Ananya Mehta,6971815972,Ritika Iyer,23642.24,2025-02-24,12:25:31,5035486.69,111873.88,Car Loan,1113901.06
118,DEBIT,NEFT,8325785916,Ananya Mehta,9680276057,Vivaan Reddy,45605.74,2025-03-24,06:48:26,5593977.85,111873.88,Car Loan,1113901.06
119,DEBIT,RTGS,8325785916,Ananya Mehta,3030106617,Aisha Singh,69360.3,2025-03-24,21:46:42,8701389.67,111873.88,Car Loan,1113901.06
120,DEBIT,Bank Transfer,8325785916,Ananya Mehta,2986972437,Krishna Sharma,29995.88,2025-03-25,13:03:11,4203221.35,111873.88,Car Loan,1113901.06
121,DEBIT,NEFT,8325785916,Ananya Mehta,3181106786,Kabir Gupta,4290.36,2025-03-26,12:34:16,8295960.49,111873.88,Car Loan,1113901.06
122,DEBIT,Bank Transfer,8325785916,Ananya Mehta,1298737106,Krishna Gupta,149586.5,2025-03-31,02:36:44,8300250.85,111873.88,Car Loan,1113901.06
123,CREDIT,RTGS,7609857128,Diya Singh,8325785916,Ananya Mehta,27721.02,2025-04-02,14:18:50,2495624.56,111873.88,Car Loan,1113901.06
124,DEBIT,RTGS,8325785916,Ananya Mehta,3849232839,Ritika Patel,97162.69,2025-04-03,02:29:25,5678450.7,111873.88,Car Loan,1113901.06
125,DEBIT,NEFT,8325785916,Ananya Mehta,8217611860,Meera Joshi,40780.36,2025-04-04,05:45:04,6461390.89,111873.88,Car Loan,1113901.06
126,DEBIT,UPI,8325785916,Ananya Mehta,8507497883,Kavya Patel,109796.84,2025-04-04,12:05:47,4251167.7,111873.88,Car Loan,1113901.06
127,CREDIT,RTGS,4272602734,Kavya Mehta,8325785916,Ananya Mehta,126411.66,2025-04-07,01:41:32,3759663.09,111873.88,Car Loan,1113901.06
128,DEBIT,RTGS,8325785916,Ananya Mehta,5141907136,Diya Iyer,115879.35,2025-04-07,05:57:24,4360964.54,111873.88,Car Loan,1113901.06
129,DEBIT,Bank Transfer,8325785916,Ananya Mehta,2986972437,Krishna Sharma,17950.47,2025-04-11,11:15:33,4233217.23,111873.88,Car Loan,1113901.06
130,CREDIT,IMPS,9256195745,Ananya Mehta,8325785916,Ananya Mehta,136420.14,2025-04-13,22:21:42,957708.23,111873.88,Car Loan,1113901.06
131,CREDIT,IMPS,3342331444,Kavya Mehta,8325785916,Ananya Mehta,37589.72,2025-04-14,07:54:44,479867.73,111873.88,Car Loan,1113901.06
132,DEBIT,IMPS,8325785916,Ananya Mehta,5067116918,Ritika Das,25728.28,2025-04-19,05:26:01,4844479.11,111873.88,Car Loan,1113901.06
133,DEBIT,RTGS,8325785916,Ananya Mehta,3342331444,Kavya Mehta,38867.11,2025-04-22,09:05:34,5639583.59,111873.88,Car Loan,1113901.06
134,DEBIT,Bank Transfer,8325785916,Ananya Mehta,3849232839,Ritika Patel,7169.82,2025-04-24,06:13:44,4586462.24,111873.88,Car Loan,1113901.06
135,CREDIT,IMPS,6488854841,Vihaan Kapoor,8325785916,Ananya Mehta,131560.07,2025-04-29,19:38:34,1299662.31,111873.88,Car Loan,1113901.06
136,CREDIT,Bank Transfer,3783290795,Diya Nair,8325785916,Ananya Mehta,82216.12,2025-05-02,15:26:33,1624746.2,111873.88,Car Loan,1113901.06
137,CREDIT,UPI,5141907136,Diya Iyer,8325785916,Ananya Mehta,35869.06,2025-05-04,12:14:43,5061778.77,111873.88,Car Loan,1113901.06
138,DEBIT,UPI,8325785916,Ananya Mehta,3553440342,Neha Joshi,65275.76,2025-05-05,20:12:14,3569389.26,111873.88,Car Loan,1113901.06
139,DEBIT,Bank Transfer,8325785916,Ananya Mehta,5141907136,Diya Iyer,83397.19,2025-05-14,00:16:54,4870207.39,111873.88,Car Loan,1113901.06
140,CREDIT,NEFT,1298737106,Krishna Gupta,8325785916,Ananya Mehta,124801.79,2025-05-21,19:32:24,1168102.24,111873.88,Car Loan,1113901.06
141,DEBIT,IMPS,8325785916,Ananya Mehta,2419179580,Ishaan Kapoor,131388.16,2025-05-22,11:01:44,8045701.28,111873.88,Car Loan,1113901.06
142,CREDIT,NEFT,8110054933,Ishaan Reddy,8325785916,Ananya Mehta,137597.94,2025-05-28,03:31:07,2377199.56,111873.88,Car Loan,1113901.06
143,CREDIT,IMPS,6488854841,Vihaan Kapoor,8325785916,Ananya Mehta,139975.34,2025-05-28,13:47:46,1542530.08,111873.88,Car Loan,1113901.06
144,CREDIT,UPI,2119980130,Rahul Kumar,8325785916,Ananya Mehta,64273.28,2025-05-31,04:50:50,7648293.03,111873.88,Car Loan,1113901.06
145,CREDIT,UPI,3181106786,Kabir Gupta,8325785916,Ananya Mehta,9323.36,2025-06-12,01:28:19,7116214.22,111873.88,Car Loan,1113901.06
146,DEBIT,RTGS,8325785916,Ananya Mehta,6488854841,Vihaan Kapoor,7328.81,2025-06-12,14:43:09,2615335.86,111873.88,Car Loan,1113901.06
147,CREDIT,IMPS,6464693977,Vihaan Joshi,8325785916,Ananya Mehta,79402.61,2025-06-14,09:41:55,8176627.11,111873.88,Car Loan,1113901.06
148,DEBIT,RTGS,8325785916,Ananya Mehta,2015242176,Rohan Gupta,41211.39,2025-06-16,17:52:57,6400363.65,111873.88,Car Loan,1113901.06
149,DEBIT,IMPS,8325785916,Ananya Mehta,8507497883,Kavya Patel,141564.21,2025-06-17,09:29:19,8559825.46,111873.88,Car Loan,1113901.06
150,DEBIT,RTGS,8325785916,Ananya Mehta,4713453204,Saanvi Das,149227.03,2025-06-24,00:41:49,7288091.07,111873.88,Car Loan,1113901.06
151,DEBIT,IMPS,8325785916,Ananya Mehta,3783290795,Diya Nair,43191.73,2025-06-24,03:07:36,5399654.27,111873.88,Car Loan,1113901.06
152,DEBIT,Bank Transfer,8325785916,Ananya Mehta,1540137296,Simran Gupta,95302.91,2025-06-25,10:07:14,1978175.19,111873.88,Car Loan,1113901.06
153,CREDIT,RTGS,6971815972,Ritika Iyer,8325785916,Ananya Mehta,88110.0,2025-06-29,08:16:33,6585395.34,111873.88,Car Loan,1113901.06
154,DEBIT,IMPS,8325785916,Ananya Mehta,1298737106,Krishna Gupta,88866.86,2025-07-06,20:34:36,7137956.04,111873.88,Car Loan,1113901.06
155,DEBIT,RTGS,8325785916,Ananya Mehta,3342331444,Kavya Mehta,136682.95,2025-07-09,06:11:40,7001273.09,111873.88,Car Loan,1113901.06
156,CREDIT,UPI,2419179580,Ishaan Kapoor,8325785916,Ananya Mehta,15781.48,2025-07-11,12:10:14,5161755.46,111873.88,Car Loan,1113901.06
157,CREDIT,RTGS,2986972437,Krishna Sharma,8325785916,Ananya Mehta,148167.18,2025-07-16,22:39:47,6108602.5,111873.88,Car Loan,1113901.06
158,DEBIT,IMPS,8325785916,Ananya Mehta,4272602734,Kavya Mehta,70795.23,2025-07-22,17:59:53,4476843.89,111873.88,Car Loan,1113901.06
159,CREDIT,Bank Transfer,2015242176,Rohan Gupta,8325785916,Ananya Mehta,12186.05,2025-07-25,20:26:32,6289659.42,111873.88,Car Loan,1113901.06
160,CREDIT,RTGS,5310195918,Meera Joshi,8325785916,Ananya Mehta,58679.31,2025-07-26,15:52:29,8770749.97,111873.88,Car Loan,1113901.06
161,CREDIT,IMPS,3746317213,Krishna Iyer,8325785916,Ananya Mehta,38510.93,2025-07-27,01:24:32,326383.13,111873.88,Car Loan,1113901.06
162,CREDIT,NEFT,3849232839,Ritika Patel,8325785916,Ananya Mehta,21305.65,2025-07-28,20:14:24,8097224.5,111873.88,Car Loan,1113901.06
163,CREDIT,IMPS,4713453204,Saanvi Das,8325785916,Ananya Mehta,50257.87,2025-07-29,13:50:57,903369.88,111873.88,Car Loan,1113901.06
164,DEBIT,RTGS,8325785916,Ananya Mehta,8086172302,Aditya Singh,65762.26,2025-07-30,05:28:06,2073478.1,111873.88,Car Loan,1113901.06
165,DEBIT,IMPS,8325785916,Ananya Mehta,4713453204,Saanvi Das,71930.7,2025-08-11,14:24:43,3076916.72,111873.88,Car Loan,1113901.06
166,CREDIT,RTGS,3746317213,Krishna Iyer,8325785916,Ananya Mehta,3027.84,2025-08-13,21:37:57,287872.2,111873.88,Car Loan,1113901.06
167,CREDIT,RTGS,4700855390,Rohan Nair,8325785916,Ananya Mehta,142359.58,2025-08-24,21:13:31,5685448.19,111873.88,Car Loan,1113901.06
168,CREDIT,UPI,5067116918,Ritika Das,8325785916,Ananya Mehta,65573.92,2025-08-27,12:06:53,4813428.47,111873.88,Car Loan,1113901.06
