Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
21,DEBIT,IMPS,8110054933,Ishaan Reddy,6488854841,Vihaan Kapoor,56194.93,2024-02-28,02:11:16,-6008914.1,914547.59,Personal Loan,328599.6
22,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,6464693977,Vihaan Joshi,131379.87,2024-02-29,19:49:49,-1418400.64,914547.59,Personal Loan,328599.6
23,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,8507497883,Kavya Patel,80726.58,2024-03-01,23:24:23,-1566923.5,914547.59,Personal Loan,328599.6
24,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,5047709743,Vihaan Das,64190.6,2024-03-05,23:23:47,-1022476.97,914547.59,Personal Loan,328599.6
25,DEBIT,IMPS,8110054933,Ishaan Reddy,1298737106,Krishna Gupta,67796.28,2024-03-06,21:22:47,-1486196.92,914547.59,Personal Loan,328599.6
26,CREDIT,NEFT,2139027119,Rohan Kumar,8110054933,Ishaan Reddy,147153.79,2024-03-09,00:38:29,-4693076.64,914547.59,Personal Loan,328599.6
27,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,3746317213,Krishna Iyer,46716.1,2024-03-09,09:33:21,-6599096.19,914547.59,Personal Loan,328599.6
28,CREDIT,UPI,2015242176,Rohan Gupta,8110054933,Ishaan Reddy,145938.78,2024-03-09,09:41:44,-6485188.8,914547.59,Personal Loan,328599.6
29,CREDIT,IMPS,4700855390,Rohan Nair,8110054933,Ishaan Reddy,76360.96,2024-03-10,11:18:31,-6885931.14,914547.59,Personal Loan,328599.6
30,CREDIT,UPI,5047709743,Vihaan Das,8110054933,Ishaan Reddy,126452.18,2024-03-11,07:22:02,-8829943.64,914547.59,Personal Loan,328599.6
31,DEBIT,UPI,8110054933,Ishaan Reddy,9256195745,Ananya Mehta,50060.13,2024-03-12,16:12:55,-6649156.32,914547.59,Personal Loan,328599.6
32,DEBIT,IMPS,8110054933,Ishaan Reddy,9680276057,Vivaan Reddy,77467.39,2024-03-17,13:52:03,-1644390.89,914547.59,Personal Loan,328599.6
33,DEBIT,UPI,8110054933,Ishaan Reddy,3342331444,Kavya Mehta,70663.26,2024-03-19,09:08:11,-7502184.81,914547.59,Personal Loan,328599.6
34,DEBIT,IMPS,8110054933,Ishaan Reddy,1540137296,Simran Gupta,81132.51,2024-03-19,19:12:33,-7431521.55,914547.59,Personal Loan,328599.6
35,DEBIT,RTGS,8110054933,Ishaan Reddy,3392080953,Vivaan Das,26912.13,2024-03-20,16:59:37,-2585500.6,914547.59,Personal Loan,328599.6
36,DEBIT,RTGS,8110054933,Ishaan Reddy,8325785916,Ananya Mehta,92732.92,2024-03-23,11:09:41,1514620.12,914547.59,Personal Loan,328599.6
37,CREDIT,NEFT,3849232839,Ritika Patel,8110054933,Ishaan Reddy,133355.62,2024-03-30,11:36:09,-3994412.51,914547.59,Personal Loan,328599.6
38,CREDIT,Bank Transfer,5310195918,Meera Joshi,8110054933,Ishaan Reddy,69216.88,2024-04-08,08:01:14,-3308028.91,914547.59,Personal Loan,328599.6
39,DEBIT,NEFT,8110054933,Ishaan Reddy,2445662585,Vivaan Kapoor,113790.45,2024-04-10,20:36:42,-3605414.39,914547.59,Personal Loan,328599.6
40,DEBIT,RTGS,8110054933,Ishaan Reddy,2986972437,Krishna Sharma,73177.26,2024-04-11,12:59:28,-8343289.27,914547.59,Personal Loan,328599.6
41,DEBIT,RTGS,8110054933,Ishaan Reddy,6464693977,Vihaan Joshi,141781.95,2024-04-13,10:56:44,1372838.17,914547.59,Personal Loan,328599.6
42,CREDIT,UPI,6971815972,Ritika Iyer,8110054933,Ishaan Reddy,124165.72,2024-04-20,19:36:16,-6273949.33,914547.59,Personal Loan,328599.6
43,CREDIT,RTGS,5067116918,Ritika Das,8110054933,Ishaan Reddy,123393.49,2024-04-29,22:34:08,-8085296.58,914547.59,Personal Loan,328599.6
44,DEBIT,RTGS,8110054933,Ishaan Reddy,5310195918,Meera Joshi,4010.07,2024-05-03,11:03:31,-528260.89,914547.59,Personal Loan,328599.6
45,CREDIT,IMPS,2986972437,Krishna Sharma,8110054933,Ishaan Reddy,76186.9,2024-05-03,14:08:54,-6809744.24,914547.59,Personal Loan,328599.6
46,CREDIT,IMPS,2015242176,Rohan Gupta,8110054933,Ishaan Reddy,2250.17,2024-05-13,17:51:51,-6631127.58,914547.59,Personal Loan,328599.6
47,CREDIT,IMPS,8047877267,Vihaan Joshi,8110054933,Ishaan Reddy,38407.62,2024-05-19,05:35:42,-8655501.25,914547.59,Personal Loan,328599.6
48,DEBIT,IMPS,8110054933,Ishaan Reddy,6464693977,Vihaan Joshi,99058.7,2024-05-20,15:18:54,-9521694.64,914547.59,Personal Loan,328599.6
49,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,3392080953,Vivaan Das,115445.26,2024-06-01,15:05:01,-6345271.84,914547.59,Personal Loan,328599.6
50,DEBIT,NEFT,8110054933,Ishaan Reddy,9680276057,Vivaan Reddy,76330.2,2024-06-03,17:29:43,1211793.45,914547.59,Personal Loan,328599.6
51,CREDIT,UPI,2139027119,Rohan Kumar,8110054933,Ishaan Reddy,42211.5,2024-06-04,05:05:24,-4488519.32,914547.59,Personal Loan,328599.6
52,CREDIT,UPI,4272602734,Kavya Mehta,8110054933,Ishaan Reddy,126447.92,2024-06-06,04:38:41,-8529053.33,914547.59,Personal Loan,328599.6
53,CREDIT,IMPS,9680276057,Vivaan Reddy,8110054933,Ishaan Reddy,39514.35,2024-06-07,22:50:43,-7553481.59,914547.59,Personal Loan,328599.6
54,DEBIT,IMPS,8110054933,Ishaan Reddy,8316648259,Aarav Iyer,83987.9,2024-06-08,00:49:39,-7130504.88,914547.59,Personal Loan,328599.6
55,CREDIT,IMPS,5310195918,Meera Joshi,8110054933,Ishaan Reddy,59707.64,2024-06-11,17:32:38,-3377245.79,914547.59,Personal Loan,328599.6
56,DEBIT,NEFT,8110054933,Ishaan Reddy,1298737106,Krishna Gupta,60912.33,2024-06-15,04:33:06,-8572197.01,914547.59,Personal Loan,328599.6
57,CREDIT,Bank Transfer,3373077218,Vivaan Singh,8110054933,Ishaan Reddy,62940.48,2024-06-16,14:08:36,-2601893.52,914547.59,Personal Loan,328599.6
58,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,2419179580,Ishaan Kapoor,10534.18,2024-06-17,22:17:37,-9299638.07,914547.59,Personal Loan,328599.6
59,CREDIT,UPI,8316648259,Aarav Iyer,8110054933,Ishaan Reddy,126591.69,2024-06-18,15:32:35,-4262882.99,914547.59,Personal Loan,328599.6
60,CREDIT,RTGS,5310195918,Meera Joshi,8110054933,Ishaan Reddy,89766.83,2024-06-18,22:25:41,-3698920.11,914547.59,Personal Loan,328599.6
61,DEBIT,NEFT,8110054933,Ishaan Reddy,5067116918,Ritika Das,115078.19,2024-06-25,20:08:31,-4781889.04,914547.59,Personal Loan,328599.6
62,DEBIT,UPI,8110054933,Ishaan Reddy,3392080953,Vivaan Das,23708.65,2024-06-26,19:23:34,-7046516.98,914547.59,Personal Loan,328599.6
63,CREDIT,UPI,3373077218,Vivaan Singh,8110054933,Ishaan Reddy,53624.55,2024-06-28,17:14:31,-2894421.65,914547.59,Personal Loan,328599.6
64,DEBIT,NEFT,8110054933,Ishaan Reddy,5067116918,Ritika Das,115940.79,2024-07-01,18:20:28,-7022808.33,914547.59,Personal Loan,328599.6
65,CREDIT,RTGS,3783290795,Diya Nair,8110054933,Ishaan Reddy,110288.41,2024-07-04,09:49:57,1322399.29,914547.59,Personal Loan,328599.6
66,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,1854316681,Aarav Mehta,115214.43,2024-07-16,21:35:33,-8511284.68,914547.59,Personal Loan,328599.6
67,CREDIT,UPI,3783290795,Diya Nair,8110054933,Ishaan Reddy,109601.15,2024-07-18,10:25:11,1212110.88,914547.59,Personal Loan,328599.6
68,DEBIT,IMPS,8110054933,Ishaan Reddy,4745927824,Kabir Reddy,28271.25,2024-07-23,08:23:09,-317966.87,914547.59,Personal Loan,328599.6
69,DEBIT,IMPS,8110054933,Ishaan Reddy,3849232839,Ritika Patel,27186.33,2024-07-23,09:19:24,-2659183.72,914547.59,Personal Loan,328599.6
70,CREDIT,IMPS,1854316681,Aarav Mehta,8110054933,Ishaan Reddy,56260.24,2024-07-27,16:15:44,-8315566.88,914547.59,Personal Loan,328599.6
71,DEBIT,RTGS,8110054933,Ishaan Reddy,2015242176,Rohan Gupta,119608.43,2024-07-29,21:16:19,-5010609.43,914547.59,Personal Loan,328599.6
72,CREDIT,IMPS,5284391408,Ishaan Iyer,8110054933,Ishaan Reddy,83416.5,2024-07-31,17:00:36,-9618508.15,914547.59,Personal Loan,328599.6
73,DEBIT,UPI,8110054933,Ishaan Reddy,1540137296,Simran Gupta,134586.58,2024-08-01,05:26:56,484827.03,914547.59,Personal Loan,328599.6
74,CREDIT,Bank Transfer,8507497883,Kavya Patel,8110054933,Ishaan Reddy,106798.87,2024-08-01,11:33:54,-5830944.22,914547.59,Personal Loan,328599.6
75,DEBIT,IMPS,8110054933,Ishaan Reddy,9680276057,Vivaan Reddy,73767.7,2024-08-01,14:50:45,-677427.05,914547.59,Personal Loan,328599.6
76,DEBIT,RTGS,8110054933,Ishaan Reddy,4733616459,Ishaan Reddy,103523.95,2024-08-08,23:04:38,-1838960.31,914547.59,Personal Loan,328599.6
77,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,8217611860,Meera Joshi,142122.5,2024-08-11,06:19:57,-7995576.11,914547.59,Personal Loan,328599.6
78,CREDIT,Bank Transfer,6488854841,Vihaan Kapoor,8110054933,Ishaan Reddy,41384.58,2024-08-11,11:12:58,1102509.73,914547.59,Personal Loan,328599.6
79,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,7114223633,Saanvi Das,149353.3,2024-08-13,11:40:24,-1680.9,914547.59,Personal Loan,328599.6
80,DEBIT,UPI,8110054933,Ishaan Reddy,5067116918,Ritika Das,125944.42,2024-08-14,01:29:03,-175318.0,914547.59,Personal Loan,328599.6
81,CREDIT,UPI,5047709743,Vihaan Das,8110054933,Ishaan Reddy,61337.76,2024-08-14,17:08:38,-9021568.3,914547.59,Personal Loan,328599.6
82,CREDIT,RTGS,4713453204,Saanvi Das,8110054933,Ishaan Reddy,141559.57,2024-08-16,16:56:50,-2334472.31,914547.59,Personal Loan,328599.6
83,DEBIT,IMPS,8110054933,Ishaan Reddy,2119980130,Rahul Kumar,130708.68,2024-08-21,03:45:03,-2558588.47,914547.59,Personal Loan,328599.6
84,CREDIT,NEFT,2139027119,Rohan Kumar,8110054933,Ishaan Reddy,17850.3,2024-08-24,08:46:49,-4675226.34,914547.59,Personal Loan,328599.6
85,CREDIT,IMPS,5284391408,Ishaan Iyer,8110054933,Ishaan Reddy,125915.82,2024-08-26,10:19:41,-9701924.65,914547.59,Personal Loan,328599.6
86,CREDIT,UPI,3342331444,Kavya Mehta,8110054933,Ishaan Reddy,82843.64,2024-08-31,03:57:32,286703.27,914547.59,Personal Loan,328599.6
87,DEBIT,RTGS,8110054933,Ishaan Reddy,8316648259,Aarav Iyer,36629.29,2024-09-04,00:42:21,-8766461.46,914547.59,Personal Loan,328599.6
88,DEBIT,UPI,8110054933,Ishaan Reddy,9256195745,Ananya Mehta,37587.34,2024-09-11,18:08:25,-2182896.63,914547.59,Personal Loan,328599.6
89,DEBIT,NEFT,8110054933,Ishaan Reddy,9680276057,Vivaan Reddy,6681.52,2024-09-22,11:03:13,-2427879.79,914547.59,Personal Loan,328599.6
90,CREDIT,IMPS,6687206971,Kabir Mehta,8110054933,Ishaan Reddy,68962.58,2024-09-30,13:52:38,-8208690.07,914547.59,Personal Loan,328599.6
91,DEBIT,NEFT,8110054933,Ishaan Reddy,1298737106,Krishna Gupta,123321.26,2024-09-30,16:14:34,-9289103.89,914547.59,Personal Loan,328599.6
92,DEBIT,RTGS,8110054933,Ishaan Reddy,9292791081,Krishna Gupta,30763.86,2024-10-02,01:57:13,-884743.93,914547.59,Personal Loan,328599.6
93,DEBIT,RTGS,8110054933,Ishaan Reddy,6649827836,Saanvi Reddy,100846.37,2024-10-02,14:40:10,-3359772.65,914547.59,Personal Loan,328599.6
94,CREDIT,Bank Transfer,4700855390,Rohan Nair,8110054933,Ishaan Reddy,133726.37,2024-10-02,17:22:54,-6962292.1,914547.59,Personal Loan,328599.6
95,CREDIT,UPI,8325785916,Ananya Mehta,8110054933,Ishaan Reddy,140847.21,2024-10-07,20:42:50,-3056991.51,914547.59,Personal Loan,328599.6
96,CREDIT,UPI,5310195918,Meera Joshi,8110054933,Ishaan Reddy,11358.05,2024-10-11,07:32:41,-3563544.51,914547.59,Personal Loan,328599.6
97,CREDIT,Bank Transfer,3849232839,Ritika Patel,8110054933,Ishaan Reddy,87358.73,2024-10-17,03:17:46,-4127768.13,914547.59,Personal Loan,328599.6
98,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,2119980130,Rahul Kumar,90892.79,2024-10-18,01:59:31,-5654106.53,914547.59,Personal Loan,328599.6
99,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,5141907136,Diya Iyer,46934.85,2024-11-03,19:27:38,-7646742.85,914547.59,Personal Loan,328599.6
100,DEBIT,RTGS,8110054933,Ishaan Reddy,2986972437,Krishna Sharma,88588.29,2024-11-09,16:34:14,-2145309.29,914547.59,Personal Loan,328599.6
101,CREDIT,Bank Transfer,2139027119,Rohan Kumar,8110054933,Ishaan Reddy,40243.16,2024-11-12,11:47:40,-4448276.16,914547.59,Personal Loan,328599.6
102,DEBIT,UPI,8110054933,Ishaan Reddy,5310195918,Meera Joshi,148908.78,2024-11-14,17:55:47,-6494180.62,914547.59,Personal Loan,328599.6
103,CREDIT,Bank Transfer,5310195918,Meera Joshi,8110054933,Ishaan Reddy,126591.08,2024-11-17,06:24:10,-3436953.43,914547.59,Personal Loan,328599.6
104,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,3849232839,Ritika Patel,119530.21,2024-11-18,01:51:13,-4407227.1,914547.59,Personal Loan,328599.6
105,DEBIT,UPI,8110054933,Ishaan Reddy,3553440342,Neha Joshi,41789.13,2024-11-18,13:17:27,-3115033.39,914547.59,Personal Loan,328599.6
106,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,9680276057,Vivaan Reddy,10002.38,2024-11-19,11:40:50,-8776463.84,914547.59,Personal Loan,328599.6
107,DEBIT,IMPS,8110054933,Ishaan Reddy,8507497883,Kavya Patel,62122.31,2024-11-21,23:36:08,-3687805.11,914547.59,Personal Loan,328599.6
108,DEBIT,NEFT,8110054933,Ishaan Reddy,2119980130,Rahul Kumar,113798.22,2024-11-21,23:36:51,-6877904.95,914547.59,Personal Loan,328599.6
109,DEBIT,UPI,8110054933,Ishaan Reddy,3553440342,Neha Joshi,120925.92,2024-11-25,20:31:55,-4590317.79,914547.59,Personal Loan,328599.6
110,DEBIT,IMPS,8110054933,Ishaan Reddy,4272602734,Kavya Mehta,142534.69,2024-12-11,17:25:20,-853980.07,914547.59,Personal Loan,328599.6
111,DEBIT,IMPS,8110054933,Ishaan Reddy,3553440342,Neha Joshi,142372.55,2024-12-16,10:19:57,619413.61,914547.59,Personal Loan,328599.6
112,DEBIT,RTGS,8110054933,Ishaan Reddy,5736462531,Ishaan Reddy,57392.85,2024-12-19,07:07:46,427434.18,914547.59,Personal Loan,328599.6
113,CREDIT,IMPS,2986972437,Krishna Sharma,8110054933,Ishaan Reddy,127307.58,2024-12-19,17:51:03,-6682436.66,914547.59,Personal Loan,328599.6
114,CREDIT,RTGS,8316648259,Aarav Iyer,8110054933,Ishaan Reddy,47756.13,2024-12-19,22:55:11,-4215126.86,914547.59,Personal Loan,328599.6
115,DEBIT,IMPS,8110054933,Ishaan Reddy,2119980130,Rahul Kumar,91893.07,2024-12-26,16:23:32,-524250.82,914547.59,Personal Loan,328599.6
116,DEBIT,NEFT,8110054933,Ishaan Reddy,6971815972,Ritika Iyer,121216.26,2024-12-27,12:29:29,-4287359.91,914547.59,Personal Loan,328599.6
117,DEBIT,IMPS,8110054933,Ishaan Reddy,1540137296,Simran Gupta,81724.58,2025-01-01,20:28:16,-8975857.09,914547.59,Personal Loan,328599.6
118,CREDIT,RTGS,7609857128,Diya Singh,8110054933,Ishaan Reddy,39261.76,2025-01-01,22:01:14,-10030982.2,914547.59,Personal Loan,328599.6
119,CREDIT,UPI,5284391408,Ishaan Iyer,8110054933,Ishaan Reddy,73833.79,2025-01-15,04:57:04,-9419815.03,914547.59,Personal Loan,328599.6
120,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,3373077218,Vivaan Singh,3321.12,2025-01-19,07:26:50,1003295.54,914547.59,Personal Loan,328599.6
121,CREDIT,Bank Transfer,4745927824,Kabir Reddy,8110054933,Ishaan Reddy,7423.47,2025-01-25,15:25:55,-1895484.95,914547.59,Personal Loan,328599.6
122,DEBIT,UPI,8110054933,Ishaan Reddy,3746317213,Krishna Iyer,93421.79,2025-01-28,04:39:40,-2752605.51,914547.59,Personal Loan,328599.6
123,CREDIT,UPI,5047709743,Vihaan Das,8110054933,Ishaan Reddy,11825.26,2025-02-06,20:03:48,-8818118.38,914547.59,Personal Loan,328599.6
124,CREDIT,RTGS,2419179580,Ishaan Kapoor,8110054933,Ishaan Reddy,146893.8,2025-02-06,21:25:16,-7340022.3,914547.59,Personal Loan,328599.6
125,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,2139027119,Rohan Kumar,127184.92,2025-02-07,08:49:40,-3932450.61,914547.59,Personal Loan,328599.6
126,CREDIT,RTGS,8316648259,Aarav Iyer,8110054933,Ishaan Reddy,24221.57,2025-02-10,17:15:58,-4389474.68,914547.59,Personal Loan,328599.6
127,CREDIT,IMPS,3373077218,Vivaan Singh,8110054933,Ishaan Reddy,43512.93,2025-02-15,16:27:54,-2664834.0,914547.59,Personal Loan,328599.6
128,CREDIT,UPI,4272602734,Kavya Mehta,8110054933,Ishaan Reddy,66309.11,2025-02-16,15:12:47,-8462744.22,914547.59,Personal Loan,328599.6
129,CREDIT,Bank Transfer,4745927824,Kabir Reddy,8110054933,Ishaan Reddy,82742.82,2025-02-17,14:53:49,-1902908.42,914547.59,Personal Loan,328599.6
130,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,3342331444,Kavya Mehta,114390.88,2025-02-18,13:21:33,-432357.75,914547.59,Personal Loan,328599.6
131,CREDIT,UPI,3373077218,Vivaan Singh,8110054933,Ishaan Reddy,32279.61,2025-02-23,05:47:05,-2569613.91,914547.59,Personal Loan,328599.6
132,DEBIT,IMPS,8110054933,Ishaan Reddy,6687206971,Kabir Mehta,66506.37,2025-03-01,07:51:39,-289695.62,914547.59,Personal Loan,328599.6
133,DEBIT,NEFT,8110054933,Ishaan Reddy,2015242176,Rohan Gupta,20268.41,2025-03-02,07:03:53,-3625682.8,914547.59,Personal Loan,328599.6
134,CREDIT,NEFT,3181106786,Kabir Gupta,8110054933,Ishaan Reddy,124579.3,2025-03-03,20:53:37,-5479996.3,914547.59,Personal Loan,328599.6
135,CREDIT,Bank Transfer,2419179580,Ishaan Kapoor,8110054933,Ishaan Reddy,66565.49,2025-03-04,00:20:00,-7486916.1,914547.59,Personal Loan,328599.6
136,CREDIT,NEFT,8086172302,Aditya Singh,8110054933,Ishaan Reddy,38775.24,2025-03-04,23:24:26,-7662759.86,914547.59,Personal Loan,328599.6
137,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,7609857128,Diya Singh,28962.59,2025-03-05,18:14:32,-6906867.54,914547.59,Personal Loan,328599.6
138,DEBIT,UPI,8110054933,Ishaan Reddy,2445662585,Vivaan Kapoor,145445.03,2025-03-11,16:18:27,-5415669.29,914547.59,Personal Loan,328599.6
139,DEBIT,NEFT,8110054933,Ishaan Reddy,3849232839,Ritika Patel,30257.95,2025-03-13,11:48:16,-4620575.74,914547.59,Personal Loan,328599.6
140,CREDIT,NEFT,6649827836,Saanvi Reddy,8110054933,Ishaan Reddy,145852.66,2025-03-14,05:59:32,1524813.22,914547.59,Personal Loan,328599.6
141,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,3392080953,Vivaan Das,141497.35,2025-03-16,00:59:06,-7324614.92,914547.59,Personal Loan,328599.6
142,CREDIT,UPI,6464693977,Vihaan Joshi,8110054933,Ishaan Reddy,57782.41,2025-03-20,03:41:32,-3936630.1,914547.59,Personal Loan,328599.6
143,DEBIT,RTGS,8110054933,Ishaan Reddy,2015242176,Rohan Gupta,108638.71,2025-03-22,03:07:07,-3805265.69,914547.59,Personal Loan,328599.6
144,CREDIT,Bank Transfer,3181106786,Kabir Gupta,8110054933,Ishaan Reddy,123671.12,2025-03-24,21:51:02,-5604575.6,914547.59,Personal Loan,328599.6
145,CREDIT,Bank Transfer,5284391408,Ishaan Iyer,8110054933,Ishaan Reddy,124859.33,2025-03-25,15:58:08,-9493648.82,914547.59,Personal Loan,328599.6
146,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,2986972437,Krishna Sharma,25056.34,2025-04-02,08:45:46,-1735436.36,914547.59,Personal Loan,328599.6
147,CREDIT,IMPS,5310195918,Meera Joshi,8110054933,Ishaan Reddy,124017.55,2025-04-05,20:14:53,-3574902.56,914547.59,Personal Loan,328599.6
148,CREDIT,RTGS,9292791081,Krishna Gupta,8110054933,Ishaan Reddy,20256.87,2025-04-07,17:43:12,-2141746.97,914547.59,Personal Loan,328599.6
149,DEBIT,NEFT,8110054933,Ishaan Reddy,3392080953,Vivaan Das,128089.01,2025-04-08,14:42:26,-3251476.48,914547.59,Personal Loan,328599.6
150,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,3553440342,Neha Joshi,97452.77,2025-04-14,07:46:48,-8669649.78,914547.59,Personal Loan,328599.6
151,DEBIT,IMPS,8110054933,Ishaan Reddy,6687206971,Kabir Mehta,32499.37,2025-04-14,15:14:35,-5952719.17,914547.59,Personal Loan,328599.6
152,CREDIT,NEFT,1854316681,Aarav Mehta,8110054933,Ishaan Reddy,90917.1,2025-04-15,20:24:48,-8371827.12,914547.59,Personal Loan,328599.6
153,DEBIT,RTGS,8110054933,Ishaan Reddy,2119980130,Rahul Kumar,119172.56,2025-04-18,02:27:06,-9991068.88,914547.59,Personal Loan,328599.6
154,DEBIT,NEFT,8110054933,Ishaan Reddy,1854316681,Aarav Mehta,65989.13,2025-04-18,02:36:05,-1710380.02,914547.59,Personal Loan,328599.6
155,DEBIT,NEFT,8110054933,Ishaan Reddy,6488854841,Vihaan Kapoor,129702.59,2025-04-23,21:33:51,-5783809.12,914547.59,Personal Loan,328599.6
156,CREDIT,NEFT,3342331444,Kavya Mehta,8110054933,Ishaan Reddy,41063.23,2025-04-24,23:47:02,356281.82,914547.59,Personal Loan,328599.6
157,DEBIT,NEFT,8110054933,Ishaan Reddy,5736462531,Ishaan Reddy,131094.48,2025-04-27,03:00:40,-6229826.58,914547.59,Personal Loan,328599.6
158,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,5047709743,Vihaan Das,25774.12,2025-04-28,16:59:48,-7350389.04,914547.59,Personal Loan,328599.6
159,CREDIT,IMPS,8380507338,Ritika Sharma,8110054933,Ishaan Reddy,34440.39,2025-04-29,01:13:42,-6139779.26,914547.59,Personal Loan,328599.6
160,DEBIT,UPI,8110054933,Ishaan Reddy,8507497883,Kavya Patel,114950.41,2025-04-30,10:07:43,-6764106.73,914547.59,Personal Loan,328599.6
161,DEBIT,RTGS,8110054933,Ishaan Reddy,4713453204,Saanvi Das,123666.84,2025-05-01,01:39:50,-1146143.81,914547.59,Personal Loan,328599.6
162,CREDIT,NEFT,8086172302,Aditya Singh,8110054933,Ishaan Reddy,42461.14,2025-05-02,23:27:42,-7768162.02,914547.59,Personal Loan,328599.6
163,DEBIT,Bank Transfer,8110054933,Ishaan Reddy,8507497883,Kavya Patel,44971.63,2025-05-05,02:47:54,-5267318.37,914547.59,Personal Loan,328599.6
164,DEBIT,NEFT,8110054933,Ishaan Reddy,5284391408,Ishaan Iyer,102259.37,2025-05-06,19:37:06,-9871896.32,914547.59,Personal Loan,328599.6
