Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
132,CREDIT,UPI,8047877267,Vihaan Joshi,4745927824,Kabir Reddy,29674.63,2025-04-13,09:54:21,3267201.05,222433.72,Personal Loan,731833.93
133,DEBIT,Bank Transfer,4745927824,Kabir Reddy,3342331444,Kavya Mehta,126591.99,2025-04-15,04:51:06,7272961.84,222433.72,Personal Loan,731833.93
134,DEBIT,RTGS,4745927824,Kabir Reddy,6687206971,Kabir Mehta,37261.53,2025-04-22,10:58:24,-668883.7,222433.72,Personal Loan,731833.93
135,DEBIT,Bank Transfer,4745927824,Kabir Reddy,7114223633,Saanvi Das,123371.54,2025-04-23,09:37:02,6522003.35,222433.72,Personal Loan,731833.93
136,DEBIT,UPI,4745927824,Kabir Reddy,9680276057,Vivaan Reddy,47804.94,2025-04-23,23:41:58,2968390.14,222433.72,Personal Loan,731833.93
137,CREDIT,Bank Transfer,3553440342,Neha Joshi,4745927824,Kabir Reddy,75115.71,2025-04-25,22:28:28,5952640.87,222433.72,Personal Loan,731833.93
138,DEBIT,NEFT,4745927824,Kabir Reddy,1854316681,Aarav Mehta,127782.44,2025-04-27,08:36:38,-1440200.05,222433.72,Personal Loan,731833.93
139,CREDIT,NEFT,7114223633,Saanvi Das,4745927824,Kabir Reddy,115508.89,2025-05-02,17:19:23,4636696.75,222433.72,Personal Loan,731833.93
140,DEBIT,NEFT,4745927824,Kabir Reddy,2419179580,Ishaan Kapoor,3708.15,2025-05-04,04:47:34,7399553.83,222433.72,Personal Loan,731833.93
141,CREDIT,UPI,4700855390,Rohan Nair,4745927824,Kabir Reddy,31643.66,2025-05-08,20:57:56,4752210.89,222433.72,Personal Loan,731833.93
142,CREDIT,IMPS,3373077218,Vivaan Singh,4745927824,Kabir Reddy,125436.56,2025-05-09,15:26:34,7138660.6,222433.72,Personal Loan,731833.93
143,CREDIT,RTGS,5067116918,Ritika Das,4745927824,Kabir Reddy,57814.11,2025-05-11,00:57:18,3741451.2,222433.72,Personal Loan,731833.93
144,CREDIT,NEFT,7609857128,Diya Singh,4745927824,Kabir Reddy,64104.81,2025-05-17,09:22:47,2520600.72,222433.72,Personal Loan,731833.93
145,CREDIT,Bank Transfer,3392080953,Vivaan Das,4745927824,Kabir Reddy,42762.85,2025-05-20,00:14:39,1921843.02,222433.72,Personal Loan,731833.93
146,DEBIT,UPI,4745927824,Kabir Reddy,6687206971,Kabir Mehta,126382.85,2025-05-21,19:26:36,4600500.84,222433.72,Personal Loan,731833.93
147,CREDIT,RTGS,8110054933,Ishaan Reddy,4745927824,Kabir Reddy,122997.87,2025-05-23,14:39:50,2456495.91,222433.72,Personal Loan,731833.93
148,DEBIT,Bank Transfer,4745927824,Kabir Reddy,1540137296,Simran Gupta,32782.7,2025-05-26,20:17:30,7584862.8,222433.72,Personal Loan,731833.93
149,DEBIT,RTGS,4745927824,Kabir Reddy,8507497883,Kavya Patel,64648.95,2025-06-01,14:48:08,-517943.59,222433.72,Personal Loan,731833.93
150,CREDIT,NEFT,6649827836,Saanvi Reddy,4745927824,Kabir Reddy,8482.81,2025-06-03,10:56:58,2172403.94,222433.72,Personal Loan,731833.93
151,CREDIT,RTGS,9256195745,Ananya Mehta,4745927824,Kabir Reddy,134994.62,2025-06-04,10:06:58,1553000.12,222433.72,Personal Loan,731833.93
152,DEBIT,IMPS,4745927824,Kabir Reddy,8507497883,Kavya Patel,27479.45,2025-06-07,06:04:02,307758.89,222433.72,Personal Loan,731833.93
153,DEBIT,Bank Transfer,4745927824,Kabir Reddy,8507497883,Kavya Patel,76195.59,2025-06-10,10:19:37,4396691.47,222433.72,Personal Loan,731833.93
154,CREDIT,UPI,4713453204,Saanvi Das,4745927824,Kabir Reddy,5996.72,2025-06-15,22:50:27,7578731.72,222433.72,Personal Loan,731833.93
155,CREDIT,Bank Transfer,1854316681,Aarav Mehta,4745927824,Kabir Reddy,136971.59,2025-06-25,11:57:19,3404172.64,222433.72,Personal Loan,731833.93
156,DEBIT,Bank Transfer,4745927824,Kabir Reddy,3181106786,Kabir Gupta,22115.84,2025-07-01,05:52:55,2531948.32,222433.72,Personal Loan,731833.93
157,CREDIT,Bank Transfer,9680276057,Vivaan Reddy,4745927824,Kabir Reddy,105739.11,2025-07-01,21:37:57,4205119.14,222433.72,Personal Loan,731833.93
158,DEBIT,Bank Transfer,4745927824,Kabir Reddy,2139027119,Rohan Kumar,122110.06,2025-07-03,22:44:16,-2177367.45,222433.72,Personal Loan,731833.93
159,CREDIT,IMPS,2445662585,Vivaan Kapoor,4745927824,Kabir Reddy,37309.82,2025-07-05,11:41:17,1336493.88,222433.72,Personal Loan,731833.93
160,DEBIT,UPI,4745927824,Kabir Reddy,3849232839,Ritika Patel,5213.99,2025-07-09,00:21:40,-1869864.55,222433.72,Personal Loan,731833.93
161,CREDIT,RTGS,6649827836,Saanvi Reddy,4745927824,Kabir Reddy,95829.78,2025-07-10,01:50:29,2163921.13,222433.72,Personal Loan,731833.93
162,CREDIT,Bank Transfer,9256195745,Ananya Mehta,4745927824,Kabir Reddy,81511.62,2025-07-23,21:35:53,1418005.5,222433.72,Personal Loan,731833.93
163,CREDIT,RTGS,8110054933,Ishaan Reddy,4745927824,Kabir Reddy,44964.24,2025-07-26,13:15:50,2333498.04,222433.72,Personal Loan,731833.93
164,CREDIT,RTGS,9680276057,Vivaan Reddy,4745927824,Kabir Reddy,34894.12,2025-07-28,11:56:58,4240013.26,222433.72,Personal Loan,731833.93
165,DEBIT,RTGS,4745927824,Kabir Reddy,6464693977,Vihaan Joshi,148161.83,2025-07-28,19:24:14,-242193.66,222433.72,Personal Loan,731833.93
166,CREDIT,NEFT,9292791081,Krishna Gupta,4745927824,Kabir Reddy,11755.37,2025-07-30,22:55:52,7590487.09,222433.72,Personal Loan,731833.93
167,DEBIT,IMPS,4745927824,Kabir Reddy,6649827836,Saanvi Reddy,98678.65,2025-08-03,21:18:25,3512454.75,222433.72,Personal Loan,731833.93
168,DEBIT,IMPS,4745927824,Kabir Reddy,4272602734,Kavya Mehta,32829.47,2025-08-15,14:47:55,3801019.61,222433.72,Personal Loan,731833.93
