Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
76,DEBIT,NEFT,2445662585,Vivaan Kapoor,2119980130,Rahul Kumar,98750.58,2024-10-05,14:49:13,-4382217.61,96716.38,Education Loan,1227265.76
77,DEBIT,Bank Transfer,2445662585,Vivaan Kapoor,3392080953,Vivaan Das,45053.29,2024-10-12,15:30:18,-731364.11,96716.38,Education Loan,1227265.76
78,DEBIT,UPI,2445662585,Vivaan Kapoor,5141907136,Diya Iyer,23352.69,2024-10-19,19:03:37,392518.84,96716.38,Education Loan,1227265.76
79,DEBIT,UPI,2445662585,Vivaan Kapoor,3746317213,Krishna Iyer,31849.99,2024-10-22,04:35:48,-1274689.93,96716.38,Education Loan,1227265.76
80,DEBIT,UPI,2445662585,Vivaan Kapoor,8086172302,Aditya Singh,13960.35,2024-10-22,21:40:10,-935051.2,96716.38,Education Loan,1227265.76
81,CREDIT,NEFT,8217611860,Meera Joshi,2445662585,Vivaan Kapoor,54620.13,2024-11-05,06:28:42,-6887395.52,96716.38,Education Loan,1227265.76
82,DEBIT,Bank Transfer,2445662585,Vivaan Kapoor,8086172302,Aditya Singh,17171.78,2024-11-06,09:05:08,-6737452.32,96716.38,Education Loan,1227265.76
83,DEBIT,RTGS,2445662585,Vivaan Kapoor,5067116918,Ritika Das,90521.37,2024-11-08,00:17:10,-6534344.69,96716.38,Education Loan,1227265.76
84,DEBIT,RTGS,2445662585,Vivaan Kapoor,8325785916,Ananya Mehta,90699.79,2024-11-13,16:48:09,-1515325.56,96716.38,Education Loan,1227265.76
85,CREDIT,Bank Transfer,3373077218,Vivaan Singh,2445662585,Vivaan Kapoor,76137.84,2024-11-15,07:19:34,-1002515.77,96716.38,Education Loan,1227265.76
86,DEBIT,RTGS,2445662585,Vivaan Kapoor,7609857128,Diya Singh,120717.13,2024-12-03,02:57:44,-1112405.81,96716.38,Education Loan,1227265.76
87,DEBIT,Bank Transfer,2445662585,Vivaan Kapoor,3373077218,Vivaan Singh,22739.34,2024-12-05,18:27:37,-3056617.63,96716.38,Education Loan,1227265.76
88,CREDIT,NEFT,8316648259,Aarav Iyer,2445662585,Vivaan Kapoor,94854.53,2024-12-07,01:41:20,-2220289.32,96716.38,Education Loan,1227265.76
89,DEBIT,RTGS,2445662585,Vivaan Kapoor,1311570307,Aryan Joshi,103180.89,2024-12-09,08:39:37,-7565849.97,96716.38,Education Loan,1227265.76
90,CREDIT,Bank Transfer,7393195616,Vihaan Sharma,2445662585,Vivaan Kapoor,22342.42,2024-12-13,02:40:23,-1477541.46,96716.38,Education Loan,1227265.76
91,DEBIT,NEFT,2445662585,Vivaan Kapoor,2015242176,Rohan Gupta,36221.13,2024-12-16,01:27:13,-767585.24,96716.38,Education Loan,1227265.76
92,CREDIT,RTGS,3342331444,Kavya Mehta,2445662585,Vivaan Kapoor,21199.48,2024-12-16,11:31:31,567990.56,96716.38,Education Loan,1227265.76
93,DEBIT,NEFT,2445662585,Vivaan Kapoor,5047709743,Vihaan Das,148535.93,2024-12-16,20:34:07,-3695073.78,96716.38,Education Loan,1227265.76
94,CREDIT,NEFT,3783290795,Diya Nair,2445662585,Vivaan Kapoor,86286.85,2024-12-19,15:14:39,-7786796.29,96716.38,Education Loan,1227265.76
95,DEBIT,RTGS,2445662585,Vivaan Kapoor,3392080953,Vivaan Das,29509.15,2024-12-23,07:42:57,-2150574.88,96716.38,Education Loan,1227265.76
96,CREDIT,UPI,3783290795,Diya Nair,2445662585,Vivaan Kapoor,39727.13,2024-12-29,12:50:54,-7747069.16,96716.38,Education Loan,1227265.76
97,DEBIT,Bank Transfer,2445662585,Vivaan Kapoor,8380507338,Ritika Sharma,149023.17,2024-12-29,18:10:26,-168810.17,96716.38,Education Loan,1227265.76
98,CREDIT,NEFT,3746317213,Krishna Iyer,2445662585,Vivaan Kapoor,107060.37,2024-12-30,06:33:15,307542.51,96716.38,Education Loan,1227265.76
99,CREDIT,Bank Transfer,2119980130,Rahul Kumar,2445662585,Vivaan Kapoor,96089.59,2025-01-02,00:51:39,-3116074.61,96716.38,Education Loan,1227265.76
100,CREDIT,Bank Transfer,8325785916,Ananya Mehta,2445662585,Vivaan Kapoor,103288.29,2025-01-07,06:38:51,-1214529.56,96716.38,Education Loan,1227265.76
101,DEBIT,Bank Transfer,2445662585,Vivaan Kapoor,6687206971,Kabir Mehta,24451.29,2025-01-08,13:27:11,-4550893.13,96716.38,Education Loan,1227265.76
102,CREDIT,Bank Transfer,5141907136,Diya Iyer,2445662585,Vivaan Kapoor,80210.13,2025-01-09,23:59:04,-5189060.75,96716.38,Education Loan,1227265.76
103,DEBIT,NEFT,2445662585,Vivaan Kapoor,8507497883,Kavya Patel,20200.5,2025-01-12,06:25:18,-871484.43,96716.38,Education Loan,1227265.76
104,DEBIT,UPI,2445662585,Vivaan Kapoor,4745927824,Kabir Reddy,92830.52,2025-01-17,20:18:49,-5402091.83,96716.38,Education Loan,1227265.76
105,DEBIT,RTGS,2445662585,Vivaan Kapoor,8086172302,Aditya Singh,37829.79,2025-01-18,01:32:38,-6183821.57,96716.38,Education Loan,1227265.76
106,CREDIT,Bank Transfer,4272602734,Kavya Mehta,2445662585,Vivaan Kapoor,123704.94,2025-01-18,10:52:00,-6271661.59,96716.38,Education Loan,1227265.76
107,DEBIT,RTGS,2445662585,Vivaan Kapoor,9680276057,Vivaan Reddy,123521.73,2025-01-19,11:55:03,415871.53,96716.38,Education Loan,1227265.76
108,CREDIT,UPI,5141907136,Diya Iyer,2445662585,Vivaan Kapoor,9382.8,2025-01-24,02:42:53,-5269270.88,96716.38,Education Loan,1227265.76
109,CREDIT,Bank Transfer,3342331444,Kavya Mehta,2445662585,Vivaan Kapoor,103139.0,2025-02-14,23:18:40,546791.08,96716.38,Education Loan,1227265.76
110,CREDIT,IMPS,8507497883,Kavya Patel,2445662585,Vivaan Kapoor,116821.86,2025-02-23,12:14:05,-3707921.14,96716.38,Education Loan,1227265.76
111,DEBIT,Bank Transfer,2445662585,Vivaan Kapoor,3342331444,Kavya Mehta,79459.71,2025-03-02,19:04:37,-3193211.31,96716.38,Education Loan,1227265.76
112,CREDIT,Bank Transfer,4272602734,Kavya Mehta,2445662585,Vivaan Kapoor,98728.46,2025-03-08,13:39:09,-5958857.46,96716.38,Education Loan,1227265.76
113,CREDIT,NEFT,3746317213,Krishna Iyer,2445662585,Vivaan Kapoor,145036.68,2025-03-09,14:32:02,200482.14,96716.38,Education Loan,1227265.76
114,DEBIT,RTGS,2445662585,Vivaan Kapoor,5047709743,Vihaan Das,48950.35,2025-03-11,10:20:48,-6720280.54,96716.38,Education Loan,1227265.76
115,DEBIT,Bank Transfer,2445662585,Vivaan Kapoor,9703905715,Aisha Reddy,138631.47,2025-03-11,13:03:48,-4283467.03,96716.38,Education Loan,1227265.76
116,CREDIT,UPI,8110054933,Ishaan Reddy,2445662585,Vivaan Kapoor,145445.03,2025-03-11,16:18:27,-7261535.71,96716.38,Education Loan,1227265.76
117,DEBIT,RTGS,2445662585,Vivaan Kapoor,5047709743,Vihaan Das,82856.69,2025-03-15,17:12:42,-1598182.25,96716.38,Education Loan,1227265.76
118,DEBIT,UPI,2445662585,Vivaan Kapoor,3373077218,Vivaan Singh,31526.29,2025-03-28,13:36:52,-6796049.7,96716.38,Education Loan,1227265.76
119,CREDIT,NEFT,6488854841,Vihaan Kapoor,2445662585,Vivaan Kapoor,123594.19,2025-04-08,05:47:08,-7873083.14,96716.38,Education Loan,1227265.76
120,DEBIT,RTGS,2445662585,Vivaan Kapoor,3746317213,Krishna Iyer,113451.29,2025-04-08,11:46:42,647285.45,96716.38,Education Loan,1227265.76
121,CREDIT,RTGS,8507497883,Kavya Patel,2445662585,Vivaan Kapoor,74793.23,2025-04-10,18:06:17,-3633127.91,96716.38,Education Loan,1227265.76
122,DEBIT,NEFT,2445662585,Vivaan Kapoor,6649827836,Saanvi Reddy,20912.12,2025-04-12,18:59:14,-6060792.91,96716.38,Education Loan,1227265.76
123,CREDIT,Bank Transfer,7393195616,Vihaan Sharma,2445662585,Vivaan Kapoor,118776.9,2025-04-19,08:22:01,-1499883.88,96716.38,Education Loan,1227265.76
124,CREDIT,IMPS,6971815972,Ritika Iyer,2445662585,Vivaan Kapoor,104271.12,2025-04-21,05:14:00,-3969606.14,96716.38,Education Loan,1227265.76
125,DEBIT,RTGS,2445662585,Vivaan Kapoor,9256195745,Ananya Mehta,878.76,2025-04-23,21:02:37,-5501743.93,96716.38,Education Loan,1227265.76
126,CREDIT,IMPS,7114223633,Saanvi Das,2445662585,Vivaan Kapoor,37774.25,2025-04-29,01:29:22,-4553927.75,96716.38,Education Loan,1227265.76
127,DEBIT,NEFT,2445662585,Vivaan Kapoor,5736462531,Ishaan Reddy,21337.11,2025-04-29,12:06:53,-7858028.45,96716.38,Education Loan,1227265.76
128,CREDIT,RTGS,8047877267,Vihaan Joshi,2445662585,Vivaan Kapoor,12808.25,2025-05-04,00:45:54,-6633413.99,96716.38,Education Loan,1227265.76
129,CREDIT,Bank Transfer,2986972437,Krishna Sharma,2445662585,Vivaan Kapoor,54504.72,2025-05-05,02:41:37,-4311280.48,96716.38,Education Loan,1227265.76
130,DEBIT,IMPS,2445662585,Vivaan Kapoor,5067116918,Ritika Das,86663.47,2025-05-13,03:15:43,-255473.64,96716.38,Education Loan,1227265.76
131,CREDIT,UPI,3553440342,Neha Joshi,2445662585,Vivaan Kapoor,128689.74,2025-05-14,06:23:29,-3351119.36,96716.38,Education Loan,1227265.76
132,CREDIT,IMPS,5736462531,Ishaan Reddy,2445662585,Vivaan Kapoor,54516.52,2025-05-18,05:25:50,-873802.43,96716.38,Education Loan,1227265.76
133,CREDIT,RTGS,7114223633,Saanvi Das,2445662585,Vivaan Kapoor,36546.36,2025-05-20,14:53:13,-4619034.91,96716.38,Education Loan,1227265.76
134,CREDIT,NEFT,5736462531,Ishaan Reddy,2445662585,Vivaan Kapoor,94288.43,2025-05-23,13:00:49,-779514.0,96716.38,Education Loan,1227265.76
135,DEBIT,RTGS,2445662585,Vivaan Kapoor,8316648259,Aarav Iyer,57045.5,2025-05-26,22:12:20,-6379173.95,96716.38,Education Loan,1227265.76
136,DEBIT,NEFT,2445662585,Vivaan Kapoor,5284391408,Ishaan Iyer,130434.13,2025-06-01,05:48:33,-1242839.94,96716.38,Education Loan,1227265.76
137,DEBIT,NEFT,2445662585,Vivaan Kapoor,6464693977,Vihaan Joshi,141525.34,2025-06-08,09:18:31,-2417121.29,96716.38,Education Loan,1227265.76
138,CREDIT,RTGS,7114223633,Saanvi Das,2445662585,Vivaan Kapoor,27332.91,2025-06-11,21:01:28,-4591702.0,96716.38,Education Loan,1227265.76
139,CREDIT,UPI,3746317213,Krishna Iyer,2445662585,Vivaan Kapoor,75943.52,2025-06-14,02:01:13,383486.03,96716.38,Education Loan,1227265.76
140,CREDIT,NEFT,6464693977,Vihaan Joshi,2445662585,Vivaan Kapoor,84977.34,2025-06-15,14:55:13,-1618660.78,96716.38,Education Loan,1227265.76
141,DEBIT,RTGS,2445662585,Vivaan Kapoor,3553440342,Neha Joshi,74393.56,2025-06-19,00:42:55,-638432.52,96716.38,Education Loan,1227265.76
142,DEBIT,UPI,2445662585,Vivaan Kapoor,8380507338,Ritika Sharma,111843.94,2025-06-21,06:34:36,-4877690.44,96716.38,Education Loan,1227265.76
143,CREDIT,NEFT,1311570307,Aryan Joshi,2445662585,Vivaan Kapoor,55696.11,2025-06-24,15:34:41,-3060378.5,96716.38,Education Loan,1227265.76
144,DEBIT,IMPS,2445662585,Vivaan Kapoor,6649827836,Saanvi Reddy,109942.56,2025-07-01,02:04:45,-2650320.48,96716.38,Education Loan,1227265.76
145,DEBIT,IMPS,2445662585,Vivaan Kapoor,4745927824,Kabir Reddy,37309.82,2025-07-05,11:41:17,-7278097.2,96716.38,Education Loan,1227265.76
146,CREDIT,RTGS,6971815972,Ritika Iyer,2445662585,Vivaan Kapoor,13177.72,2025-07-09,13:52:55,-3956428.42,96716.38,Education Loan,1227265.76
147,DEBIT,NEFT,2445662585,Vivaan Kapoor,2986972437,Krishna Sharma,80094.15,2025-07-12,02:10:01,-1678276.4,96716.38,Education Loan,1227265.76
148,DEBIT,Bank Transfer,2445662585,Vivaan Kapoor,9703905715,Aisha Reddy,118629.07,2025-07-12,12:13:51,-7145024.14,96716.38,Education Loan,1227265.76
149,DEBIT,UPI,2445662585,Vivaan Kapoor,4713453204,Saanvi Das,58504.33,2025-07-14,07:52:45,-5500865.17,96716.38,Education Loan,1227265.76
150,CREDIT,NEFT,8316648259,Aarav Iyer,2445662585,Vivaan Kapoor,117616.37,2025-07-15,02:46:11,-2315143.85,96716.38,Education Loan,1227265.76
151,CREDIT,IMPS,1540137296,Simran Gupta,2445662585,Vivaan Kapoor,74187.33,2025-07-15,09:52:06,-5384038.73,96716.38,Education Loan,1227265.76
152,CREDIT,Bank Transfer,3849232839,Ritika Patel,2445662585,Vivaan Kapoor,11894.97,2025-07-22,07:39:56,-1951827.55,96716.38,Education Loan,1227265.76
153,CREDIT,NEFT,8380507338,Ritika Sharma,2445662585,Vivaan Kapoor,90009.75,2025-07-24,21:26:24,-3824743.0,96716.38,Education Loan,1227265.76
154,CREDIT,UPI,3392080953,Vivaan Das,2445662585,Vivaan Kapoor,39537.49,2025-07-30,01:44:08,-7707531.67,96716.38,Education Loan,1227265.76
155,CREDIT,Bank Transfer,8316648259,Aarav Iyer,2445662585,Vivaan Kapoor,54676.25,2025-07-30,07:43:26,-2432760.22,96716.38,Education Loan,1227265.76
156,CREDIT,NEFT,1540137296,Simran Gupta,2445662585,Vivaan Kapoor,32356.11,2025-07-31,08:30:00,-5278653.68,96716.38,Education Loan,1227265.76
157,DEBIT,RTGS,2445662585,Vivaan Kapoor,8217611860,Meera Joshi,53436.1,2025-08-06,04:55:58,-5207275.05,96716.38,Education Loan,1227265.76
158,CREDIT,UPI,5284391408,Ishaan Iyer,2445662585,Vivaan Kapoor,139979.63,2025-08-06,17:48:39,-7121556.08,96716.38,Education Loan,1227265.76
159,DEBIT,Bank Transfer,2445662585,Vivaan Kapoor,9256195745,Ananya Mehta,60851.22,2025-08-08,21:54:02,-3880151.51,96716.38,Education Loan,1227265.76
160,DEBIT,IMPS,2445662585,Vivaan Kapoor,9256195745,Ananya Mehta,40269.01,2025-08-13,07:25:35,-5442360.84,96716.38,Education Loan,1227265.76
161,DEBIT,UPI,2445662585,Vivaan Kapoor,8110054933,Ishaan Reddy,101986.26,2025-08-13,10:08:16,-5309261.31,96716.38,Education Loan,1227265.76
162,DEBIT,UPI,2445662585,Vivaan Kapoor,2139027119,Rohan Kumar,117687.36,2025-08-21,10:42:38,-5891913.79,96716.38,Education Loan,1227265.76
163,CREDIT,RTGS,8316648259,Aarav Iyer,2445662585,Vivaan Kapoor,103780.58,2025-08-22,12:52:45,-2487436.47,96716.38,Education Loan,1227265.76
