Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
46,DEBIT,Bank Transfer,8316648259,Aarav Iyer,3746317213,Krishna Iyer,45478.58,2024-05-02,04:37:52,5635024.3,987233.06,None,0
47,CREDIT,Bank Transfer,1540137296,Simran Gupta,8316648259,Aarav Iyer,106165.63,2024-05-02,08:51:06,5024939.54,987233.06,None,0
48,CREDIT,NEFT,3342331444,Kavya Mehta,8316648259,Aarav Iyer,103936.42,2024-05-04,18:22:19,800743.05,987233.06,None,0
49,CREDIT,Bank Transfer,3030106617,Aisha Singh,8316648259,Aarav Iyer,93026.05,2024-05-05,01:28:27,5734221.65,987233.06,None,0
50,DEBIT,UPI,8316648259,Aarav Iyer,5067116918,Ritika Das,27970.87,2024-05-05,15:04:58,3316156.75,987233.06,None,0
51,DEBIT,NEFT,8316648259,Aarav Iyer,6488854841,Vihaan Kapoor,1779.49,2024-05-09,21:15:32,7797249.54,987233.06,None,0
52,DEBIT,UPI,8316648259,Aarav Iyer,8086172302,Aditya Singh,44933.71,2024-05-14,10:30:36,6798110.22,987233.06,None,0
53,DEBIT,Bank Transfer,8316648259,Aarav Iyer,8047877267,Vihaan Joshi,135917.04,2024-05-14,13:33:56,2992426.15,987233.06,None,0
54,DEBIT,IMPS,8316648259,Aarav Iyer,6971815972,Ritika Iyer,68592.03,2024-05-20,03:21:34,5287412.39,987233.06,None,0
55,DEBIT,NEFT,8316648259,Aarav Iyer,7609857128,Diya Singh,55963.43,2024-05-24,09:04:19,7741286.11,987233.06,None,0
56,CREDIT,Bank Transfer,9292791081,Krishna Gupta,8316648259,Aarav Iyer,147898.95,2024-05-31,21:50:05,42275.85,987233.06,None,0
57,DEBIT,RTGS,8316648259,Aarav Iyer,1298737106,Krishna Gupta,142661.19,2024-06-04,12:38:04,710304.44,987233.06,None,0
58,DEBIT,IMPS,8316648259,Aarav Iyer,7393195616,Vihaan Sharma,148517.92,2024-06-07,00:16:23,852965.63,987233.06,None,0
59,CREDIT,Bank Transfer,5047709743,Vihaan Das,8316648259,Aarav Iyer,91487.41,2024-06-07,05:54:56,3850014.8,987233.06,None,0
60,CREDIT,UPI,6488854841,Vihaan Kapoor,8316648259,Aarav Iyer,59633.17,2024-06-07,22:28:18,1239607.81,987233.06,None,0
61,CREDIT,IMPS,8110054933,Ishaan Reddy,8316648259,Aarav Iyer,83987.9,2024-06-08,00:49:39,2712660.51,987233.06,None,0
62,CREDIT,UPI,2139027119,Rohan Kumar,8316648259,Aarav Iyer,32694.66,2024-06-15,10:57:30,8537622.22,987233.06,None,0
63,DEBIT,UPI,8316648259,Aarav Iyer,8110054933,Ishaan Reddy,126591.69,2024-06-18,15:32:35,3344127.62,987233.06,None,0
64,CREDIT,UPI,5141907136,Diya Iyer,8316648259,Aarav Iyer,103197.43,2024-06-27,04:39:23,5178393.24,987233.06,None,0
65,DEBIT,UPI,8316648259,Aarav Iyer,6488854841,Vihaan Kapoor,6812.84,2024-06-30,17:04:07,8120569.07,987233.06,None,0
66,DEBIT,RTGS,8316648259,Aarav Iyer,8380507338,Ritika Sharma,47221.75,2024-07-01,23:06:09,5356004.42,987233.06,None,0
67,DEBIT,UPI,8316648259,Aarav Iyer,8325785916,Ananya Mehta,134599.64,2024-07-03,02:39:08,-1226232.72,987233.06,None,0
68,DEBIT,UPI,8316648259,Aarav Iyer,7114223633,Saanvi Das,116947.39,2024-07-15,09:14:37,4454282.68,987233.06,None,0
69,DEBIT,UPI,8316648259,Aarav Iyer,8325785916,Ananya Mehta,89245.77,2024-07-15,12:25:06,5778839.07,987233.06,None,0
70,CREDIT,RTGS,5067116918,Ritika Das,8316648259,Aarav Iyer,137579.3,2024-07-19,08:52:51,4918773.91,987233.06,None,0
71,CREDIT,UPI,3373077218,Vivaan Singh,8316648259,Aarav Iyer,126970.98,2024-07-21,22:13:14,-451512.43,987233.06,None,0
72,CREDIT,RTGS,6488854841,Vihaan Kapoor,8316648259,Aarav Iyer,4419.55,2024-07-21,23:11:01,1400025.29,987233.06,None,0
73,CREDIT,RTGS,4733616459,Ishaan Reddy,8316648259,Aarav Iyer,33205.3,2024-07-26,11:48:18,1030014.58,987233.06,None,0
74,CREDIT,UPI,9292791081,Krishna Gupta,8316648259,Aarav Iyer,90211.41,2024-07-27,00:03:11,-105623.1,987233.06,None,0
75,CREDIT,UPI,3181106786,Kabir Gupta,8316648259,Aarav Iyer,118833.17,2024-07-27,01:08:03,7565602.45,987233.06,None,0
76,DEBIT,NEFT,8316648259,Aarav Iyer,6649827836,Saanvi Reddy,31769.69,2024-07-30,06:54:39,4158428.42,987233.06,None,0
77,CREDIT,UPI,3342331444,Kavya Mehta,8316648259,Aarav Iyer,37668.96,2024-07-31,11:29:58,838412.01,987233.06,None,0
78,CREDIT,RTGS,6488854841,Vihaan Kapoor,8316648259,Aarav Iyer,90884.59,2024-08-01,01:49:36,1395605.74,987233.06,None,0
79,CREDIT,UPI,5141907136,Diya Iyer,8316648259,Aarav Iyer,134973.39,2024-08-02,04:17:52,5313366.63,987233.06,None,0
80,DEBIT,IMPS,8316648259,Aarav Iyer,4272602734,Kavya Mehta,63228.91,2024-08-02,18:26:03,7324568.8,987233.06,None,0
81,DEBIT,Bank Transfer,8316648259,Aarav Iyer,8217611860,Meera Joshi,121628.15,2024-08-06,19:14:25,2752995.38,987233.06,None,0
82,DEBIT,RTGS,8316648259,Aarav Iyer,5736462531,Ishaan Reddy,77249.09,2024-08-07,10:12:24,2470709.66,987233.06,None,0
83,DEBIT,NEFT,8316648259,Aarav Iyer,1298737106,Krishna Gupta,81317.42,2024-08-12,17:04:14,5161504.97,987233.06,None,0
84,CREDIT,IMPS,6687206971,Kabir Mehta,8316648259,Aarav Iyer,27260.12,2024-08-19,00:54:39,4751168.05,987233.06,None,0
85,DEBIT,NEFT,8316648259,Aarav Iyer,8047877267,Vihaan Joshi,49910.29,2024-08-26,19:26:06,2164799.52,987233.06,None,0
86,CREDIT,RTGS,7114223633,Saanvi Das,8316648259,Aarav Iyer,62289.97,2024-09-01,15:22:49,5909568.96,987233.06,None,0
87,CREDIT,RTGS,8110054933,Ishaan Reddy,8316648259,Aarav Iyer,36629.29,2024-09-04,00:42:21,2749289.8,987233.06,None,0
88,DEBIT,IMPS,8316648259,Aarav Iyer,7114223633,Saanvi Das,40014.04,2024-09-09,18:35:46,5030169.03,987233.06,None,0
89,CREDIT,RTGS,9680276057,Vivaan Reddy,8316648259,Aarav Iyer,22059.1,2024-09-13,00:52:29,5641195.6,987233.06,None,0
90,DEBIT,IMPS,8316648259,Aarav Iyer,3553440342,Neha Joshi,138626.04,2024-09-17,15:24:46,8127381.91,987233.06,None,0
91,CREDIT,Bank Transfer,3181106786,Kabir Gupta,8316648259,Aarav Iyer,101717.67,2024-09-22,10:32:15,7344719.18,987233.06,None,0
92,CREDIT,NEFT,9292791081,Krishna Gupta,8316648259,Aarav Iyer,84738.33,2024-09-24,20:51:44,190930.12,987233.06,None,0
93,CREDIT,RTGS,4272602734,Kavya Mehta,8316648259,Aarav Iyer,123532.1,2024-09-29,01:10:52,4587959.49,987233.06,None,0
94,DEBIT,IMPS,8316648259,Aarav Iyer,4733616459,Ishaan Reddy,103041.97,2024-10-02,04:32:28,262307.61,987233.06,None,0
95,CREDIT,UPI,8047877267,Vihaan Joshi,8316648259,Aarav Iyer,144172.39,2024-10-08,21:14:19,4411132.96,987233.06,None,0
96,DEBIT,UPI,8316648259,Aarav Iyer,9292791081,Krishna Gupta,60701.23,2024-10-10,07:35:52,7216751.88,987233.06,None,0
97,DEBIT,UPI,8316648259,Aarav Iyer,6649827836,Saanvi Reddy,30977.9,2024-10-10,22:14:37,1013153.82,987233.06,None,0
98,DEBIT,UPI,8316648259,Aarav Iyer,6971815972,Ritika Iyer,44590.0,2024-10-14,04:45:34,5242822.39,987233.06,None,0
99,DEBIT,RTGS,8316648259,Aarav Iyer,3849232839,Ritika Patel,78344.3,2024-10-17,03:21:49,5680502.88,987233.06,None,0
100,CREDIT,Bank Transfer,3392080953,Vivaan Das,8316648259,Aarav Iyer,129290.12,2024-10-17,17:32:55,2005586.6,987233.06,None,0
101,CREDIT,UPI,3373077218,Vivaan Singh,8316648259,Aarav Iyer,69275.72,2024-10-21,09:18:59,-578483.41,987233.06,None,0
102,DEBIT,IMPS,8316648259,Aarav Iyer,9292791081,Krishna Gupta,66497.04,2024-10-24,02:47:42,-497985.83,987233.06,None,0
103,CREDIT,NEFT,3373077218,Vivaan Singh,8316648259,Aarav Iyer,7837.49,2024-10-25,21:53:48,-647759.13,987233.06,None,0
104,CREDIT,Bank Transfer,8507497883,Kavya Patel,8316648259,Aarav Iyer,100065.65,2024-10-25,23:52:06,7124733.86,987233.06,None,0
105,CREDIT,NEFT,3783290795,Diya Nair,8316648259,Aarav Iyer,10564.35,2024-10-27,14:08:58,1673246.9,987233.06,None,0
106,DEBIT,Bank Transfer,8316648259,Aarav Iyer,4713453204,Saanvi Das,64447.11,2024-10-27,23:45:08,1554238.6,987233.06,None,0
107,CREDIT,IMPS,3553440342,Neha Joshi,8316648259,Aarav Iyer,118865.55,2024-10-29,01:39:29,7793074.21,987233.06,None,0
108,DEBIT,RTGS,8316648259,Aarav Iyer,4745927824,Kabir Reddy,84298.51,2024-10-29,08:58:43,6400230.55,987233.06,None,0
109,CREDIT,NEFT,7114223633,Saanvi Das,8316648259,Aarav Iyer,63659.96,2024-11-10,02:25:04,6021457.72,987233.06,None,0
110,CREDIT,IMPS,5310195918,Meera Joshi,8316648259,Aarav Iyer,133954.23,2024-11-12,15:57:12,-732017.83,987233.06,None,0
111,DEBIT,IMPS,8316648259,Aarav Iyer,6649827836,Saanvi Reddy,141560.85,2024-11-22,08:43:56,8396061.37,987233.06,None,0
112,DEBIT,RTGS,8316648259,Aarav Iyer,8507497883,Kavya Patel,70301.95,2024-11-27,09:50:14,2682693.43,987233.06,None,0
113,DEBIT,IMPS,8316648259,Aarav Iyer,5067116918,Ritika Das,16737.97,2024-11-29,08:49:20,-110443.45,987233.06,None,0
114,DEBIT,NEFT,8316648259,Aarav Iyer,2445662585,Vivaan Kapoor,94854.53,2024-12-07,01:41:20,4231536.95,987233.06,None,0
115,CREDIT,Bank Transfer,4713453204,Saanvi Das,8316648259,Aarav Iyer,80775.22,2024-12-11,01:39:30,-357429.13,987233.06,None,0
116,CREDIT,UPI,1540137296,Simran Gupta,8316648259,Aarav Iyer,15501.27,2024-12-13,23:51:38,5056663.92,987233.06,None,0
117,DEBIT,NEFT,8316648259,Aarav Iyer,3373077218,Vivaan Singh,126124.45,2024-12-15,04:58:54,6671985.77,987233.06,None,0
118,CREDIT,NEFT,4700855390,Rohan Nair,8316648259,Aarav Iyer,80781.39,2024-12-19,12:27:32,6102239.11,987233.06,None,0
119,DEBIT,RTGS,8316648259,Aarav Iyer,8110054933,Ishaan Reddy,47756.13,2024-12-19,22:55:11,1397993.32,987233.06,None,0
120,CREDIT,UPI,8086172302,Aditya Singh,8316648259,Aarav Iyer,98431.12,2024-12-27,10:39:28,5569616.84,987233.06,None,0
121,DEBIT,Bank Transfer,8316648259,Aarav Iyer,4733616459,Ishaan Reddy,137598.65,2024-12-31,10:04:37,7603687.46,987233.06,None,0
122,CREDIT,UPI,5736462531,Ishaan Reddy,8316648259,Aarav Iyer,13308.08,2025-01-02,13:00:22,-438204.35,987233.06,None,0
123,DEBIT,NEFT,8316648259,Aarav Iyer,8047877267,Vihaan Joshi,78650.29,2025-01-10,20:47:42,1828699.31,987233.06,None,0
124,DEBIT,UPI,8316648259,Aarav Iyer,1854316681,Aarav Mehta,139290.57,2025-01-13,23:48:34,7464396.89,987233.06,None,0
125,CREDIT,IMPS,9292791081,Krishna Gupta,8316648259,Aarav Iyer,29126.79,2025-01-16,12:45:10,-195834.51,987233.06,None,0
126,CREDIT,NEFT,1298737106,Krishna Gupta,8316648259,Aarav Iyer,92914.56,2025-01-16,19:31:14,1179974.64,987233.06,None,0
127,CREDIT,NEFT,4733616459,Ishaan Reddy,8316648259,Aarav Iyer,72678.6,2025-01-17,22:53:58,996809.28,987233.06,None,0
128,CREDIT,RTGS,2015242176,Rohan Gupta,8316648259,Aarav Iyer,35628.98,2025-01-21,23:05:10,6388806.94,987233.06,None,0
129,DEBIT,NEFT,8316648259,Aarav Iyer,3553440342,Neha Joshi,32932.51,2025-01-25,11:47:14,1521306.09,987233.06,None,0
130,DEBIT,NEFT,8316648259,Aarav Iyer,5141907136,Diya Iyer,19812.61,2025-02-03,09:02:28,2662880.82,987233.06,None,0
131,DEBIT,RTGS,8316648259,Aarav Iyer,5141907136,Diya Iyer,144995.2,2025-02-07,07:41:44,-255438.65,987233.06,None,0
132,DEBIT,RTGS,8316648259,Aarav Iyer,8110054933,Ishaan Reddy,24221.57,2025-02-10,17:15:58,3880296.22,987233.06,None,0
133,DEBIT,IMPS,8316648259,Aarav Iyer,5736462531,Ishaan Reddy,109738.55,2025-02-17,20:09:02,4767711.23,987233.06,None,0
134,DEBIT,UPI,8316648259,Aarav Iyer,5067116918,Ritika Das,122654.14,2025-02-20,09:36:01,135986.9,987233.06,None,0
135,DEBIT,Bank Transfer,8316648259,Aarav Iyer,1298737106,Krishna Gupta,59883.61,2025-02-21,15:59:50,6490918.51,987233.06,None,0
136,CREDIT,NEFT,3373077218,Vivaan Singh,8316648259,Aarav Iyer,76421.21,2025-02-22,20:15:08,-655596.62,987233.06,None,0
137,CREDIT,NEFT,7609857128,Diya Singh,8316648259,Aarav Iyer,137714.5,2025-02-27,10:54:50,2887004.3,987233.06,None,0
138,CREDIT,UPI,7114223633,Saanvi Das,8316648259,Aarav Iyer,75491.22,2025-03-01,14:04:54,5847278.99,987233.06,None,0
139,DEBIT,NEFT,8316648259,Aarav Iyer,8086172302,Aditya Singh,122623.72,2025-03-09,07:55:26,7094128.16,987233.06,None,0
140,DEBIT,UPI,8316648259,Aarav Iyer,3553440342,Neha Joshi,91692.88,2025-03-10,23:06:10,3917952.81,987233.06,None,0
141,CREDIT,NEFT,3849232839,Ritika Patel,8316648259,Aarav Iyer,139135.01,2025-03-13,10:25:54,-1087097.71,987233.06,None,0
142,CREDIT,Bank Transfer,3392080953,Vivaan Das,8316648259,Aarav Iyer,98460.67,2025-03-21,00:20:49,1876296.48,987233.06,None,0
143,DEBIT,Bank Transfer,8316648259,Aarav Iyer,3746317213,Krishna Iyer,147386.82,2025-03-23,03:39:45,-946154.85,987233.06,None,0
144,DEBIT,Bank Transfer,8316648259,Aarav Iyer,3030106617,Aisha Singh,82280.39,2025-04-02,00:36:42,6317950.16,987233.06,None,0
145,DEBIT,RTGS,8316648259,Aarav Iyer,3849232839,Ritika Patel,145360.17,2025-04-07,19:05:12,1252633.15,987233.06,None,0
146,CREDIT,NEFT,7609857128,Diya Singh,8316648259,Aarav Iyer,142549.68,2025-04-12,21:32:28,3185046.27,987233.06,None,0
147,DEBIT,UPI,8316648259,Aarav Iyer,1298737106,Krishna Gupta,6471.53,2025-04-25,18:00:03,1001483.55,987233.06,None,0
148,CREDIT,RTGS,3181106786,Kabir Gupta,8316648259,Aarav Iyer,118267.65,2025-05-02,23:00:18,7243001.51,987233.06,None,0
149,CREDIT,IMPS,7393195616,Vihaan Sharma,8316648259,Aarav Iyer,52171.28,2025-05-04,15:05:11,-887194.37,987233.06,None,0
150,DEBIT,UPI,8316648259,Aarav Iyer,5067116918,Ritika Das,46468.57,2025-05-06,11:57:25,7278100.23,987233.06,None,0
151,CREDIT,IMPS,8507497883,Kavya Patel,8316648259,Aarav Iyer,121643.31,2025-05-07,13:06:40,7024668.21,987233.06,None,0
152,CREDIT,RTGS,8110054933,Ishaan Reddy,8316648259,Aarav Iyer,73542.44,2025-05-19,16:59:12,2252066.78,987233.06,None,0
153,DEBIT,NEFT,8316648259,Aarav Iyer,2119980130,Rahul Kumar,117802.62,2025-05-23,07:58:26,2874623.53,987233.06,None,0
154,CREDIT,RTGS,2445662585,Vivaan Kapoor,8316648259,Aarav Iyer,57045.5,2025-05-26,22:12:20,1087060.08,987233.06,None,0
155,DEBIT,NEFT,8316648259,Aarav Iyer,3783290795,Diya Nair,81074.8,2025-05-28,22:55:10,1171558.35,987233.06,None,0
156,CREDIT,IMPS,2139027119,Rohan Kumar,8316648259,Aarav Iyer,134079.76,2025-05-29,05:28:19,8504927.56,987233.06,None,0
157,DEBIT,NEFT,8316648259,Aarav Iyer,2139027119,Rohan Kumar,5198.74,2025-06-01,18:34:00,1007955.08,987233.06,None,0
158,DEBIT,Bank Transfer,8316648259,Aarav Iyer,2139027119,Rohan Kumar,141459.47,2025-06-03,06:23:34,4888709.56,987233.06,None,0
159,CREDIT,UPI,3746317213,Krishna Iyer,8316648259,Aarav Iyer,100261.45,2025-06-06,13:46:30,696806.63,987233.06,None,0
160,DEBIT,UPI,8316648259,Aarav Iyer,3849232839,Ritika Patel,133600.46,2025-06-11,20:04:35,-389039.11,987233.06,None,0
161,CREDIT,RTGS,8047877267,Vihaan Joshi,8316648259,Aarav Iyer,97840.36,2025-06-20,07:52:32,4085930.7,987233.06,None,0
162,DEBIT,NEFT,8316648259,Aarav Iyer,1298737106,Krishna Gupta,123513.79,2025-06-22,10:36:40,4644197.44,987233.06,None,0
163,CREDIT,NEFT,1854316681,Aarav Mehta,8316648259,Aarav Iyer,8680.51,2025-07-07,01:43:54,4596640.0,987233.06,None,0
164,CREDIT,Bank Transfer,4700855390,Rohan Nair,8316648259,Aarav Iyer,8040.34,2025-07-10,16:14:17,6176016.31,987233.06,None,0
165,DEBIT,RTGS,8316648259,Aarav Iyer,9256195745,Ananya Mehta,19991.89,2025-07-10,22:05:53,5758847.18,987233.06,None,0
166,DEBIT,RTGS,8316648259,Aarav Iyer,5284391408,Ishaan Iyer,145625.95,2025-07-13,03:38:58,1907349.6,987233.06,None,0
167,DEBIT,RTGS,8316648259,Aarav Iyer,3373077218,Vivaan Singh,7613.13,2025-07-13,09:43:40,1097062.36,987233.06,None,0
168,CREDIT,RTGS,5047709743,Vihaan Das,8316648259,Aarav Iyer,121988.56,2025-07-14,08:56:37,3758527.39,987233.06,None,0
169,DEBIT,NEFT,8316648259,Aarav Iyer,2445662585,Vivaan Kapoor,117616.37,2025-07-15,02:46:11,5403226.17,987233.06,None,0
170,DEBIT,RTGS,8316648259,Aarav Iyer,1540137296,Simran Gupta,52930.64,2025-07-19,19:10:59,1044131.72,987233.06,None,0
171,DEBIT,UPI,8316648259,Aarav Iyer,3373077218,Vivaan Singh,111500.21,2025-07-22,19:20:24,-698770.61,987233.06,None,0
172,DEBIT,RTGS,8316648259,Aarav Iyer,2119980130,Rahul Kumar,21316.24,2025-07-24,09:02:51,4432966.44,987233.06,None,0
173,DEBIT,IMPS,8316648259,Aarav Iyer,3746317213,Krishna Iyer,114181.76,2025-07-26,12:18:27,5520842.54,987233.06,None,0
174,DEBIT,IMPS,8316648259,Aarav Iyer,3849232839,Ritika Patel,3666.57,2025-07-30,05:58:56,258641.04,987233.06,None,0
175,DEBIT,Bank Transfer,8316648259,Aarav Iyer,2445662585,Vivaan Kapoor,54676.25,2025-07-30,07:43:26,5963483.45,987233.06,None,0
176,CREDIT,UPI,4713453204,Saanvi Das,8316648259,Aarav Iyer,132467.83,2025-07-31,19:15:38,-224961.3,987233.06,None,0
177,CREDIT,RTGS,8380507338,Ritika Sharma,8316648259,Aarav Iyer,109215.49,2025-08-01,01:30:15,6860286.62,987233.06,None,0
178,DEBIT,UPI,8316648259,Aarav Iyer,2119980130,Rahul Kumar,68225.16,2025-08-08,17:36:47,5868084.84,987233.06,None,0
179,CREDIT,Bank Transfer,8110054933,Ishaan Reddy,8316648259,Aarav Iyer,142468.11,2025-08-11,06:09:45,2535411.85,987233.06,None,0
180,CREDIT,UPI,3553440342,Neha Joshi,8316648259,Aarav Iyer,67855.76,2025-08-14,00:08:25,7965911.64,987233.06,None,0
181,CREDIT,RTGS,1540137296,Simran Gupta,8316648259,Aarav Iyer,16223.11,2025-08-18,00:59:03,5041162.65,987233.06,None,0
182,CREDIT,Bank Transfer,3553440342,Neha Joshi,8316648259,Aarav Iyer,79876.38,2025-08-20,06:14:40,8055403.84,987233.06,None,0
183,DEBIT,RTGS,8316648259,Aarav Iyer,2445662585,Vivaan Kapoor,103780.58,2025-08-22,12:52:45,7982208.58,987233.06,None,0
184,DEBIT,UPI,8316648259,Aarav Iyer,4745927824,Kabir Reddy,76175.81,2025-08-25,13:58:08,634128.63,987233.06,None,0
185,CREDIT,NEFT,3392080953,Vivaan Das,8316648259,Aarav Iyer,23375.63,2025-08-28,14:31:12,2028962.23,987233.06,None,0
186,DEBIT,RTGS,8316648259,Aarav Iyer,7114223633,Saanvi Das,145869.37,2025-08-28,17:47:42,6856938.86,987233.06,None,0
187,CREDIT,NEFT,3181106786,Kabir Gupta,8316648259,Aarav Iyer,102050.1,2025-08-31,13:55:26,7446769.28,987233.06,None,0
