Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
85,CREDIT,Bank Transfer,3553440342,Neha Joshi,2986972437,Krishna Sharma,61227.88,2024-10-02,06:05:32,-1775552.88,75384.89,None,0
86,CREDIT,NEFT,7393195616,Vihaan Sharma,2986972437,Krishna Sharma,107880.48,2024-10-05,10:47:05,222180.1,75384.89,None,0
87,CREDIT,RTGS,5736462531,Ishaan Reddy,2986972437,Krishna Sharma,100259.96,2024-10-11,16:54:29,1014311.52,75384.89,None,0
88,DEBIT,RTGS,2986972437,Krishna Sharma,3373077218,Vivaan Singh,148190.64,2024-10-16,01:00:05,-997524.67,75384.89,None,0
89,CREDIT,RTGS,6464693977,Vihaan Joshi,2986972437,Krishna Sharma,6929.7,2024-10-18,04:10:42,114299.62,75384.89,None,0
90,CREDIT,Bank Transfer,3342331444,Kavya Mehta,2986972437,Krishna Sharma,62045.81,2024-10-18,09:35:02,565936.55,75384.89,None,0
91,DEBIT,IMPS,2986972437,Krishna Sharma,3181106786,Kabir Gupta,149864.7,2024-10-22,14:20:27,-2519217.16,75384.89,None,0
92,DEBIT,Bank Transfer,2986972437,Krishna Sharma,8086172302,Aditya Singh,127702.8,2024-10-25,07:08:30,943102.86,75384.89,None,0
93,DEBIT,RTGS,2986972437,Krishna Sharma,5736462531,Ishaan Reddy,39312.03,2024-10-26,15:57:40,178689.82,75384.89,None,0
94,CREDIT,RTGS,8047877267,Vihaan Joshi,2986972437,Krishna Sharma,55635.05,2024-10-26,19:13:14,3692086.75,75384.89,None,0
95,DEBIT,Bank Transfer,2986972437,Krishna Sharma,3373077218,Vivaan Singh,28725.66,2024-10-29,07:17:09,3991804.66,75384.89,None,0
96,CREDIT,IMPS,2119980130,Rahul Kumar,2986972437,Krishna Sharma,89079.88,2024-10-31,15:24:29,-1274780.38,75384.89,None,0
97,DEBIT,NEFT,2986972437,Krishna Sharma,6488854841,Vihaan Kapoor,148935.23,2024-11-02,05:36:25,1458751.08,75384.89,None,0
98,DEBIT,IMPS,2986972437,Krishna Sharma,2119980130,Rahul Kumar,117300.65,2024-11-03,06:52:55,3315767.25,75384.89,None,0
99,CREDIT,RTGS,2119980130,Rahul Kumar,2986972437,Krishna Sharma,103153.68,2024-11-04,01:56:59,-1171626.7,75384.89,None,0
100,CREDIT,RTGS,8110054933,Ishaan Reddy,2986972437,Krishna Sharma,88588.29,2024-11-09,16:34:14,2331606.89,75384.89,None,0
101,CREDIT,RTGS,7393195616,Vihaan Sharma,2986972437,Krishna Sharma,62087.47,2024-11-16,14:02:01,284267.57,75384.89,None,0
102,DEBIT,NEFT,2986972437,Krishna Sharma,7609857128,Diya Singh,111563.29,2024-11-26,21:39:27,2784220.96,75384.89,None,0
103,DEBIT,UPI,2986972437,Krishna Sharma,1311570307,Aryan Joshi,141911.84,2024-12-03,02:06:53,-3120543.62,75384.89,None,0
104,DEBIT,UPI,2986972437,Krishna Sharma,4745927824,Kabir Reddy,85086.52,2024-12-14,18:38:25,5055559.99,75384.89,None,0
105,DEBIT,IMPS,2986972437,Krishna Sharma,1854316681,Aarav Mehta,75888.63,2024-12-15,21:23:30,5534044.51,75384.89,None,0
106,DEBIT,IMPS,2986972437,Krishna Sharma,8110054933,Ishaan Reddy,127307.58,2024-12-19,17:51:03,-1455368.67,75384.89,None,0
107,DEBIT,IMPS,2986972437,Krishna Sharma,7114223633,Saanvi Das,118759.75,2024-12-28,01:41:37,-662311.76,75384.89,None,0
108,DEBIT,RTGS,2986972437,Krishna Sharma,9680276057,Vivaan Reddy,67505.71,2025-01-04,04:56:39,4809417.42,75384.89,None,0
109,CREDIT,RTGS,4272602734,Kavya Mehta,2986972437,Krishna Sharma,93625.61,2025-01-06,07:16:32,3917140.57,75384.89,None,0
110,CREDIT,RTGS,4272602734,Kavya Mehta,2986972437,Krishna Sharma,10328.75,2025-01-11,09:21:37,4022643.85,75384.89,None,0
111,CREDIT,IMPS,5310195918,Meera Joshi,2986972437,Krishna Sharma,113467.35,2025-01-14,03:25:33,560261.55,75384.89,None,0
112,DEBIT,IMPS,2986972437,Krishna Sharma,3030106617,Aisha Singh,47541.95,2025-01-16,16:18:11,3268225.3,75384.89,None,0
113,DEBIT,Bank Transfer,2986972437,Krishna Sharma,4700855390,Rohan Nair,10500.49,2025-01-16,19:11:52,5494312.59,75384.89,None,0
114,DEBIT,IMPS,2986972437,Krishna Sharma,5736462531,Ishaan Reddy,79537.52,2025-01-17,03:48:36,4020530.32,75384.89,None,0
115,DEBIT,UPI,2986972437,Krishna Sharma,8325785916,Ananya Mehta,127214.41,2025-01-22,09:55:31,2429708.87,75384.89,None,0
116,DEBIT,NEFT,2986972437,Krishna Sharma,8507497883,Kavya Patel,1146.76,2025-01-25,22:52:10,-1665611.31,75384.89,None,0
117,CREDIT,RTGS,9292791081,Krishna Gupta,2986972437,Krishna Sharma,95692.92,2025-02-09,08:06:47,1425324.84,75384.89,None,0
118,DEBIT,NEFT,2986972437,Krishna Sharma,5310195918,Meera Joshi,143898.49,2025-02-11,16:22:18,-2270464.34,75384.89,None,0
119,CREDIT,Bank Transfer,9680276057,Vivaan Reddy,2986972437,Krishna Sharma,30479.74,2025-02-14,12:41:52,4547290.18,75384.89,None,0
120,CREDIT,UPI,2015242176,Rohan Gupta,2986972437,Krishna Sharma,90429.71,2025-02-17,05:28:18,-3118612.23,75384.89,None,0
121,CREDIT,NEFT,3746317213,Krishna Iyer,2986972437,Krishna Sharma,65392.62,2025-02-20,22:30:39,503890.74,75384.89,None,0
122,CREDIT,NEFT,3373077218,Vivaan Singh,2986972437,Krishna Sharma,20179.18,2025-02-21,03:33:33,766128.39,75384.89,None,0
123,CREDIT,Bank Transfer,5047709743,Vihaan Das,2986972437,Krishna Sharma,94290.68,2025-02-22,08:55:08,3636451.7,75384.89,None,0
124,DEBIT,RTGS,2986972437,Krishna Sharma,9680276057,Vivaan Reddy,5493.88,2025-02-23,20:54:22,379205.61,75384.89,None,0
125,CREDIT,NEFT,2015242176,Rohan Gupta,2986972437,Krishna Sharma,130481.79,2025-02-28,07:11:39,-2799029.62,75384.89,None,0
126,CREDIT,IMPS,6464693977,Vihaan Joshi,2986972437,Krishna Sharma,130530.35,2025-03-05,00:52:53,107369.92,75384.89,None,0
127,CREDIT,NEFT,3181106786,Kabir Gupta,2986972437,Krishna Sharma,24778.73,2025-03-05,05:37:50,-2089111.31,75384.89,None,0
128,CREDIT,Bank Transfer,6971815972,Ritika Iyer,2986972437,Krishna Sharma,140219.18,2025-03-06,10:43:33,-2578152.89,75384.89,None,0
129,DEBIT,Bank Transfer,2986972437,Krishna Sharma,2119980130,Rahul Kumar,96754.04,2025-03-14,19:11:13,4876923.13,75384.89,None,0
130,CREDIT,Bank Transfer,5141907136,Diya Iyer,2986972437,Krishna Sharma,6238.87,2025-03-15,15:38:58,4311810.01,75384.89,None,0
131,DEBIT,IMPS,2986972437,Krishna Sharma,3030106617,Aisha Singh,76047.5,2025-03-19,08:35:44,-1626747.18,75384.89,None,0
132,CREDIT,Bank Transfer,8325785916,Ananya Mehta,2986972437,Krishna Sharma,29995.88,2025-03-25,13:03:11,745949.21,75384.89,None,0
133,CREDIT,IMPS,7609857128,Diya Singh,2986972437,Krishna Sharma,114091.92,2025-03-26,10:26:33,2876199.98,75384.89,None,0
134,CREDIT,Bank Transfer,8110054933,Ishaan Reddy,2986972437,Krishna Sharma,25056.34,2025-04-02,08:45:46,2243018.6,75384.89,None,0
135,CREDIT,UPI,5736462531,Ishaan Reddy,2986972437,Krishna Sharma,2707.79,2025-04-02,17:41:34,914051.56,75384.89,None,0
136,DEBIT,Bank Transfer,2986972437,Krishna Sharma,2419179580,Ishaan Kapoor,95331.01,2025-04-05,22:30:16,-1550699.68,75384.89,None,0
137,CREDIT,Bank Transfer,9256195745,Ananya Mehta,2986972437,Krishna Sharma,92642.67,2025-04-07,01:32:49,1208572.51,75384.89,None,0
138,CREDIT,IMPS,4745927824,Kabir Reddy,2986972437,Krishna Sharma,6143.19,2025-04-08,08:18:39,1445124.54,75384.89,None,0
139,CREDIT,UPI,7114223633,Saanvi Das,2986972437,Krishna Sharma,48356.0,2025-04-11,00:33:27,5532447.32,75384.89,None,0
140,CREDIT,Bank Transfer,8325785916,Ananya Mehta,2986972437,Krishna Sharma,17950.47,2025-04-11,11:15:33,715953.33,75384.89,None,0
141,CREDIT,Bank Transfer,1311570307,Aryan Joshi,2986972437,Krishna Sharma,97628.92,2025-04-13,07:26:09,-837033.58,75384.89,None,0
142,CREDIT,RTGS,3783290795,Diya Nair,2986972437,Krishna Sharma,66859.16,2025-04-19,12:48:50,1802174.59,75384.89,None,0
143,CREDIT,NEFT,9256195745,Ananya Mehta,2986972437,Krishna Sharma,129918.23,2025-04-27,15:39:09,1430575.35,75384.89,None,0
144,DEBIT,NEFT,2986972437,Krishna Sharma,1540137296,Simran Gupta,127904.88,2025-05-01,16:26:32,2895784.25,75384.89,None,0
145,DEBIT,Bank Transfer,2986972437,Krishna Sharma,2445662585,Vivaan Kapoor,54504.72,2025-05-05,02:41:37,2729716.24,75384.89,None,0
146,DEBIT,Bank Transfer,2986972437,Krishna Sharma,9292791081,Krishna Gupta,139694.74,2025-05-06,05:20:05,3128530.56,75384.89,None,0
147,DEBIT,RTGS,2986972437,Krishna Sharma,3342331444,Kavya Mehta,131016.93,2025-05-07,00:18:28,-2837412.0,75384.89,None,0
148,CREDIT,IMPS,1540137296,Simran Gupta,2986972437,Krishna Sharma,18073.22,2025-05-11,01:35:06,4305571.14,75384.89,None,0
149,CREDIT,IMPS,1540137296,Simran Gupta,2986972437,Krishna Sharma,85163.64,2025-05-14,12:40:18,4287497.92,75384.89,None,0
150,CREDIT,NEFT,8380507338,Ritika Sharma,2986972437,Krishna Sharma,52104.17,2025-05-22,06:28:03,-2526048.72,75384.89,None,0
151,CREDIT,NEFT,2419179580,Ishaan Kapoor,2986972437,Krishna Sharma,6192.08,2025-05-22,08:06:03,5106375.29,75384.89,None,0
152,DEBIT,Bank Transfer,2986972437,Krishna Sharma,3746317213,Krishna Iyer,108493.76,2025-06-13,22:25:38,-375407.04,75384.89,None,0
153,CREDIT,Bank Transfer,7114223633,Saanvi Das,2986972437,Krishna Sharma,99520.89,2025-06-15,20:39:57,5484091.32,75384.89,None,0
154,DEBIT,NEFT,2986972437,Krishna Sharma,6971815972,Ritika Iyer,141995.95,2025-06-18,02:52:02,1834313.53,75384.89,None,0
155,DEBIT,IMPS,2986972437,Krishna Sharma,7114223633,Saanvi Das,37717.37,2025-06-19,13:32:55,-1664464.55,75384.89,None,0
156,CREDIT,RTGS,3553440342,Neha Joshi,2986972437,Krishna Sharma,74412.64,2025-06-19,21:14:08,-1619391.9,75384.89,None,0
157,CREDIT,UPI,2419179580,Ishaan Kapoor,2986972437,Krishna Sharma,120953.72,2025-06-21,22:30:36,5100183.21,75384.89,None,0
158,DEBIT,RTGS,2986972437,Krishna Sharma,1311570307,Aryan Joshi,25665.89,2025-07-02,04:52:40,-2544883.05,75384.89,None,0
159,DEBIT,IMPS,2986972437,Krishna Sharma,2419179580,Ishaan Kapoor,18841.13,2025-07-02,06:36:29,4281934.78,75384.89,None,0
160,CREDIT,IMPS,5736462531,Ishaan Reddy,2986972437,Krishna Sharma,34187.49,2025-07-10,22:15:32,911343.77,75384.89,None,0
161,CREDIT,NEFT,2445662585,Vivaan Kapoor,2986972437,Krishna Sharma,80094.15,2025-07-12,02:10:01,942224.99,75384.89,None,0
162,DEBIT,IMPS,2986972437,Krishna Sharma,3392080953,Vivaan Das,68188.06,2025-07-13,10:48:41,4703648.02,75384.89,None,0
163,DEBIT,Bank Transfer,2986972437,Krishna Sharma,1311570307,Aryan Joshi,115730.78,2025-07-15,12:56:35,-2126565.85,75384.89,None,0
164,DEBIT,RTGS,2986972437,Krishna Sharma,8325785916,Ananya Mehta,148167.18,2025-07-16,22:39:47,2062138.83,75384.89,None,0
165,DEBIT,UPI,2986972437,Krishna Sharma,3849232839,Ritika Patel,22492.65,2025-07-22,02:39:32,-2859904.65,75384.89,None,0
166,DEBIT,UPI,2986972437,Krishna Sharma,8047877267,Vihaan Joshi,132302.43,2025-07-25,18:56:45,4528244.75,75384.89,None,0
167,CREDIT,NEFT,9703905715,Aisha Reddy,2986972437,Krishna Sharma,51200.31,2025-07-28,20:34:45,712858.76,75384.89,None,0
168,CREDIT,Bank Transfer,2419179580,Ishaan Kapoor,2986972437,Krishna Sharma,88064.43,2025-08-01,07:42:24,4979229.49,75384.89,None,0
169,CREDIT,RTGS,7114223633,Saanvi Das,2986972437,Krishna Sharma,2520.2,2025-08-13,08:30:46,5237063.45,75384.89,None,0
170,DEBIT,IMPS,2986972437,Krishna Sharma,6464693977,Vihaan Joshi,8558.58,2025-08-13,08:42:26,5609933.14,75384.89,None,0
171,DEBIT,RTGS,2986972437,Krishna Sharma,9292791081,Krishna Gupta,6002.81,2025-08-14,18:48:48,2281890.33,75384.89,None,0
172,CREDIT,UPI,4713453204,Saanvi Das,2986972437,Krishna Sharma,24200.35,2025-08-18,12:24:47,1206031.63,75384.89,None,0
173,CREDIT,NEFT,4713453204,Saanvi Das,2986972437,Krishna Sharma,18463.21,2025-08-19,22:46:33,1224494.84,75384.89,None,0
174,DEBIT,RTGS,2986972437,Krishna Sharma,4700855390,Rohan Nair,22987.46,2025-08-21,22:52:26,-2706395.07,75384.89,None,0
175,DEBIT,NEFT,2986972437,Krishna Sharma,4733616459,Ishaan Reddy,107575.18,2025-08-24,00:42:46,-769886.94,75384.89,None,0
176,DEBIT,RTGS,2986972437,Krishna Sharma,5736462531,Ishaan Reddy,67901.54,2025-08-26,10:11:57,4150804.26,75384.89,None,0
177,CREDIT,IMPS,5284391408,Ishaan Iyer,2986972437,Krishna Sharma,13187.58,2025-08-29,21:41:57,3138856.1,75384.89,None,0
178,CREDIT,Bank Transfer,1311570307,Aryan Joshi,2986972437,Krishna Sharma,108958.2,2025-09-01,02:42:59,-728075.38,75384.89,None,0
179,DEBIT,IMPS,2986972437,Krishna Sharma,6464693977,Vihaan Joshi,46104.16,2025-09-02,05:44:51,3810637.39,75384.89,None,0
180,DEBIT,IMPS,2986972437,Krishna Sharma,3783290795,Diya Nair,93642.26,2025-09-03,11:03:31,1607686.31,75384.89,None,0
181,CREDIT,Bank Transfer,3849232839,Ritika Patel,2986972437,Krishna Sharma,68993.87,2025-09-10,02:10:40,-23160.43,75384.89,None,0
182,DEBIT,IMPS,2986972437,Krishna Sharma,8086172302,Aditya Singh,50736.42,2025-09-11,15:26:18,4100067.84,75384.89,None,0
183,DEBIT,RTGS,2986972437,Krishna Sharma,5067116918,Ritika Das,138524.56,2025-09-18,09:56:22,-2683407.61,75384.89,None,0
184,CREDIT,IMPS,5284391408,Ishaan Iyer,2986972437,Krishna Sharma,115798.07,2025-09-21,16:55:48,3125668.52,75384.89,None,0
185,CREDIT,Bank Transfer,3181106786,Kabir Gupta,2986972437,Krishna Sharma,144114.92,2025-09-24,13:25:22,-1836780.76,75384.89,None,0
186,DEBIT,NEFT,2986972437,Krishna Sharma,8086172302,Aditya Singh,135063.11,2025-09-26,03:06:02,3856741.55,75384.89,None,0
