Sl No,Transaction Type,Mode,From Account,From Name,To Account,To Name,Amount,Date,Time,Savings Balance,FD Amount,Loan Type,Outstanding Loan
83,DEBIT,RTGS,8380507338,Ritika Sharma,8325785916,Ananya Mehta,102523.44,2024-09-18,13:43:22,5319142.44,296707.83,Home Loan,1179401.57
84,DEBIT,NEFT,8380507338,Ritika Sharma,4733616459,Ishaan Reddy,85934.1,2024-09-30,07:39:54,4007363.05,296707.83,Home Loan,1179401.57
85,DEBIT,UPI,8380507338,Ritika Sharma,4733616459,Ishaan Reddy,412.88,2024-10-02,20:24:14,-1573019.36,296707.83,Home Loan,1179401.57
86,DEBIT,IMPS,8380507338,Ritika Sharma,9292791081,Krishna Gupta,55402.7,2024-10-04,22:46:10,3786905.55,296707.83,Home Loan,1179401.57
87,DEBIT,RTGS,8380507338,Ritika Sharma,7609857128,Diya Singh,62814.54,2024-10-27,20:19:36,456447.26,296707.83,Home Loan,1179401.57
88,DEBIT,Bank Transfer,8380507338,Ritika Sharma,5047709743,Vihaan Das,2675.55,2024-10-30,12:28:51,3934097.27,296707.83,Home Loan,1179401.57
89,DEBIT,UPI,8380507338,Ritika Sharma,3392080953,Vivaan Das,114340.1,2024-10-31,23:52:16,583604.45,296707.83,Home Loan,1179401.57
90,CREDIT,IMPS,4733616459,Ishaan Reddy,8380507338,Ritika Sharma,33713.82,2024-11-08,05:05:28,929393.6,296707.83,Home Loan,1179401.57
91,CREDIT,NEFT,8086172302,Aditya Singh,8380507338,Ritika Sharma,11709.79,2024-11-12,23:14:02,4433074.31,296707.83,Home Loan,1179401.57
92,DEBIT,RTGS,8380507338,Ritika Sharma,3373077218,Vivaan Singh,69834.19,2024-11-13,23:29:11,1911947.95,296707.83,Home Loan,1179401.57
93,DEBIT,IMPS,8380507338,Ritika Sharma,3392080953,Vivaan Das,83296.61,2024-12-06,03:08:34,-619222.55,296707.83,Home Loan,1179401.57
94,CREDIT,NEFT,2139027119,Rohan Kumar,8380507338,Ritika Sharma,145152.42,2024-12-10,20:51:22,-2462785.62,296707.83,Home Loan,1179401.57
95,CREDIT,IMPS,8325785916,Ananya Mehta,8380507338,Ritika Sharma,80193.91,2024-12-11,05:54:51,-1779828.08,296707.83,Home Loan,1179401.57
96,DEBIT,NEFT,8380507338,Ritika Sharma,1298737106,Krishna Gupta,74512.69,2024-12-13,15:34:01,-2369203.14,296707.83,Home Loan,1179401.57
97,DEBIT,UPI,8380507338,Ritika Sharma,8086172302,Aditya Singh,7291.98,2024-12-21,02:05:13,4519341.17,296707.83,Home Loan,1179401.57
98,CREDIT,Bank Transfer,4272602734,Kavya Mehta,8380507338,Ritika Sharma,96124.73,2024-12-27,01:26:59,3526592.43,296707.83,Home Loan,1179401.57
99,CREDIT,Bank Transfer,1311570307,Aryan Joshi,8380507338,Ritika Sharma,110643.09,2024-12-28,04:00:28,-2741597.43,296707.83,Home Loan,1179401.57
100,CREDIT,Bank Transfer,2445662585,Vivaan Kapoor,8380507338,Ritika Sharma,149023.17,2024-12-29,18:10:26,1371484.48,296707.83,Home Loan,1179401.57
101,DEBIT,NEFT,8380507338,Ritika Sharma,5284391408,Ishaan Iyer,60857.12,2024-12-31,05:35:08,-1314499.54,296707.83,Home Loan,1179401.57
102,DEBIT,RTGS,8380507338,Ritika Sharma,8086172302,Aditya Singh,17822.14,2025-01-01,02:52:25,-1114459.88,296707.83,Home Loan,1179401.57
103,DEBIT,UPI,8380507338,Ritika Sharma,5310195918,Meera Joshi,140296.3,2025-01-14,03:41:49,5018583.41,296707.83,Home Loan,1179401.57
104,DEBIT,IMPS,8380507338,Ritika Sharma,2139027119,Rohan Kumar,116766.59,2025-01-16,01:19:04,-350785.71,296707.83,Home Loan,1179401.57
105,DEBIT,UPI,8380507338,Ritika Sharma,3181106786,Kabir Gupta,139829.3,2025-01-16,14:22:00,3647076.25,296707.83,Home Loan,1179401.57
106,DEBIT,IMPS,8380507338,Ritika Sharma,3373077218,Vivaan Singh,16570.44,2025-01-20,14:07:06,3296080.71,296707.83,Home Loan,1179401.57
107,DEBIT,UPI,8380507338,Ritika Sharma,8325785916,Ananya Mehta,82968.32,2025-01-23,23:15:27,4298986.95,296707.83,Home Loan,1179401.57
108,DEBIT,RTGS,8380507338,Ritika Sharma,9703905715,Aisha Reddy,126184.09,2025-01-26,18:01:29,-3179428.14,296707.83,Home Loan,1179401.57
109,DEBIT,IMPS,8380507338,Ritika Sharma,3392080953,Vivaan Das,64094.03,2025-01-31,08:36:08,392353.23,296707.83,Home Loan,1179401.57
110,DEBIT,UPI,8380507338,Ritika Sharma,1311570307,Aryan Joshi,45121.34,2025-02-04,05:36:01,-535925.94,296707.83,Home Loan,1179401.57
111,DEBIT,RTGS,8380507338,Ritika Sharma,4272602734,Kavya Mehta,55052.55,2025-02-07,16:14:56,4673537.85,296707.83,Home Loan,1179401.57
112,DEBIT,IMPS,8380507338,Ritika Sharma,7393195616,Vihaan Sharma,107169.25,2025-02-18,22:25:40,697944.55,296707.83,Home Loan,1179401.57
113,DEBIT,UPI,8380507338,Ritika Sharma,4713453204,Saanvi Das,106694.64,2025-02-22,19:44:15,1358369.13,296707.83,Home Loan,1179401.57
114,DEBIT,RTGS,8380507338,Ritika Sharma,2119980130,Rahul Kumar,111094.37,2025-02-23,00:13:54,6014126.92,296707.83,Home Loan,1179401.57
115,CREDIT,IMPS,1311570307,Aryan Joshi,8380507338,Ritika Sharma,133659.39,2025-02-24,01:50:36,-2607938.04,296707.83,Home Loan,1179401.57
116,CREDIT,IMPS,1298737106,Krishna Gupta,8380507338,Ritika Sharma,48308.5,2025-02-24,02:34:23,1809680.01,296707.83,Home Loan,1179401.57
117,DEBIT,NEFT,8380507338,Ritika Sharma,3342331444,Kavya Mehta,65137.62,2025-02-26,19:55:26,-415923.33,296707.83,Home Loan,1179401.57
118,DEBIT,Bank Transfer,8380507338,Ritika Sharma,5067116918,Ritika Das,128325.56,2025-02-27,01:28:33,3518750.69,296707.83,Home Loan,1179401.57
119,CREDIT,NEFT,7609857128,Diya Singh,8380507338,Ritika Sharma,11621.65,2025-03-07,14:57:14,2509093.77,296707.83,Home Loan,1179401.57
120,CREDIT,UPI,8507497883,Kavya Patel,8380507338,Ritika Sharma,18402.42,2025-03-08,07:47:49,-3409216.48,296707.83,Home Loan,1179401.57
121,DEBIT,RTGS,8380507338,Ritika Sharma,9680276057,Vivaan Reddy,20472.05,2025-03-22,03:41:06,3184667.65,296707.83,Home Loan,1179401.57
122,CREDIT,UPI,5736462531,Ishaan Reddy,8380507338,Ritika Sharma,67066.08,2025-03-24,22:10:39,-1641544.3,296707.83,Home Loan,1179401.57
123,DEBIT,IMPS,8380507338,Ritika Sharma,4272602734,Kavya Mehta,37389.97,2025-03-27,13:17:29,5248985.01,296707.83,Home Loan,1179401.57
124,CREDIT,NEFT,1298737106,Krishna Gupta,8380507338,Ritika Sharma,7437.7,2025-04-09,05:35:21,1761371.51,296707.83,Home Loan,1179401.57
125,CREDIT,NEFT,3030106617,Aisha Singh,8380507338,Ritika Sharma,42634.98,2025-04-10,11:17:13,5601058.51,296707.83,Home Loan,1179401.57
126,CREDIT,Bank Transfer,3783290795,Diya Nair,8380507338,Ritika Sharma,16009.72,2025-04-13,03:10:07,2194721.29,296707.83,Home Loan,1179401.57
127,CREDIT,NEFT,9680276057,Vivaan Reddy,8380507338,Ritika Sharma,111548.16,2025-04-14,09:07:00,4841812.22,296707.83,Home Loan,1179401.57
128,DEBIT,IMPS,8380507338,Ritika Sharma,3030106617,Aisha Singh,18480.51,2025-04-14,23:43:56,-2925978.28,296707.83,Home Loan,1179401.57
129,DEBIT,NEFT,8380507338,Ritika Sharma,5047709743,Vihaan Das,119159.2,2025-04-25,12:30:45,-2662502.43,296707.83,Home Loan,1179401.57
130,DEBIT,Bank Transfer,8380507338,Ritika Sharma,5141907136,Diya Iyer,49784.71,2025-04-27,02:22:47,1466821.09,296707.83,Home Loan,1179401.57
131,DEBIT,IMPS,8380507338,Ritika Sharma,8110054933,Ishaan Reddy,34440.39,2025-04-29,01:13:42,4103407.31,296707.83,Home Loan,1179401.57
132,DEBIT,IMPS,8380507338,Ritika Sharma,3392080953,Vivaan Das,3540.81,2025-05-07,00:05:42,6338580.14,296707.83,Home Loan,1179401.57
133,CREDIT,IMPS,3553440342,Neha Joshi,8380507338,Ritika Sharma,146933.68,2025-05-08,14:48:00,-3165963.71,296707.83,Home Loan,1179401.57
134,DEBIT,NEFT,8380507338,Ritika Sharma,2986972437,Krishna Sharma,52104.17,2025-05-22,06:28:03,1162480.95,296707.83,Home Loan,1179401.57
135,CREDIT,Bank Transfer,7114223633,Saanvi Das,8380507338,Ritika Sharma,130974.82,2025-05-23,02:03:13,5834506.86,296707.83,Home Loan,1179401.57
136,DEBIT,NEFT,8380507338,Ritika Sharma,8047877267,Vihaan Joshi,86598.81,2025-05-28,13:39:22,-210594.93,296707.83,Home Loan,1179401.57
137,CREDIT,IMPS,3030106617,Aisha Singh,8380507338,Ritika Sharma,96242.75,2025-05-29,14:14:21,5558423.53,296707.83,Home Loan,1179401.57
138,CREDIT,RTGS,7609857128,Diya Singh,8380507338,Ritika Sharma,135917.66,2025-05-29,23:44:14,2497472.12,296707.83,Home Loan,1179401.57
139,DEBIT,NEFT,8380507338,Ritika Sharma,5736462531,Ishaan Reddy,11108.98,2025-05-31,21:00:24,-2871533.59,296707.83,Home Loan,1179401.57
140,DEBIT,Bank Transfer,8380507338,Ritika Sharma,3342331444,Kavya Mehta,67308.96,2025-06-02,21:56:54,1214585.12,296707.83,Home Loan,1179401.57
141,CREDIT,UPI,3746317213,Krishna Iyer,8380507338,Ritika Sharma,99611.69,2025-06-04,16:43:26,231923.9,296707.83,Home Loan,1179401.57
142,CREDIT,UPI,3849232839,Ritika Patel,8380507338,Ritika Sharma,14121.2,2025-06-05,03:02:49,-2235103.86,296707.83,Home Loan,1179401.57
143,CREDIT,Bank Transfer,3392080953,Vivaan Das,8380507338,Ritika Sharma,60144.08,2025-06-09,17:52:38,2254865.37,296707.83,Home Loan,1179401.57
144,DEBIT,IMPS,8380507338,Ritika Sharma,9703905715,Aisha Reddy,59069.68,2025-06-10,02:04:14,-2428272.82,296707.83,Home Loan,1179401.57
145,CREDIT,RTGS,5047709743,Vihaan Das,8380507338,Ritika Sharma,73976.69,2025-06-10,21:25:30,2907534.53,296707.83,Home Loan,1179401.57
146,CREDIT,RTGS,8110054933,Ishaan Reddy,8380507338,Ritika Sharma,23196.26,2025-06-12,08:26:23,2361554.46,296707.83,Home Loan,1179401.57
147,CREDIT,UPI,2445662585,Vivaan Kapoor,8380507338,Ritika Sharma,111843.94,2025-06-21,06:34:36,1483328.42,296707.83,Home Loan,1179401.57
148,DEBIT,IMPS,8380507338,Ritika Sharma,9256195745,Ananya Mehta,65660.62,2025-06-24,22:57:26,4728590.4,296707.83,Home Loan,1179401.57
149,CREDIT,RTGS,2119980130,Rahul Kumar,8380507338,Ritika Sharma,79064.79,2025-06-25,02:10:16,-3080353.03,296707.83,Home Loan,1179401.57
150,DEBIT,RTGS,8380507338,Ritika Sharma,5284391408,Ishaan Iyer,32767.46,2025-07-02,18:41:31,5286374.98,296707.83,Home Loan,1179401.57
151,DEBIT,IMPS,8380507338,Ritika Sharma,2119980130,Rahul Kumar,112783.81,2025-07-03,05:21:10,6342120.95,296707.83,Home Loan,1179401.57
152,DEBIT,Bank Transfer,8380507338,Ritika Sharma,6464693977,Vihaan Joshi,141498.47,2025-07-03,19:40:16,2814360.74,296707.83,Home Loan,1179401.57
153,CREDIT,UPI,9703905715,Aisha Reddy,8380507338,Ritika Sharma,83852.66,2025-07-04,04:18:33,680742.12,296707.83,Home Loan,1179401.57
154,DEBIT,IMPS,8380507338,Ritika Sharma,2015242176,Rohan Gupta,98461.63,2025-07-19,18:42:29,-3024439.91,296707.83,Home Loan,1179401.57
155,DEBIT,NEFT,8380507338,Ritika Sharma,3783290795,Diya Nair,43784.31,2025-07-23,18:03:51,-1616803.67,296707.83,Home Loan,1179401.57
156,DEBIT,Bank Transfer,8380507338,Ritika Sharma,3783290795,Diya Nair,36364.64,2025-07-24,09:52:01,3382065.69,296707.83,Home Loan,1179401.57
157,DEBIT,NEFT,8380507338,Ritika Sharma,2445662585,Vivaan Kapoor,90009.75,2025-07-24,21:26:24,2457009.27,296707.83,Home Loan,1179401.57
158,CREDIT,RTGS,9256195745,Ananya Mehta,8380507338,Ritika Sharma,112495.38,2025-07-27,07:58:14,1710889.29,296707.83,Home Loan,1179401.57
159,DEBIT,RTGS,8380507338,Ritika Sharma,8316648259,Aarav Iyer,109215.49,2025-08-01,01:30:15,-123996.12,296707.83,Home Loan,1179401.57
160,CREDIT,Bank Transfer,6488854841,Vihaan Kapoor,8380507338,Ritika Sharma,149914.46,2025-08-04,08:17:48,2078338.88,296707.83,Home Loan,1179401.57
161,CREDIT,RTGS,1854316681,Aarav Mehta,8380507338,Ritika Sharma,109582.26,2025-08-04,09:20:33,3727622.88,296707.83,Home Loan,1179401.57
162,CREDIT,RTGS,2015242176,Rohan Gupta,8380507338,Ritika Sharma,42440.19,2025-08-07,02:37:41,6009068.2,296707.83,Home Loan,1179401.57
163,DEBIT,UPI,8380507338,Ritika Sharma,6649827836,Saanvi Reddy,89737.53,2025-08-08,09:53:54,-1495861.92,296707.83,Home Loan,1179401.57
164,DEBIT,NEFT,8380507338,Ritika Sharma,3392080953,Vivaan Das,139948.84,2025-08-10,02:03:53,805113.8,296707.83,Home Loan,1179401.57
165,CREDIT,RTGS,6488854841,Vihaan Kapoor,8380507338,Ritika Sharma,33483.71,2025-08-11,04:37:57,2111822.59,296707.83,Home Loan,1179401.57
166,DEBIT,UPI,8380507338,Ritika Sharma,2119980130,Rahul Kumar,51843.1,2025-08-14,19:37:33,4859751.17,296707.83,Home Loan,1179401.57
167,DEBIT,IMPS,8380507338,Ritika Sharma,6649827836,Saanvi Reddy,120875.98,2025-08-18,09:24:56,6217704.16,296707.83,Home Loan,1179401.57
168,CREDIT,IMPS,2015242176,Rohan Gupta,8380507338,Ritika Sharma,132121.15,2025-08-19,17:54:06,5966628.01,296707.83,Home Loan,1179401.57
